 format: day,hour,forecast,value  location:60_37 Start : 20160101 
 15,0500,+52,64.000000 
 15,0500,+55,70.000000 
 15,0500,+58,65.000000 
 15,0800,+4,299.000000 
 15,0800,+7,301.000000 
 15,0800,+10,306.000000 
 15,0800,+13,287.000000 
 15,0800,+16,277.000000 
 15,0800,+19,323.000000 
 15,0800,+22,330.000000 
 15,0800,+25,335.000000 
 15,0800,+28,331.000000 
 15,0800,+31,276.000000 
 15,0800,+34,336.000000 
 15,0800,+37,17.000000 
 15,0800,+40,33.000000 
 15,0800,+43,53.000000 
 15,0800,+46,59.000000 
 15,0800,+49,64.000000 
 15,0800,+52,70.000000 
 15,0800,+55,65.000000 
 15,1100,+4,325.000000 
 15,1100,+7,306.000000 
 15,1100,+10,287.000000 
 15,1100,+13,277.000000 
 15,1100,+16,323.000000 
 15,1100,+19,330.000000 
 15,1100,+22,335.000000 
 15,1100,+25,331.000000 
 15,1100,+28,276.000000 
 15,1100,+31,336.000000 
 15,1100,+34,17.000000 
 15,1100,+37,33.000000 
 15,1100,+40,53.000000 
 15,1100,+43,59.000000 
 15,1100,+46,64.000000 
 15,1100,+49,70.000000 
 15,1100,+52,65.000000 
 15,1400,+4,306.000000 
 15,1400,+7,287.000000 
 15,1400,+10,277.000000 
 15,1400,+13,323.000000 
 15,1400,+16,330.000000 
 15,1400,+19,335.000000 
 15,1400,+22,331.000000 
 15,1400,+25,276.000000 
 15,1400,+28,336.000000 
 15,1400,+31,17.000000 
 15,1400,+34,33.000000 
 15,1400,+37,53.000000 
 15,1400,+40,59.000000 
 15,1400,+43,64.000000 
 15,1400,+46,70.000000 
 15,1400,+49,65.000000 
 15,1700,+4,287.000000 
 15,1700,+7,277.000000 
 15,1700,+10,323.000000 
 15,1700,+13,330.000000 
 15,1700,+16,335.000000 
 15,1700,+19,331.000000 
 15,1700,+22,276.000000 
 15,1700,+25,336.000000 
 15,1700,+28,17.000000 
 15,1700,+31,33.000000 
 15,1700,+34,53.000000 
 15,1700,+37,59.000000 
 15,1700,+40,64.000000 
 15,1700,+43,70.000000 
 15,1700,+46,65.000000 
 15,2000,+4,276.000000 
 15,2000,+7,321.000000 
 15,2000,+10,325.000000 
 15,2000,+13,334.000000 
 15,2000,+16,326.000000 
 15,2000,+19,286.000000 
 15,2000,+22,319.000000 
 15,2000,+25,334.000000 
 15,2000,+28,31.000000 
 15,2000,+31,51.000000 
 15,2000,+34,55.000000 
 15,2000,+37,68.000000 
 15,2000,+40,70.000000 
 15,2000,+43,66.000000 
 15,2000,+46,64.000000 
 15,2000,+49,63.000000 
 15,2000,+52,67.000000 
 15,2000,+55,68.000000 
 15,2000,+58,69.000000 
 15,2000,+61,67.000000 
 15,2000,+64,72.000000 
 15,2000,+67,78.000000 
 15,2300,+4,321.000000 
 15,2300,+7,325.000000 
 15,2300,+10,334.000000 
 15,2300,+13,326.000000 
 15,2300,+16,286.000000 
 15,2300,+19,319.000000 
 15,2300,+22,334.000000 
 15,2300,+25,31.000000 
 15,2300,+28,51.000000 
 15,2300,+31,55.000000 
 15,2300,+34,68.000000 
 15,2300,+37,70.000000 
 15,2300,+40,66.000000 
 15,2300,+43,64.000000 
 15,2300,+46,63.000000 
 15,2300,+49,67.000000 
 15,2300,+52,68.000000 
 15,2300,+55,69.000000 
 15,2300,+58,67.000000 
 15,2300,+61,72.000000 
 15,2300,+64,78.000000 
 16,0200,+4,325.000000 
 16,0200,+7,334.000000 
 16,0200,+10,326.000000 
 16,0200,+13,286.000000 
 16,0200,+16,319.000000 
 16,0200,+19,334.000000 
 16,0200,+22,31.000000 
 16,0200,+25,51.000000 
 16,0200,+28,55.000000 
 16,0200,+31,68.000000 
 16,0200,+34,70.000000 
 16,0200,+37,66.000000 
 16,0200,+40,64.000000 
 16,0200,+43,63.000000 
 16,0200,+46,67.000000 
 16,0200,+49,68.000000 
 16,0200,+52,69.000000 
 16,0200,+55,67.000000 
 16,0200,+58,72.000000 
 16,0200,+61,78.000000 
 16,0500,+4,334.000000 
 16,0500,+7,326.000000 
 16,0500,+10,286.000000 
 16,0500,+13,319.000000 
 16,0500,+16,334.000000 
 16,0500,+19,31.000000 
 16,0500,+22,51.000000 
 16,0500,+25,55.000000 
 16,0500,+28,68.000000 
 16,0500,+31,70.000000 
 16,0500,+34,66.000000 
 16,0500,+37,64.000000 
 16,0500,+40,63.000000 
 16,0500,+43,67.000000 
 16,0500,+46,68.000000 
 16,0500,+49,69.000000 
 16,0500,+52,67.000000 
 16,0500,+55,72.000000 
 16,0500,+58,78.000000 
 16,0800,+4,347.000000 
 16,0800,+7,266.000000 
 16,0800,+10,319.000000 
 16,0800,+13,342.000000 
 16,0800,+16,31.000000 
 16,0800,+19,51.000000 
 16,0800,+22,55.000000 
 16,0800,+25,68.000000 
 16,0800,+28,70.000000 
 16,0800,+31,55.000000 
 16,0800,+34,64.000000 
 16,0800,+37,63.000000 
 16,0800,+40,67.000000 
 16,0800,+43,68.000000 
 16,0800,+46,69.000000 
 16,0800,+49,68.000000 
 16,0800,+52,72.000000 
 16,0800,+55,78.000000 
 16,1100,+4,255.000000 
 16,1100,+7,319.000000 
 16,1100,+10,342.000000 
 16,1100,+13,31.000000 
 16,1100,+16,51.000000 
 16,1100,+19,55.000000 
 16,1100,+22,68.000000 
 16,1100,+25,70.000000 
 16,1100,+28,55.000000 
 16,1100,+31,64.000000 
 16,1100,+34,63.000000 
 16,1100,+37,67.000000 
 16,1100,+40,68.000000 
 16,1100,+43,69.000000 
 16,1100,+46,68.000000 
 16,1100,+49,72.000000 
 16,1100,+52,78.000000 
 16,1400,+4,319.000000 
 16,1400,+7,342.000000 
 16,1400,+10,31.000000 
 16,1400,+13,51.000000 
 16,1400,+16,55.000000 
 16,1400,+19,68.000000 
 16,1400,+22,70.000000 
 16,1400,+25,55.000000 
 16,1400,+28,64.000000 
 16,1400,+31,63.000000 
 16,1400,+34,67.000000 
 16,1400,+37,68.000000 
 16,1400,+40,69.000000 
 16,1400,+43,68.000000 
 16,1400,+46,72.000000 
 16,1400,+49,78.000000 
 16,1700,+4,342.000000 
 16,1700,+7,31.000000 
 16,1700,+10,51.000000 
 16,1700,+13,55.000000 
 16,1700,+16,68.000000 
 16,1700,+19,70.000000 
 16,1700,+22,55.000000 
 16,1700,+25,64.000000 
 16,1700,+28,63.000000 
 16,1700,+31,67.000000 
 16,1700,+34,68.000000 
 16,1700,+37,69.000000 
 16,1700,+40,68.000000 
 16,1700,+43,72.000000 
 16,1700,+46,78.000000 
 16,2000,+4,48.000000 
 16,2000,+7,68.000000 
 16,2000,+10,69.000000 
 16,2000,+13,71.000000 
 16,2000,+16,67.000000 
 16,2000,+19,62.000000 
 16,2000,+22,63.000000 
 16,2000,+25,65.000000 
 16,2000,+28,68.000000 
 16,2000,+31,72.000000 
 16,2000,+34,72.000000 
 16,2000,+37,70.000000 
 16,2000,+40,73.000000 
 16,2000,+43,78.000000 
 16,2000,+46,77.000000 
 16,2000,+49,72.000000 
 16,2000,+52,68.000000 
 16,2000,+55,64.000000 
 16,2000,+58,63.000000 
 16,2000,+61,54.000000 
 16,2000,+64,60.000000 
 16,2000,+67,73.000000 
 16,2300,+4,68.000000 
 16,2300,+7,69.000000 
 16,2300,+10,71.000000 
 16,2300,+13,67.000000 
 16,2300,+16,62.000000 
 16,2300,+19,63.000000 
 16,2300,+22,65.000000 
 16,2300,+25,68.000000 
 16,2300,+28,72.000000 
 16,2300,+31,72.000000 
 16,2300,+34,70.000000 
 16,2300,+37,73.000000 
 16,2300,+40,78.000000 
 16,2300,+43,77.000000 
 16,2300,+46,72.000000 
 16,2300,+49,68.000000 
 16,2300,+52,64.000000 
 16,2300,+55,63.000000 
 16,2300,+58,54.000000 
 16,2300,+61,60.000000 
 16,2300,+64,73.000000 
 17,0200,+4,69.000000 
 17,0200,+7,71.000000 
 17,0200,+10,67.000000 
 17,0200,+13,62.000000 
 17,0200,+16,63.000000 
 17,0200,+19,65.000000 
 17,0200,+22,68.000000 
 17,0200,+25,72.000000 
 17,0200,+28,72.000000 
 17,0200,+31,70.000000 
 17,0200,+34,73.000000 
 17,0200,+37,78.000000 
 17,0200,+40,77.000000 
 17,0200,+43,72.000000 
 17,0200,+46,68.000000 
 17,0200,+49,64.000000 
 17,0200,+52,63.000000 
 17,0200,+55,54.000000 
 17,0200,+58,60.000000 
 17,0200,+61,73.000000 
 17,0500,+4,71.000000 
 17,0500,+7,67.000000 
 17,0500,+10,62.000000 
 17,0500,+13,63.000000 
 17,0500,+16,65.000000 
 17,0500,+19,68.000000 
 17,0500,+22,72.000000 
 17,0500,+25,72.000000 
 17,0500,+28,70.000000 
 17,0500,+31,73.000000 
 17,0500,+34,78.000000 
 17,0500,+37,77.000000 
 17,0500,+40,72.000000 
 17,0500,+43,68.000000 
 17,0500,+46,64.000000 
 17,0500,+49,63.000000 
 17,0500,+52,54.000000 
 17,0500,+55,60.000000 
 17,0500,+58,73.000000 
 17,0800,+4,68.000000 
 17,0800,+7,68.000000 
 17,0800,+10,60.000000 
 17,0800,+13,58.000000 
 17,0800,+16,68.000000 
 17,0800,+19,68.000000 
 17,0800,+22,70.000000 
 17,0800,+25,69.000000 
 17,0800,+28,72.000000 
 17,0800,+31,81.000000 
 17,0800,+34,79.000000 
 17,0800,+37,72.000000 
 17,0800,+40,68.000000 
 17,0800,+43,70.000000 
 17,0800,+46,70.000000 
 17,0800,+49,58.000000 
 17,0800,+52,63.000000 
 17,0800,+55,78.000000 
 17,1100,+4,68.000000 
 17,1100,+7,60.000000 
 17,1100,+10,58.000000 
 17,1100,+13,68.000000 
 17,1100,+16,68.000000 
 17,1100,+19,70.000000 
 17,1100,+22,69.000000 
 17,1100,+25,72.000000 
 17,1100,+28,81.000000 
 17,1100,+31,79.000000 
 17,1100,+34,72.000000 
 17,1100,+37,68.000000 
 17,1100,+40,70.000000 
 17,1100,+43,70.000000 
 17,1100,+46,58.000000 
 17,1100,+49,63.000000 
 17,1100,+52,78.000000 
 17,1400,+4,60.000000 
 17,1400,+7,58.000000 
 17,1400,+10,68.000000 
 17,1400,+13,68.000000 
 17,1400,+16,70.000000 
 17,1400,+19,69.000000 
 17,1400,+22,72.000000 
 17,1400,+25,81.000000 
 17,1400,+28,79.000000 
 17,1400,+31,72.000000 
 17,1400,+34,68.000000 
 17,1400,+37,70.000000 
 17,1400,+40,70.000000 
 17,1400,+43,58.000000 
 17,1400,+46,63.000000 
 17,1400,+49,78.000000 
 17,1700,+4,58.000000 
 17,1700,+7,68.000000 
 17,1700,+10,68.000000 
 17,1700,+13,70.000000 
 17,1700,+16,69.000000 
 17,1700,+19,72.000000 
 17,1700,+22,81.000000 
 17,1700,+25,79.000000 
 17,1700,+28,72.000000 
 17,1700,+31,68.000000 
 17,1700,+34,70.000000 
 17,1700,+37,70.000000 
 17,1700,+40,58.000000 
 17,1700,+43,63.000000 
 17,1700,+46,78.000000 
 17,2000,+4,68.000000 
 17,2000,+7,68.000000 
 17,2000,+10,70.000000 
 17,2000,+13,69.000000 
 17,2000,+16,72.000000 
 17,2000,+19,81.000000 
 17,2000,+22,79.000000 
 17,2000,+25,72.000000 
 17,2000,+28,68.000000 
 17,2000,+31,70.000000 
 17,2000,+34,70.000000 
 17,2000,+37,72.000000 
 17,2000,+40,73.000000 
 17,2000,+43,115.000000 
 17,2000,+46,147.000000 
 17,2000,+49,131.000000 
 17,2000,+52,116.000000 
 17,2000,+55,93.000000 
 17,2000,+58,81.000000 
 17,2000,+61,73.000000 
 17,2000,+64,94.000000 
 17,2000,+67,73.000000 
 17,2300,+4,68.000000 
 17,2300,+7,70.000000 
 17,2300,+10,69.000000 
 17,2300,+13,72.000000 
 17,2300,+16,81.000000 
 17,2300,+19,79.000000 
 17,2300,+22,72.000000 
 17,2300,+25,68.000000 
 17,2300,+28,70.000000 
 17,2300,+31,70.000000 
 17,2300,+34,72.000000 
 17,2300,+37,73.000000 
 17,2300,+40,115.000000 
 17,2300,+43,147.000000 
 17,2300,+46,131.000000 
 17,2300,+49,116.000000 
 17,2300,+52,93.000000 
 17,2300,+55,81.000000 
 17,2300,+58,73.000000 
 17,2300,+61,94.000000 
 17,2300,+64,73.000000 
 18,0200,+4,70.000000 
 18,0200,+7,69.000000 
 18,0200,+10,72.000000 
 18,0200,+13,81.000000 
 18,0200,+16,79.000000 
 18,0200,+19,72.000000 
 18,0200,+22,68.000000 
 18,0200,+25,70.000000 
 18,0200,+28,70.000000 
 18,0200,+31,72.000000 
 18,0200,+34,73.000000 
 18,0200,+37,115.000000 
 18,0200,+40,147.000000 
 18,0200,+43,131.000000 
 18,0200,+46,116.000000 
 18,0200,+49,93.000000 
 18,0200,+52,81.000000 
 18,0200,+55,73.000000 
 18,0200,+58,94.000000 
 18,0200,+61,73.000000 
 18,0500,+4,69.000000 
 18,0500,+7,72.000000 
 18,0500,+10,81.000000 
 18,0500,+13,79.000000 
 18,0500,+16,72.000000 
 18,0500,+19,68.000000 
 18,0500,+22,70.000000 
 18,0500,+25,70.000000 
 18,0500,+28,72.000000 
 18,0500,+31,73.000000 
 18,0500,+34,115.000000 
 18,0500,+37,147.000000 
 18,0500,+40,131.000000 
 18,0500,+43,116.000000 
 18,0500,+46,93.000000 
 18,0500,+49,81.000000 
 18,0500,+52,73.000000 
 18,0500,+55,94.000000 
 18,0500,+58,73.000000 
 18,0800,+4,74.000000 
 18,0800,+7,83.000000 
 18,0800,+10,86.000000 
 18,0800,+13,75.000000 
 18,0800,+16,72.000000 
 18,0800,+19,70.000000 
 18,0800,+22,72.000000 
 18,0800,+25,65.000000 
 18,0800,+28,68.000000 
 18,0800,+31,92.000000 
 18,0800,+34,132.000000 
 18,0800,+37,122.000000 
 18,0800,+40,92.000000 
 18,0800,+43,96.000000 
 18,0800,+46,79.000000 
 18,0800,+49,76.000000 
 18,0800,+52,81.000000 
 18,0800,+55,69.000000 
 18,1100,+4,83.000000 
 18,1100,+7,86.000000 
 18,1100,+10,75.000000 
 18,1100,+13,72.000000 
 18,1100,+16,70.000000 
 18,1100,+19,72.000000 
 18,1100,+22,65.000000 
 18,1100,+25,68.000000 
 18,1100,+28,92.000000 
 18,1100,+31,132.000000 
 18,1100,+34,122.000000 
 18,1100,+37,92.000000 
 18,1100,+40,96.000000 
 18,1100,+43,79.000000 
 18,1100,+46,76.000000 
 18,1100,+49,81.000000 
 18,1100,+52,69.000000 
 18,1400,+4,86.000000 
 18,1400,+7,75.000000 
 18,1400,+10,72.000000 
 18,1400,+13,70.000000 
 18,1400,+16,72.000000 
 18,1400,+19,65.000000 
 18,1400,+22,68.000000 
 18,1400,+25,92.000000 
 18,1400,+28,132.000000 
 18,1400,+31,122.000000 
 18,1400,+34,92.000000 
 18,1400,+37,96.000000 
 18,1400,+40,79.000000 
 18,1400,+43,76.000000 
 18,1400,+46,81.000000 
 18,1400,+49,69.000000 
 18,1700,+4,75.000000 
 18,1700,+7,72.000000 
 18,1700,+10,70.000000 
 18,1700,+13,72.000000 
 18,1700,+16,65.000000 
 18,1700,+19,68.000000 
 18,1700,+22,92.000000 
 18,1700,+25,132.000000 
 18,1700,+28,122.000000 
 18,1700,+31,92.000000 
 18,1700,+34,96.000000 
 18,1700,+37,79.000000 
 18,1700,+40,76.000000 
 18,1700,+43,81.000000 
 18,1700,+46,69.000000 
 18,2000,+4,88.000000 
 18,2000,+7,70.000000 
 18,2000,+10,72.000000 
 18,2000,+13,65.000000 
 18,2000,+16,68.000000 
 18,2000,+19,92.000000 
 18,2000,+22,132.000000 
 18,2000,+25,122.000000 
 18,2000,+28,85.000000 
 18,2000,+31,95.000000 
 18,2000,+34,79.000000 
 18,2000,+37,76.000000 
 18,2000,+40,81.000000 
 18,2000,+43,70.000000 
 18,2000,+46,55.000000 
 18,2000,+49,50.000000 
 18,2000,+52,47.000000 
 18,2000,+55,33.000000 
 18,2000,+58,40.000000 
 18,2000,+61,53.000000 
 18,2000,+64,62.000000 
 18,2000,+67,50.000000 
 18,2300,+4,70.000000 
 18,2300,+7,72.000000 
 18,2300,+10,65.000000 
 18,2300,+13,68.000000 
 18,2300,+16,92.000000 
 18,2300,+19,132.000000 
 18,2300,+22,122.000000 
 18,2300,+25,85.000000 
 18,2300,+28,95.000000 
 18,2300,+31,79.000000 
 18,2300,+34,76.000000 
 18,2300,+37,81.000000 
 18,2300,+40,70.000000 
 18,2300,+43,55.000000 
 18,2300,+46,50.000000 
 18,2300,+49,47.000000 
 18,2300,+52,33.000000 
 18,2300,+55,40.000000 
 18,2300,+58,53.000000 
 18,2300,+61,62.000000 
 18,2300,+64,50.000000 
 19,0200,+4,68.000000 
 19,0200,+7,58.000000 
 19,0200,+10,64.000000 
 19,0200,+13,82.000000 
 19,0200,+16,136.000000 
 19,0200,+19,123.000000 
 19,0200,+22,103.000000 
 19,0200,+25,99.000000 
 19,0200,+28,88.000000 
 19,0200,+31,76.000000 
 19,0200,+34,86.000000 
 19,0200,+37,74.000000 
 19,0200,+40,53.000000 
 19,0200,+43,49.000000 
 19,0200,+46,49.000000 
 19,0200,+49,34.000000 
 19,0200,+52,40.000000 
 19,0200,+55,52.000000 
 19,0200,+58,61.000000 
 19,0200,+61,50.000000 
 19,0500,+4,58.000000 
 19,0500,+7,64.000000 
 19,0500,+10,82.000000 
 19,0500,+13,136.000000 
 19,0500,+16,123.000000 
 19,0500,+19,103.000000 
 19,0500,+22,99.000000 
 19,0500,+25,88.000000 
 19,0500,+28,76.000000 
 19,0500,+31,86.000000 
 19,0500,+34,74.000000 
 19,0500,+37,53.000000 
 19,0500,+40,49.000000 
 19,0500,+43,49.000000 
 19,0500,+46,34.000000 
 19,0500,+49,40.000000 
 19,0500,+52,52.000000 
 19,0500,+55,61.000000 
 19,0500,+58,50.000000 
 19,0800,+4,67.000000 
 19,0800,+7,88.000000 
 19,0800,+10,149.000000 
 19,0800,+13,125.000000 
 19,0800,+16,108.000000 
 19,0800,+19,99.000000 
 19,0800,+22,89.000000 
 19,0800,+25,74.000000 
 19,0800,+28,89.000000 
 19,0800,+31,74.000000 
 19,0800,+34,54.000000 
 19,0800,+37,49.000000 
 19,0800,+40,49.000000 
 19,0800,+43,35.000000 
 19,0800,+46,40.000000 
 19,0800,+49,53.000000 
 19,0800,+52,61.000000 
 19,0800,+55,51.000000 
 19,1100,+4,88.000000 
 19,1100,+7,149.000000 
 19,1100,+10,125.000000 
 19,1100,+13,108.000000 
 19,1100,+16,99.000000 
 19,1100,+19,89.000000 
 19,1100,+22,74.000000 
 19,1100,+25,89.000000 
 19,1100,+28,74.000000 
 19,1100,+31,54.000000 
 19,1100,+34,49.000000 
 19,1100,+37,49.000000 
 19,1100,+40,35.000000 
 19,1100,+43,40.000000 
 19,1100,+46,53.000000 
 19,1100,+49,61.000000 
 19,1100,+52,51.000000 
 19,1400,+4,169.000000 
 19,1400,+7,128.000000 
 19,1400,+10,93.000000 
 19,1400,+13,95.000000 
 19,1400,+16,84.000000 
 19,1400,+19,70.000000 
 19,1400,+22,86.000000 
 19,1400,+25,67.000000 
 19,1400,+28,54.000000 
 19,1400,+31,49.000000 
 19,1400,+34,48.000000 
 19,1400,+37,36.000000 
 19,1400,+40,40.000000 
 19,1400,+43,55.000000 
 19,1400,+46,62.000000 
 19,1400,+49,53.000000 
 19,1700,+4,128.000000 
 19,1700,+7,93.000000 
 19,1700,+10,95.000000 
 19,1700,+13,84.000000 
 19,1700,+16,70.000000 
 19,1700,+19,86.000000 
 19,1700,+22,67.000000 
 19,1700,+25,54.000000 
 19,1700,+28,49.000000 
 19,1700,+31,48.000000 
 19,1700,+34,36.000000 
 19,1700,+37,40.000000 
 19,1700,+40,55.000000 
 19,1700,+43,62.000000 
 19,1700,+46,53.000000 
 19,2000,+4,89.000000 
 19,2000,+7,92.000000 
 19,2000,+10,81.000000 
 19,2000,+13,67.000000 
 19,2000,+16,79.000000 
 19,2000,+19,70.000000 
 19,2000,+22,53.000000 
 19,2000,+25,49.000000 
 19,2000,+28,49.000000 
 19,2000,+31,36.000000 
 19,2000,+34,42.000000 
 19,2000,+37,58.000000 
 19,2000,+40,52.000000 
 19,2000,+43,46.000000 
 19,2000,+46,44.000000 
 19,2000,+49,43.000000 
 19,2000,+52,41.000000 
 19,2000,+55,44.000000 
 19,2000,+58,52.000000 
 19,2000,+61,62.000000 
 19,2000,+64,58.000000 
 19,2000,+67,57.000000 
 19,2300,+4,92.000000 
 19,2300,+7,81.000000 
 19,2300,+10,67.000000 
 19,2300,+13,79.000000 
 19,2300,+16,70.000000 
 19,2300,+19,53.000000 
 19,2300,+22,49.000000 
 19,2300,+25,49.000000 
 19,2300,+28,36.000000 
 19,2300,+31,42.000000 
 19,2300,+34,58.000000 
 19,2300,+37,52.000000 
 19,2300,+40,46.000000 
 19,2300,+43,44.000000 
 19,2300,+46,43.000000 
 19,2300,+49,41.000000 
 19,2300,+52,44.000000 
 19,2300,+55,52.000000 
 19,2300,+58,62.000000 
 19,2300,+61,58.000000 
 19,2300,+64,57.000000 
 20,0200,+4,88.000000 
 20,0200,+7,73.000000 
 20,0200,+10,85.000000 
 20,0200,+13,75.000000 
 20,0200,+16,53.000000 
 20,0200,+19,48.000000 
 20,0200,+22,50.000000 
 20,0200,+25,35.000000 
 20,0200,+28,40.000000 
 20,0200,+31,54.000000 
 20,0200,+34,57.000000 
 20,0200,+37,49.000000 
 20,0200,+40,44.000000 
 20,0200,+43,42.000000 
 20,0200,+46,41.000000 
 20,0200,+49,44.000000 
 20,0200,+52,50.000000 
 20,0200,+55,60.000000 
 20,0200,+58,58.000000 
 20,0200,+61,57.000000 
 20,0500,+4,73.000000 
 20,0500,+7,85.000000 
 20,0500,+10,75.000000 
 20,0500,+13,53.000000 
 20,0500,+16,48.000000 
 20,0500,+19,50.000000 
 20,0500,+22,35.000000 
 20,0500,+25,40.000000 
 20,0500,+28,54.000000 
 20,0500,+31,57.000000 
 20,0500,+34,49.000000 
 20,0500,+37,44.000000 
 20,0500,+40,42.000000 
 20,0500,+43,41.000000 
 20,0500,+46,44.000000 
 20,0500,+49,50.000000 
 20,0500,+52,60.000000 
 20,0500,+55,58.000000 
 20,0500,+58,57.000000 
 20,0800,+4,86.000000 
 20,0800,+7,73.000000 
 20,0800,+10,53.000000 
 20,0800,+13,47.000000 
 20,0800,+16,48.000000 
 20,0800,+19,34.000000 
 20,0800,+22,41.000000 
 20,0800,+25,52.000000 
 20,0800,+28,58.000000 
 20,0800,+31,50.000000 
 20,0800,+34,43.000000 
 20,0800,+37,40.000000 
 20,0800,+40,39.000000 
 20,0800,+43,44.000000 
 20,0800,+46,49.000000 
 20,0800,+49,57.000000 
 20,0800,+52,57.000000 
 20,0800,+55,56.000000 
 20,1100,+4,73.000000 
 20,1100,+7,53.000000 
 20,1100,+10,47.000000 
 20,1100,+13,48.000000 
 20,1100,+16,34.000000 
 20,1100,+19,41.000000 
 20,1100,+22,52.000000 
 20,1100,+25,58.000000 
 20,1100,+28,50.000000 
 20,1100,+31,43.000000 
 20,1100,+34,40.000000 
 20,1100,+37,39.000000 
 20,1100,+40,44.000000 
 20,1100,+43,49.000000 
 20,1100,+46,57.000000 
 20,1100,+49,57.000000 
 20,1100,+52,56.000000 
 20,1400,+4,55.000000 
 20,1400,+7,47.000000 
 20,1400,+10,44.000000 
 20,1400,+13,34.000000 
 20,1400,+16,43.000000 
 20,1400,+19,53.000000 
 20,1400,+22,54.000000 
 20,1400,+25,50.000000 
 20,1400,+28,44.000000 
 20,1400,+31,37.000000 
 20,1400,+34,37.000000 
 20,1400,+37,41.000000 
 20,1400,+40,46.000000 
 20,1400,+43,53.000000 
 20,1400,+46,57.000000 
 20,1400,+49,53.000000 
 20,1700,+4,47.000000 
 20,1700,+7,44.000000 
 20,1700,+10,34.000000 
 20,1700,+13,43.000000 
 20,1700,+16,53.000000 
 20,1700,+19,54.000000 
 20,1700,+22,50.000000 
 20,1700,+25,44.000000 
 20,1700,+28,37.000000 
 20,1700,+31,37.000000 
 20,1700,+34,41.000000 
 20,1700,+37,46.000000 
 20,1700,+40,53.000000 
 20,1700,+43,57.000000 
 20,1700,+46,53.000000 
 20,2000,+4,49.000000 
 20,2000,+7,33.000000 
 20,2000,+10,38.000000 
 20,2000,+13,54.000000 
 20,2000,+16,38.000000 
 20,2000,+19,36.000000 
 20,2000,+22,38.000000 
 20,2000,+25,34.000000 
 20,2000,+28,40.000000 
 20,2000,+31,46.000000 
 20,2000,+34,50.000000 
 20,2000,+37,57.000000 
 20,2000,+40,53.000000 
 20,2000,+43,57.000000 
 20,2000,+46,52.000000 
 20,2000,+49,47.000000 
 20,2000,+52,52.000000 
 20,2000,+55,58.000000 
 20,2000,+58,63.000000 
 20,2000,+61,60.000000 
 20,2000,+64,62.000000 
 20,2000,+67,57.000000 
 20,2300,+4,33.000000 
 20,2300,+7,38.000000 
 20,2300,+10,54.000000 
 20,2300,+13,38.000000 
 20,2300,+16,36.000000 
 20,2300,+19,38.000000 
 20,2300,+22,34.000000 
 20,2300,+25,40.000000 
 20,2300,+28,46.000000 
 20,2300,+31,50.000000 
 20,2300,+34,57.000000 
 20,2300,+37,53.000000 
 20,2300,+40,57.000000 
 20,2300,+43,52.000000 
 20,2300,+46,47.000000 
 20,2300,+49,52.000000 
 20,2300,+52,58.000000 
 20,2300,+55,63.000000 
 20,2300,+58,60.000000 
 20,2300,+61,62.000000 
 20,2300,+64,57.000000 
 21,0200,+4,37.000000 
 21,0200,+7,54.000000 
 21,0200,+10,30.000000 
 21,0200,+13,28.000000 
 21,0200,+16,38.000000 
 21,0200,+19,33.000000 
 21,0200,+22,41.000000 
 21,0200,+25,46.000000 
 21,0200,+28,50.000000 
 21,0200,+31,57.000000 
 21,0200,+34,53.000000 
 21,0200,+37,58.000000 
 21,0200,+40,53.000000 
 21,0200,+43,47.000000 
 21,0200,+46,52.000000 
 21,0200,+49,58.000000 
 21,0200,+52,63.000000 
 21,0200,+55,60.000000 
 21,0200,+58,62.000000 
 21,0200,+61,58.000000 
 21,0500,+4,54.000000 
 21,0500,+7,30.000000 
 21,0500,+10,28.000000 
 21,0500,+13,38.000000 
 21,0500,+16,33.000000 
 21,0500,+19,41.000000 
 21,0500,+22,46.000000 
 21,0500,+25,50.000000 
 21,0500,+28,57.000000 
 21,0500,+31,53.000000 
 21,0500,+34,58.000000 
 21,0500,+37,53.000000 
 21,0500,+40,47.000000 
 21,0500,+43,52.000000 
 21,0500,+46,58.000000 
 21,0500,+49,63.000000 
 21,0500,+52,60.000000 
 21,0500,+55,62.000000 
 21,0500,+58,58.000000 
 21,0800,+4,43.000000 
 21,0800,+7,27.000000 
 21,0800,+10,30.000000 
 21,0800,+13,37.000000 
 21,0800,+16,34.000000 
 21,0800,+19,41.000000 
 21,0800,+22,47.000000 
 21,0800,+25,58.000000 
 21,0800,+28,49.000000 
 21,0800,+31,54.000000 
 21,0800,+34,54.000000 
 21,0800,+37,53.000000 
 21,0800,+40,54.000000 
 21,0800,+43,57.000000 
 21,0800,+46,59.000000 
 21,0800,+49,60.000000 
 21,0800,+52,61.000000 
 21,0800,+55,56.000000 
 21,1100,+4,27.000000 
 21,1100,+7,30.000000 
 21,1100,+10,37.000000 
 21,1100,+13,34.000000 
 21,1100,+16,41.000000 
 21,1100,+19,47.000000 
 21,1100,+22,58.000000 
 21,1100,+25,49.000000 
 21,1100,+28,54.000000 
 21,1100,+31,54.000000 
 21,1100,+34,53.000000 
 21,1100,+37,54.000000 
 21,1100,+40,57.000000 
 21,1100,+43,59.000000 
 21,1100,+46,60.000000 
 21,1100,+49,61.000000 
 21,1100,+52,56.000000 
 21,1400,+4,37.000000 
 21,1400,+7,39.000000 
 21,1400,+10,38.000000 
 21,1400,+13,43.000000 
 21,1400,+16,49.000000 
