 format: day,hour,forecast,value  location:60_37 Start : 20150101 
 15,0800,+28,30.000000 
 15,0800,+31,30.000000 
 15,0800,+34,20.000000 
 15,0800,+37,20.000000 
 15,0800,+40,20.000000 
 15,0800,+43,20.000000 
 15,0800,+46,20.000000 
 15,0800,+49,20.000000 
 15,0800,+52,20.000000 
 15,0800,+55,20.000000 
 15,1100,+4,80.000000 
 15,1100,+7,70.000000 
 15,1100,+10,60.000000 
 15,1100,+13,30.000000 
 15,1100,+16,30.000000 
 15,1100,+19,30.000000 
 15,1100,+22,30.000000 
 15,1100,+25,30.000000 
 15,1100,+28,30.000000 
 15,1100,+31,20.000000 
 15,1100,+34,20.000000 
 15,1100,+37,20.000000 
 15,1100,+40,20.000000 
 15,1100,+43,20.000000 
 15,1100,+46,21.000000 
 15,1100,+49,21.000000 
 15,1100,+52,21.000000 
 15,1400,+4,70.000000 
 15,1400,+7,63.000000 
 15,1400,+10,30.000000 
 15,1400,+13,30.000000 
 15,1400,+16,30.000000 
 15,1400,+19,30.000000 
 15,1400,+22,30.000000 
 15,1400,+25,30.000000 
 15,1400,+28,20.000000 
 15,1400,+31,20.000000 
 15,1400,+34,20.000000 
 15,1400,+37,21.000000 
 15,1400,+40,21.000000 
 15,1400,+43,21.000000 
 15,1400,+46,21.000000 
 15,1400,+49,21.000000 
 15,1700,+4,63.000000 
 15,1700,+7,30.000000 
 15,1700,+10,30.000000 
 15,1700,+13,30.000000 
 15,1700,+16,30.000000 
 15,1700,+19,30.000000 
 15,1700,+22,30.000000 
 15,1700,+25,20.000000 
 15,1700,+28,20.000000 
 15,1700,+31,20.000000 
 15,1700,+34,21.000000 
 15,1700,+37,21.000000 
 15,1700,+40,21.000000 
 15,1700,+43,21.000000 
 15,1700,+46,21.000000 
 15,2000,+4,30.000000 
 15,2000,+7,30.000000 
 15,2000,+10,30.000000 
 15,2000,+13,30.000000 
 15,2000,+16,30.000000 
 15,2000,+19,30.000000 
 15,2000,+22,20.000000 
 15,2000,+25,20.000000 
 15,2000,+28,21.000000 
 15,2000,+31,21.000000 
 15,2000,+34,21.000000 
 15,2000,+37,21.000000 
 15,2000,+40,21.000000 
 15,2000,+43,21.000000 
 15,2000,+46,21.000000 
 15,2000,+49,21.000000 
 15,2000,+52,21.000000 
 15,2000,+55,21.000000 
 15,2000,+58,21.000000 
 15,2000,+61,21.000000 
 15,2000,+64,21.000000 
 15,2000,+67,21.000000 
 15,2300,+4,30.000000 
 15,2300,+7,30.000000 
 15,2300,+10,30.000000 
 15,2300,+13,30.000000 
 15,2300,+16,30.000000 
 15,2300,+19,20.000000 
 15,2300,+22,20.000000 
 15,2300,+25,21.000000 
 15,2300,+28,21.000000 
 15,2300,+31,21.000000 
 15,2300,+34,21.000000 
 15,2300,+37,21.000000 
 15,2300,+40,21.000000 
 15,2300,+43,21.000000 
 15,2300,+46,21.000000 
 15,2300,+49,21.000000 
 15,2300,+52,21.000000 
 15,2300,+55,21.000000 
 15,2300,+58,21.000000 
 15,2300,+61,21.000000 
 15,2300,+64,21.000000 
 16,0200,+4,30.000000 
 16,0200,+7,30.000000 
 16,0200,+10,30.000000 
 16,0200,+13,30.000000 
 16,0200,+16,20.000000 
 16,0200,+19,20.000000 
 16,0200,+22,21.000000 
 16,0200,+25,21.000000 
 16,0200,+28,21.000000 
 16,0200,+31,21.000000 
 16,0200,+34,21.000000 
 16,0200,+37,21.000000 
 16,0200,+40,21.000000 
 16,0200,+43,21.000000 
 16,0200,+46,21.000000 
 16,0200,+49,21.000000 
 16,0200,+52,21.000000 
 16,0200,+55,21.000000 
 16,0200,+58,21.000000 
 16,0200,+61,21.000000 
 16,0500,+4,30.000000 
 16,0500,+7,30.000000 
 16,0500,+10,30.000000 
 16,0500,+13,20.000000 
 16,0500,+16,20.000000 
 16,0500,+19,21.000000 
 16,0500,+22,21.000000 
 16,0500,+25,21.000000 
 16,0500,+28,21.000000 
 16,0500,+31,21.000000 
 16,0500,+34,21.000000 
 16,0500,+37,21.000000 
 16,0500,+40,21.000000 
 16,0500,+43,21.000000 
 16,0500,+46,21.000000 
 16,0500,+49,21.000000 
 16,0500,+52,21.000000 
 16,0500,+55,21.000000 
 16,0500,+58,21.000000 
 16,0800,+4,30.000000 
 16,0800,+7,30.000000 
 16,0800,+10,20.000000 
 16,0800,+13,20.000000 
 16,0800,+16,21.000000 
 16,0800,+19,21.000000 
 16,0800,+22,21.000000 
 16,0800,+25,21.000000 
 16,0800,+28,21.000000 
 16,0800,+31,21.000000 
 16,0800,+34,21.000000 
 16,0800,+37,21.000000 
 16,0800,+40,21.000000 
 16,0800,+43,21.000000 
 16,0800,+46,21.000000 
 16,0800,+49,21.000000 
 16,0800,+52,21.000000 
 16,0800,+55,21.000000 
 16,1100,+4,30.000000 
 16,1100,+7,20.000000 
 16,1100,+10,20.000000 
 16,1100,+13,21.000000 
 16,1100,+16,21.000000 
 16,1100,+19,21.000000 
 16,1100,+22,21.000000 
 16,1100,+25,21.000000 
 16,1100,+28,21.000000 
 16,1100,+31,21.000000 
 16,1100,+34,21.000000 
 16,1100,+37,21.000000 
 16,1100,+40,21.000000 
 16,1100,+43,21.000000 
 16,1100,+46,21.000000 
 16,1100,+49,21.000000 
 16,1100,+52,21.000000 
 16,1400,+4,20.000000 
 16,1400,+7,20.000000 
 16,1400,+10,20.000000 
 16,1400,+13,20.000000 
 16,1400,+16,21.000000 
 16,1400,+19,21.000000 
 16,1400,+22,21.000000 
 16,1400,+25,21.000000 
 16,1400,+28,20.000000 
 16,1400,+31,21.000000 
 16,1400,+34,20.000000 
 16,1400,+37,21.000000 
 16,1400,+40,21.000000 
 16,1400,+43,21.000000 
 16,1400,+46,20.000000 
 16,1400,+49,20.000000 
 16,1700,+4,20.000000 
 16,1700,+7,20.000000 
 16,1700,+10,20.000000 
 16,1700,+13,21.000000 
 16,1700,+16,21.000000 
 16,1700,+19,21.000000 
 16,1700,+22,21.000000 
 16,1700,+25,20.000000 
 16,1700,+28,21.000000 
 16,1700,+31,20.000000 
 16,1700,+34,21.000000 
 16,1700,+37,21.000000 
 16,1700,+40,21.000000 
 16,1700,+43,20.000000 
 16,1700,+46,20.000000 
 16,2000,+4,21.000000 
 16,2000,+7,21.000000 
 16,2000,+10,21.000000 
 16,2000,+13,21.000000 
 16,2000,+16,21.000000 
 16,2000,+19,21.000000 
 16,2000,+22,21.000000 
 16,2000,+25,21.000000 
 16,2000,+28,21.000000 
 16,2000,+31,21.000000 
 16,2000,+34,21.000000 
 16,2000,+37,21.000000 
 16,2000,+40,21.000000 
 16,2000,+43,21.000000 
 16,2000,+46,21.000000 
 16,2000,+49,11.000000 
 16,2000,+52,11.000000 
 16,2000,+55,11.000000 
 16,2000,+58,0.000000 
 16,2000,+61,0.000000 
 16,2000,+64,0.000000 
 16,2000,+67,0.000000 
 16,2300,+4,21.000000 
 16,2300,+7,21.000000 
 16,2300,+10,21.000000 
 16,2300,+13,21.000000 
 16,2300,+16,21.000000 
 16,2300,+19,21.000000 
 16,2300,+22,21.000000 
 16,2300,+25,21.000000 
 16,2300,+28,21.000000 
 16,2300,+31,21.000000 
 16,2300,+34,20.000000 
 16,2300,+37,21.000000 
 16,2300,+40,21.000000 
 16,2300,+43,21.000000 
 16,2300,+46,11.000000 
 16,2300,+49,11.000000 
 16,2300,+52,11.000000 
 16,2300,+55,0.000000 
 16,2300,+58,0.000000 
 16,2300,+61,0.000000 
 16,2300,+64,0.000000 
 17,0200,+4,21.000000 
 17,0200,+7,21.000000 
 17,0200,+10,21.000000 
 17,0200,+13,21.000000 
 17,0200,+16,21.000000 
 17,0200,+19,21.000000 
 17,0200,+22,21.000000 
 17,0200,+25,21.000000 
 17,0200,+28,21.000000 
 17,0200,+31,20.000000 
 17,0200,+34,21.000000 
 17,0200,+37,21.000000 
 17,0200,+40,21.000000 
 17,0200,+43,11.000000 
 17,0200,+46,11.000000 
 17,0200,+49,11.000000 
 17,0200,+52,0.000000 
 17,0200,+55,0.000000 
 17,0200,+58,0.000000 
 17,0200,+61,0.000000 
 17,0500,+4,10.000000 
 17,0500,+7,21.000000 
 17,0500,+10,21.000000 
 17,0500,+13,21.000000 
 17,0500,+16,21.000000 
 17,0500,+19,21.000000 
 17,0500,+22,21.000000 
 17,0500,+25,21.000000 
 17,0500,+28,20.000000 
 17,0500,+31,21.000000 
 17,0500,+34,21.000000 
 17,0500,+37,21.000000 
 17,0500,+40,11.000000 
 17,0500,+43,11.000000 
 17,0500,+46,11.000000 
 17,0500,+49,0.000000 
 17,0500,+52,0.000000 
 17,0500,+55,0.000000 
 17,0500,+58,0.000000 
 17,0800,+4,21.000000 
 17,0800,+7,21.000000 
 17,0800,+10,21.000000 
 17,0800,+13,21.000000 
 17,0800,+16,21.000000 
 17,0800,+19,21.000000 
 17,0800,+22,21.000000 
 17,0800,+25,21.000000 
 17,0800,+28,21.000000 
 17,0800,+31,21.000000 
 17,0800,+34,10.000000 
 17,0800,+37,11.000000 
 17,0800,+40,11.000000 
 17,0800,+43,11.000000 
 17,0800,+46,0.000000 
 17,0800,+49,0.000000 
 17,0800,+52,0.000000 
 17,0800,+55,0.000000 
 17,1100,+4,21.000000 
 17,1100,+7,21.000000 
 17,1100,+10,21.000000 
 17,1100,+13,21.000000 
 17,1100,+16,21.000000 
 17,1100,+19,21.000000 
 17,1100,+22,21.000000 
 17,1100,+25,21.000000 
 17,1100,+28,21.000000 
 17,1100,+31,10.000000 
 17,1100,+34,11.000000 
 17,1100,+37,11.000000 
 17,1100,+40,11.000000 
 17,1100,+43,0.000000 
 17,1100,+46,0.000000 
 17,1100,+49,0.000000 
 17,1100,+52,0.000000 
 17,1400,+4,20.000000 
 17,1400,+7,20.000000 
 17,1400,+10,20.000000 
 17,1400,+13,20.000000 
 17,1400,+16,21.000000 
 17,1400,+19,21.000000 
 17,1400,+22,20.000000 
 17,1400,+25,21.000000 
 17,1400,+28,10.000000 
 17,1400,+31,10.000000 
 17,1400,+34,11.000000 
 17,1400,+37,11.000000 
 17,1400,+40,0.000000 
 17,1400,+43,0.000000 
 17,1400,+46,0.000000 
 17,1400,+49,0.000000 
 17,1700,+4,20.000000 
 17,1700,+7,20.000000 
 17,1700,+10,20.000000 
 17,1700,+13,21.000000 
 17,1700,+16,21.000000 
 17,1700,+19,20.000000 
 17,1700,+22,21.000000 
 17,1700,+25,10.000000 
 17,1700,+28,10.000000 
 17,1700,+31,11.000000 
 17,1700,+34,11.000000 
 17,1700,+37,0.000000 
 17,1700,+40,0.000000 
 17,1700,+43,0.000000 
 17,1700,+46,0.000000 
 17,2000,+4,20.000000 
 17,2000,+7,20.000000 
 17,2000,+10,20.000000 
 17,2000,+13,20.000000 
 17,2000,+16,20.000000 
 17,2000,+19,20.000000 
 17,2000,+22,10.000000 
 17,2000,+25,10.000000 
 17,2000,+28,10.000000 
 17,2000,+31,10.000000 
 17,2000,+34,0.000000 
 17,2000,+37,0.000000 
 17,2000,+40,0.000000 
 17,2000,+43,0.000000 
 17,2000,+46,0.000000 
 17,2000,+49,10.000000 
 17,2000,+52,10.000000 
 17,2000,+55,20.000000 
 17,2000,+58,20.000000 
 17,2000,+61,20.000000 
 17,2000,+64,20.000000 
 17,2000,+67,20.000000 
 17,2300,+4,21.000000 
 17,2300,+7,21.000000 
 17,2300,+10,21.000000 
 17,2300,+13,21.000000 
 17,2300,+16,21.000000 
 17,2300,+19,10.000000 
 17,2300,+22,11.000000 
 17,2300,+25,11.000000 
 17,2300,+28,11.000000 
 17,2300,+31,0.000000 
 17,2300,+34,0.000000 
 17,2300,+37,0.000000 
 17,2300,+40,0.000000 
 17,2300,+43,0.000000 
 17,2300,+46,10.000000 
 17,2300,+49,10.000000 
 17,2300,+52,20.000000 
 17,2300,+55,20.000000 
 17,2300,+58,20.000000 
 17,2300,+61,20.000000 
 17,2300,+64,20.000000 
 18,0200,+4,21.000000 
 18,0200,+7,21.000000 
 18,0200,+10,21.000000 
 18,0200,+13,21.000000 
 18,0200,+16,10.000000 
 18,0200,+19,11.000000 
 18,0200,+22,11.000000 
 18,0200,+25,11.000000 
 18,0200,+28,0.000000 
 18,0200,+31,0.000000 
 18,0200,+34,0.000000 
 18,0200,+37,0.000000 
 18,0200,+40,0.000000 
 18,0200,+43,10.000000 
 18,0200,+46,10.000000 
 18,0200,+49,20.000000 
 18,0200,+52,20.000000 
 18,0200,+55,20.000000 
 18,0200,+58,20.000000 
 18,0200,+61,20.000000 
 18,0500,+4,21.000000 
 18,0500,+7,21.000000 
 18,0500,+10,21.000000 
 18,0500,+13,10.000000 
 18,0500,+16,11.000000 
 18,0500,+19,11.000000 
 18,0500,+22,11.000000 
 18,0500,+25,0.000000 
 18,0500,+28,0.000000 
 18,0500,+31,0.000000 
 18,0500,+34,0.000000 
 18,0500,+37,0.000000 
 18,0500,+40,10.000000 
 18,0500,+43,10.000000 
 18,0500,+46,20.000000 
 18,0500,+49,20.000000 
 18,0500,+52,20.000000 
 18,0500,+55,20.000000 
 18,0500,+58,20.000000 
 18,0800,+4,20.000000 
 18,0800,+7,20.000000 
 18,0800,+10,20.000000 
 18,0800,+13,20.000000 
 18,0800,+16,20.000000 
 18,0800,+19,10.000000 
 18,0800,+22,10.000000 
 18,0800,+25,10.000000 
 18,0800,+28,10.000000 
 18,0800,+31,10.000000 
 18,0800,+34,10.000000 
 18,0800,+37,10.000000 
 18,0800,+40,10.000000 
 18,0800,+43,10.000000 
 18,0800,+46,20.000000 
 18,0800,+49,20.000000 
 18,0800,+52,20.000000 
 18,0800,+55,20.000000 
 18,1100,+4,20.000000 
 18,1100,+7,20.000000 
 18,1100,+10,20.000000 
 18,1100,+13,20.000000 
 18,1100,+16,10.000000 
 18,1100,+19,10.000000 
 18,1100,+22,10.000000 
 18,1100,+25,10.000000 
 18,1100,+28,10.000000 
 18,1100,+31,10.000000 
 18,1100,+34,10.000000 
 18,1100,+37,10.000000 
 18,1100,+40,10.000000 
 18,1100,+43,20.000000 
 18,1100,+46,20.000000 
 18,1100,+49,20.000000 
 18,1100,+52,20.000000 
 18,1400,+4,20.000000 
 18,1400,+7,21.000000 
 18,1400,+10,21.000000 
 18,1400,+13,21.000000 
 18,1400,+16,11.000000 
 18,1400,+19,11.000000 
 18,1400,+22,11.000000 
 18,1400,+25,11.000000 
 18,1400,+28,10.000000 
 18,1400,+31,10.000000 
 18,1400,+34,10.000000 
 18,1400,+37,10.000000 
 18,1400,+40,20.000000 
 18,1400,+43,20.000000 
 18,1400,+46,20.000000 
 18,1400,+49,20.000000 
 18,1700,+4,21.000000 
 18,1700,+7,21.000000 
 18,1700,+10,21.000000 
 18,1700,+13,11.000000 
 18,1700,+16,11.000000 
 18,1700,+19,11.000000 
 18,1700,+22,11.000000 
 18,1700,+25,10.000000 
 18,1700,+28,10.000000 
 18,1700,+31,10.000000 
 18,1700,+34,10.000000 
 18,1700,+37,20.000000 
 18,1700,+40,20.000000 
 18,1700,+43,20.000000 
 18,1700,+46,20.000000 
 18,2000,+4,21.000000 
 18,2000,+7,21.000000 
 18,2000,+10,11.000000 
 18,2000,+13,11.000000 
 18,2000,+16,11.000000 
 18,2000,+19,11.000000 
 18,2000,+22,10.000000 
 18,2000,+25,10.000000 
 18,2000,+28,10.000000 
 18,2000,+31,10.000000 
 18,2000,+34,20.000000 
 18,2000,+37,20.000000 
 18,2000,+40,20.000000 
 18,2000,+43,20.000000 
 18,2000,+46,30.000000 
 18,2000,+49,30.000000 
 18,2000,+52,29.000000 
 18,2000,+55,60.000000 
 18,2000,+58,60.000000 
 18,2000,+61,80.000000 
 18,2000,+64,80.000000 
 18,2000,+67,80.000000 
 18,2300,+4,21.000000 
 18,2300,+7,11.000000 
 18,2300,+10,11.000000 
 18,2300,+13,11.000000 
 18,2300,+16,11.000000 
 18,2300,+19,10.000000 
 18,2300,+22,10.000000 
 18,2300,+25,10.000000 
 18,2300,+28,10.000000 
 18,2300,+31,20.000000 
 18,2300,+34,20.000000 
 18,2300,+37,20.000000 
 18,2300,+40,20.000000 
 18,2300,+43,30.000000 
 18,2300,+46,30.000000 
 18,2300,+49,30.000000 
 18,2300,+52,60.000000 
 18,2300,+55,60.000000 
 18,2300,+58,80.000000 
 18,2300,+61,80.000000 
 18,2300,+64,80.000000 
 19,0200,+4,11.000000 
 19,0200,+7,11.000000 
 19,0200,+10,11.000000 
 19,0200,+13,11.000000 
 19,0200,+16,10.000000 
 19,0200,+19,10.000000 
 19,0200,+22,10.000000 
 19,0200,+25,10.000000 
 19,0200,+28,20.000000 
 19,0200,+31,20.000000 
 19,0200,+34,20.000000 
 19,0200,+37,20.000000 
 19,0200,+40,30.000000 
 19,0200,+43,30.000000 
 19,0200,+46,30.000000 
 19,0200,+49,60.000000 
 19,0200,+52,60.000000 
 19,0200,+55,80.000000 
 19,0200,+58,80.000000 
 19,0200,+61,80.000000 
 19,0500,+4,11.000000 
 19,0500,+7,11.000000 
 19,0500,+10,11.000000 
 19,0500,+13,10.000000 
 19,0500,+16,10.000000 
 19,0500,+19,10.000000 
 19,0500,+22,10.000000 
 19,0500,+25,20.000000 
 19,0500,+28,20.000000 
 19,0500,+31,20.000000 
 19,0500,+34,20.000000 
 19,0500,+37,30.000000 
 19,0500,+40,30.000000 
 19,0500,+43,30.000000 
 19,0500,+46,60.000000 
 19,0500,+49,60.000000 
 19,0500,+52,80.000000 
 19,0500,+55,80.000000 
 19,0500,+58,80.000000 
 19,0800,+4,11.000000 
 19,0800,+7,11.000000 
 19,0800,+10,10.000000 
 19,0800,+13,10.000000 
 19,0800,+16,10.000000 
 19,0800,+19,10.000000 
 19,0800,+22,20.000000 
 19,0800,+25,20.000000 
 19,0800,+28,20.000000 
 19,0800,+31,20.000000 
 19,0800,+34,30.000000 
 19,0800,+37,30.000000 
 19,0800,+40,27.000000 
 19,0800,+43,60.000000 
 19,0800,+46,60.000000 
 19,0800,+49,80.000000 
 19,0800,+52,80.000000 
 19,0800,+55,80.000000 
 19,1100,+4,11.000000 
 19,1100,+7,10.000000 
 19,1100,+10,10.000000 
 19,1100,+13,10.000000 
 19,1100,+16,10.000000 
 19,1100,+19,20.000000 
 19,1100,+22,20.000000 
 19,1100,+25,20.000000 
 19,1100,+28,20.000000 
 19,1100,+31,30.000000 
 19,1100,+34,30.000000 
 19,1100,+37,27.000000 
 19,1100,+40,60.000000 
 19,1100,+43,60.000000 
 19,1100,+46,80.000000 
 19,1100,+49,80.000000 
 19,1100,+52,80.000000 
 19,1400,+4,10.000000 
 19,1400,+7,10.000000 
 19,1400,+10,10.000000 
 19,1400,+13,10.000000 
 19,1400,+16,20.000000 
 19,1400,+19,20.000000 
 19,1400,+22,20.000000 
 19,1400,+25,20.000000 
 19,1400,+28,30.000000 
 19,1400,+31,30.000000 
 19,1400,+34,27.000000 
 19,1400,+37,60.000000 
 19,1400,+40,60.000000 
 19,1400,+43,80.000000 
 19,1400,+46,80.000000 
 19,1400,+49,80.000000 
 19,1700,+4,10.000000 
 19,1700,+7,10.000000 
 19,1700,+10,10.000000 
 19,1700,+13,20.000000 
 19,1700,+16,20.000000 
 19,1700,+19,20.000000 
 19,1700,+22,20.000000 
 19,1700,+25,30.000000 
 19,1700,+28,30.000000 
 19,1700,+31,27.000000 
 19,1700,+34,60.000000 
 19,1700,+37,60.000000 
 19,1700,+40,80.000000 
 19,1700,+43,80.000000 
 19,1700,+46,80.000000 
 19,2000,+4,10.000000 
 19,2000,+7,10.000000 
 19,2000,+10,20.000000 
 19,2000,+13,20.000000 
 19,2000,+16,20.000000 
 19,2000,+19,20.000000 
 19,2000,+22,30.000000 
 19,2000,+25,30.000000 
 19,2000,+28,27.000000 
 19,2000,+31,60.000000 
 19,2000,+34,60.000000 
 19,2000,+37,80.000000 
 19,2000,+40,80.000000 
 19,2000,+43,60.000000 
 19,2000,+46,20.000000 
 19,2000,+49,20.000000 
 19,2000,+52,20.000000 
 19,2000,+55,10.000000 
 19,2000,+58,10.000000 
 19,2000,+61,10.000000 
 19,2000,+64,10.000000 
 19,2000,+67,20.000000 
 19,2300,+4,10.000000 
 19,2300,+7,20.000000 
 19,2300,+10,20.000000 
 19,2300,+13,20.000000 
 19,2300,+16,20.000000 
 19,2300,+19,30.000000 
 19,2300,+22,30.000000 
 19,2300,+25,27.000000 
 19,2300,+28,60.000000 
 19,2300,+31,60.000000 
 19,2300,+34,80.000000 
 19,2300,+37,80.000000 
 19,2300,+40,60.000000 
 19,2300,+43,20.000000 
 19,2300,+46,20.000000 
 19,2300,+49,20.000000 
 19,2300,+52,10.000000 
 19,2300,+55,10.000000 
 19,2300,+58,10.000000 
 19,2300,+61,10.000000 
 19,2300,+64,20.000000 
 20,0200,+4,20.000000 
 20,0200,+7,20.000000 
 20,0200,+10,20.000000 
 20,0200,+13,20.000000 
 20,0200,+16,30.000000 
 20,0200,+19,30.000000 
 20,0200,+22,27.000000 
 20,0200,+25,60.000000 
 20,0200,+28,60.000000 
 20,0200,+31,80.000000 
 20,0200,+34,80.000000 
 20,0200,+37,60.000000 
 20,0200,+40,20.000000 
 20,0200,+43,20.000000 
 20,0200,+46,20.000000 
 20,0200,+49,10.000000 
 20,0200,+52,10.000000 
 20,0200,+55,10.000000 
 20,0200,+58,10.000000 
 20,0200,+61,20.000000 
 20,0500,+4,20.000000 
 20,0500,+7,20.000000 
 20,0500,+10,20.000000 
 20,0500,+13,30.000000 
 20,0500,+16,30.000000 
 20,0500,+19,27.000000 
 20,0500,+22,60.000000 
 20,0500,+25,60.000000 
 20,0500,+28,80.000000 
 20,0500,+31,80.000000 
 20,0500,+34,60.000000 
 20,0500,+37,20.000000 
 20,0500,+40,20.000000 
 20,0500,+43,20.000000 
 20,0500,+46,10.000000 
 20,0500,+49,10.000000 
 20,0500,+52,10.000000 
 20,0500,+55,10.000000 
 20,0500,+58,20.000000 
 20,0800,+4,20.000000 
 20,0800,+7,20.000000 
 20,0800,+10,30.000000 
 20,0800,+13,30.000000 
 20,0800,+16,28.000000 
 20,0800,+19,60.000000 
 20,0800,+22,61.000000 
 20,0800,+25,80.000000 
 20,0800,+28,80.000000 
 20,0800,+31,60.000000 
 20,0800,+34,20.000000 
 20,0800,+37,20.000000 
 20,0800,+40,20.000000 
 20,0800,+43,10.000000 
 20,0800,+46,10.000000 
 20,0800,+49,10.000000 
 20,0800,+52,10.000000 
 20,0800,+55,20.000000 
 20,1100,+4,20.000000 
 20,1100,+7,30.000000 
 20,1100,+10,30.000000 
 20,1100,+13,28.000000 
 20,1100,+16,60.000000 
 20,1100,+19,61.000000 
 20,1100,+22,80.000000 
 20,1100,+25,80.000000 
 20,1100,+28,60.000000 
 20,1100,+31,20.000000 
 20,1100,+34,20.000000 
 20,1100,+37,20.000000 
 20,1100,+40,10.000000 
 20,1100,+43,10.000000 
 20,1100,+46,10.000000 
 20,1100,+49,10.000000 
 20,1100,+52,20.000000 
 20,1400,+4,30.000000 
 20,1400,+7,60.000000 
 20,1400,+10,60.000000 
 20,1400,+13,60.000000 
 20,1400,+16,61.000000 
 20,1400,+19,80.000000 
 20,1400,+22,80.000000 
 20,1400,+25,59.000000 
 20,1400,+28,20.000000 
 20,1400,+31,20.000000 
 20,1400,+34,20.000000 
 20,1400,+37,10.000000 
 20,1400,+40,10.000000 
 20,1400,+43,10.000000 
 20,1400,+46,10.000000 
 20,1400,+49,20.000000 
 20,1700,+4,60.000000 
 20,1700,+7,60.000000 
 20,1700,+10,60.000000 
 20,1700,+13,80.000000 
 20,1700,+16,80.000000 
 20,1700,+19,61.000000 
 20,1700,+22,30.000000 
 20,1700,+25,20.000000 
 20,1700,+28,20.000000 
 20,1700,+31,20.000000 
 20,1700,+34,10.000000 
 20,1700,+37,10.000000 
 20,1700,+40,10.000000 
 20,1700,+43,10.000000 
 20,1700,+46,20.000000 
 20,2000,+4,80.000000 
 20,2000,+7,80.000000 
 20,2000,+10,80.000000 
 20,2000,+13,80.000000 
 20,2000,+16,60.000000 
 20,2000,+19,30.000000 
 20,2000,+22,20.000000 
 20,2000,+25,20.000000 
 20,2000,+28,20.000000 
 20,2000,+31,10.000000 
 20,2000,+34,10.000000 
 20,2000,+37,10.000000 
 20,2000,+40,10.000000 
 20,2000,+43,20.000000 
 20,2000,+46,30.000000 
 20,2000,+49,30.000000 
 20,2000,+52,30.000000 
 20,2000,+55,20.000000 
 20,2000,+58,21.000000 
 20,2000,+61,21.000000 
 20,2000,+64,21.000000 
 20,2000,+67,20.000000 
 20,2300,+4,80.000000 
 20,2300,+7,80.000000 
 20,2300,+10,80.000000 
 20,2300,+13,60.000000 
 20,2300,+16,30.000000 
 20,2300,+19,20.000000 
 20,2300,+22,20.000000 
 20,2300,+25,20.000000 
 20,2300,+28,10.000000 
 20,2300,+31,10.000000 
 20,2300,+34,10.000000 
 20,2300,+37,10.000000 
 20,2300,+40,20.000000 
 20,2300,+43,30.000000 
 20,2300,+46,30.000000 
 20,2300,+49,30.000000 
 20,2300,+52,20.000000 
 20,2300,+55,21.000000 
 20,2300,+58,21.000000 
 20,2300,+61,21.000000 
 20,2300,+64,20.000000 
 21,0200,+4,80.000000 
 21,0200,+7,80.000000 
 21,0200,+10,60.000000 
 21,0200,+13,30.000000 
 21,0200,+16,20.000000 
 21,0200,+19,20.000000 
 21,0200,+22,20.000000 
 21,0200,+25,10.000000 
 21,0200,+28,10.000000 
 21,0200,+31,10.000000 
 21,0200,+34,10.000000 
 21,0200,+37,20.000000 
 21,0200,+40,30.000000 
 21,0200,+43,30.000000 
 21,0200,+46,30.000000 
 21,0200,+49,20.000000 
 21,0200,+52,21.000000 
 21,0200,+55,21.000000 
 21,0200,+58,21.000000 
 21,0200,+61,20.000000 
 21,0500,+4,80.000000 
 21,0500,+7,60.000000 
 21,0500,+10,30.000000 
 21,0500,+13,20.000000 
 21,0500,+16,20.000000 
 21,0500,+19,20.000000 
 21,0500,+22,10.000000 
 21,0500,+25,10.000000 
 21,0500,+28,10.000000 
 21,0500,+31,10.000000 
 21,0500,+34,20.000000 
 21,0500,+37,30.000000 
 21,0500,+40,30.000000 
 21,0500,+43,30.000000 
 21,0500,+46,20.000000 
 21,0500,+49,21.000000 
 21,0500,+52,21.000000 
 21,0500,+55,21.000000 
 21,0500,+58,20.000000 
 21,0800,+4,30.000000 
 21,0800,+7,30.000000 
 21,0800,+10,20.000000 
 21,0800,+13,20.000000 
 21,0800,+16,20.000000 
 21,0800,+19,10.000000 
 21,0800,+22,10.000000 
 21,0800,+25,10.000000 
 21,0800,+28,10.000000 
 21,0800,+31,20.000000 
 21,0800,+34,30.000000 
 21,0800,+37,30.000000 
 21,0800,+40,20.000000 
 21,0800,+43,20.000000 
 21,0800,+46,10.000000 
 21,0800,+49,10.000000 
 21,0800,+52,10.000000 
 21,0800,+55,20.000000 
 21,1100,+4,30.000000 
 21,1100,+7,20.000000 
 21,1100,+10,20.000000 
 21,1100,+13,20.000000 
 21,1100,+16,10.000000 
 21,1100,+19,10.000000 
 21,1100,+22,10.000000 
 21,1100,+25,10.000000 
 21,1100,+28,20.000000 
 21,1100,+31,30.000000 
 21,1100,+34,30.000000 
 21,1100,+37,20.000000 
 21,1100,+40,20.000000 
 21,1100,+43,10.000000 
 21,1100,+46,10.000000 
 21,1100,+49,10.000000 
 21,1100,+52,20.000000 
 21,1400,+4,20.000000 
 21,1400,+7,20.000000 
 21,1400,+10,20.000000 
 21,1400,+13,10.000000 
 21,1400,+16,10.000000 
 21,1400,+19,10.000000 
 21,1400,+22,10.000000 
 21,1400,+25,20.000000 
 21,1400,+28,30.000000 
 21,1400,+31,30.000000 
 21,1400,+34,19.000000 
 21,1400,+37,20.000000 
 21,1400,+40,10.000000 
 21,1400,+43,10.000000 
 21,1400,+46,10.000000 
 21,1400,+49,20.000000 
