4.9,0.0,3.4,290.0,65.0,5.6,-1.1,1015.7,1017.9,0.0,0.0,4.9,9.4
4.2,0.0,2.3,290.0,61.0,5.0,-2.6,1016.2,1018.4,0.0,0.0,4.0,8.32
3.8,0.0,2.4,290.0,67.0,5.4,-1.7,1016.7,1018.9,0.0,0.0,3.4,6.2079999999999975
3.6,0.0,2.4,290.0,65.0,5.2,-2.3,1017.0,1019.2,0.0,0.0,3.0,9.146
3.0,0.0,1.6,320.0,71.0,5.4,-1.7,1016.9,1019.1,0.0,0.0,2.4,6.602
2.6,0.0,2.0,290.0,70.0,5.2,-2.3,1016.7,1018.9,0.0,0.0,2.0,3.032
2.7,0.0,3.1,290.0,70.0,5.2,-2.2,1016.9,1019.1,0.0,0.0,1.7,3.6839999999999997
2.9,0.0,2.9,290.0,69.0,5.2,-2.2,1017.3,1019.5,0.0,0.0,1.6,6.73
1.8,0.0,1.7,290.0,71.0,4.9,-2.9,1017.9,1020.1,0.0,0.0,1.0,6.82
3.0,0.0,3.3,290.0,68.0,5.2,-2.3,1017.7,1019.9,0.0,0.0,1.4,4.838
3.1,0.0,2.2,290.0,67.0,5.1,-2.4,1017.8,1020.0,0.0,0.0,1.3,6.9639999999999995
3.6,0.0,2.6,320.0,64.0,5.1,-2.5,1018.1,1020.3,0.0,0.0,1.5,9.852
3.5,0.0,2.4,290.0,62.0,4.9,-3.1,1018.8,1021.0,0.0,0.0,1.4,8.336
3.3,0.0,2.7,290.0,66.0,5.1,-2.4,1019.0,1021.2,0.0,0.0,1.6,6.768
5.4,0.0,5.0,290.0,53.0,4.8,-3.4,1018.7,1020.9,0.9,0.0,3.8,5.852
6.6,0.0,5.1,290.0,48.0,4.7,-3.6,1019.2,1021.4,1.0,0.0,11.0,6.254
7.6,0.0,4.7,320.0,43.0,4.5,-4.2,1019.2,1021.4,1.0,0.0,16.2,7.7360000000000015
7.9,0.0,4.0,320.0,37.0,3.9,-5.9,1018.9,1021.1,1.0,0.0,20.7,8.124
8.5,0.0,4.5,270.0,38.0,4.2,-5.0,1018.3,1020.5,1.0,0.0,21.9,8.236
