지점,일시,기온,풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
792,2015-03-17 19:00,15.4,68,1.9,0,,,,0,0
792,2015-03-17 20:00,15.3,53.4,2,0,,,,0,0
792,2015-03-17 21:00,15.1,71.7,2.3,0,,,,0,0
792,2015-03-17 22:00,15.1,54.6,1.4,0,,,,0,0
792,2015-03-17 23:00,15.1,85.8,1.9,0,,,,0,0
792,2015-03-18 00:00,16.2,89.8,3,0,,,,0,0
792,2015-03-18 01:00,15.1,87.1,1.6,0,,,,0,0
792,2015-03-18 02:00,15.3,112.6,2.6,0,,,,0,0
792,2015-03-18 03:00,16.6,160.5,1.5,.5,,,,0,0
792,2015-03-18 04:00,16.7,121.7,1.7,8,,,,0,0
792,2015-03-18 05:00,16.7,316.2,1.1,11.5,,,,0,0
792,2015-03-18 06:00,17.2,95.1,1.9,19.5,,,,0,0
792,2015-03-18 07:00,17.6,194.2,2.8,18,,,,0,0
792,2015-03-18 08:00,17.3,271.7,2,19,,,,0,0
792,2015-03-18 09:00,17.4,239.2,2.7,29,,,,0,0
792,2015-03-18 10:00,17.6,215.3,5.8,19.5,,,,0,0
792,2015-03-18 11:00,17.5,236.7,4.4,6.5,,,,0,0
792,2015-03-18 12:00,17.1,240.7,4.8,9.5,,,,0,0
792,2015-03-18 13:00,15.9,243.5,4.2,7,,,,0,0
792,2015-03-18 14:00,16.7,247.9,4.5,5.5,,,,0,0
792,2015-03-18 15:00,15.6,230,6.1,2.5,,,,0,0
792,2015-03-18 16:00,15.1,225.1,6.8,0,,,,0,0
792,2015-03-18 17:00,14.1,233.7,5.6,0,,,,0,0
792,2015-03-18 18:00,13.4,231.5,4.1,.5,,,,0,0
792,2015-03-18 19:00,12.7,229.2,5.7,0,,,,0,0
792,2015-03-18 20:00,12.1,223,6.1,0,,,,0,0
792,2015-03-18 21:00,11.9,235.6,5.5,0,,,,0,0
792,2015-03-18 22:00,12,266.8,1.5,0,,,,0,0
792,2015-03-18 23:00,12,212.2,1.9,0,,,,0,0
792,2015-03-19 00:00,12.1,226.9,1.6,0,,,,0,0
792,2015-03-19 01:00,12.2,126.5,.9,0,,,,0,0
792,2015-03-19 02:00,13.2,86.1,1.2,0,,,,0,0
792,2015-03-19 03:00,12,54.9,1.2,1,,,,0,0
792,2015-03-19 04:00,12,322.3,2.1,0,,,,0,0
792,2015-03-19 05:00,11.9,356.3,2.7,0,,,,0,0
792,2015-03-19 06:00,12,346,4.3,0,,,,0,0
792,2015-03-19 07:00,11.5,357,4.5,.5,,,,0,0
792,2015-03-19 08:00,11,.4,4.9,0,,,,0,0
792,2015-03-19 09:00,11,15.3,4.8,0,,,,0,0
792,2015-03-19 10:00,11.2,11.4,4.8,0,,,,0,0
792,2015-03-19 11:00,11.4,23.4,3.7,0,,,,0,0
792,2015-03-19 12:00,11.6,26.3,3.9,0,,,,0,0
792,2015-03-19 13:00,11.8,24.6,3.2,0,,,,0,0
792,2015-03-19 14:00,12,9.9,3.3,0,,,,0,0
792,2015-03-19 15:00,12.1,30.7,2.9,0,,,,0,0
792,2015-03-19 16:00,11.8,43.4,2.4,0,,,,0,0
792,2015-03-19 17:00,12.4,12.7,2.2,0,,,,0,0
792,2015-03-19 18:00,12.3,67.7,2.4,0,,,,0,0
792,2015-03-19 19:00,10.7,38,1.7,0,,,,0,0
792,2015-03-19 20:00,9.9,324.7,1.8,0,,,,0,0
792,2015-03-19 21:00,8.7,0,.4,0,,,,0,0
792,2015-03-19 22:00,7.6,359.1,1.5,0,,,,0,0
792,2015-03-19 23:00,7,332.5,1.2,0,,,,0,0
792,2015-03-20 00:00,7.5,323.8,.9,0,,,,0,0
792,2015-03-20 01:00,7.9,338.5,2.2,0,,,,0,0
792,2015-03-20 02:00,8.4,330.8,3.1,0,,,,0,0
792,2015-03-20 03:00,8.8,325.5,1.6,0,,,,0,0
792,2015-03-20 04:00,8.4,254.8,.8,0,,,,0,0
792,2015-03-20 05:00,8.8,286.1,1.3,0,,,,0,0
792,2015-03-20 06:00,8.8,279.9,1.1,0,,,,0,0
792,2015-03-20 07:00,9.4,218.4,.9,0,,,,0,0
792,2015-03-20 08:00,10.8,251.6,.9,0,,,,0,0
792,2015-03-20 09:00,12.1,246.9,.7,0,,,,0,0
792,2015-03-20 10:00,14.9,28.7,.9,0,,,,0,0
792,2015-03-20 11:00,14.6,199,1.2,0,,,,0,0
792,2015-03-20 12:00,19.3,350.1,2.4,0,,,,0,0
792,2015-03-20 13:00,20.2,12.5,2.6,0,,,,0,0
792,2015-03-20 14:00,18.9,185.7,2.1,0,,,,0,0
792,2015-03-20 15:00,16.7,136.5,2.5,0,,,,0,0
792,2015-03-20 16:00,16.5,81.3,1.3,0,,,,0,0
792,2015-03-20 17:00,16.7,343.1,2.1,0,,,,0,0
792,2015-03-20 18:00,15.6,.4,1.9,0,,,,0,0
792,2015-03-20 19:00,12.2,353.4,1.7,0,,,,0,0
792,2015-03-20 20:00,11.3,358,2,0,,,,0,0
792,2015-03-20 21:00,10.3,337.4,1.7,0,,,,0,0
792,2015-03-20 22:00,10.2,307.9,1,0,,,,0,0
792,2015-03-20 23:00,10.6,316.8,.8,0,,,,0,0
792,2015-03-21 00:00,10.2,275.5,1,0,,,,0,0
792,2015-03-21 01:00,10.2,340.9,1.2,0,,,,0,0
792,2015-03-21 02:00,11.1,323.5,1.3,0,,,,0,0
792,2015-03-21 03:00,10.6,0,.4,0,,,,0,0
792,2015-03-21 04:00,10.2,324,1.2,0,,,,0,0
792,2015-03-21 05:00,10.2,273,.7,0,,,,0,0
792,2015-03-21 06:00,8.8,274.9,1.2,0,,,,0,0
792,2015-03-21 07:00,7.8,340.6,1.5,0,,,,0,0
792,2015-03-21 08:00,12.1,333.5,.7,0,,,,0,0
792,2015-03-21 09:00,16.2,180.2,.5,0,,,,0,0
792,2015-03-21 10:00,17.3,153.1,1.7,0,,,,0,0
792,2015-03-21 11:00,17.1,136.7,2.3,0,,,,0,0
792,2015-03-21 12:00,19.3,144.9,.9,0,,,,0,0
792,2015-03-21 13:00,18.1,195.8,3.5,0,,,,0,0
792,2015-03-21 14:00,18.2,193.8,3.9,0,,,,0,0
792,2015-03-21 15:00,18.7,217.1,3.8,0,,,,0,0
792,2015-03-21 16:00,18.3,214.6,3.1,0,,,,0,0
792,2015-03-21 17:00,17.6,0,.4,0,,,,0,0
792,2015-03-21 18:00,16.6,328.4,4.2,0,,,,0,0
792,2015-03-21 19:00,15.1,312.2,3.9,0,,,,0,0
792,2015-03-21 20:00,15.1,288.9,2.7,0,,,,0,0
792,2015-03-21 21:00,12.4,257,2.2,0,,,,0,0
792,2015-03-21 22:00,10.5,252.2,1,0,,,,0,0
792,2015-03-21 23:00,10.4,289.6,1.2,0,,,,0,0
792,2015-03-22 00:00,16.2,294.5,4.7,0,,,,0,0
792,2015-03-22 01:00,14,288.7,3.7,0,,,,0,0
792,2015-03-22 02:00,14,312.7,8.3,0,,,,0,0
792,2015-03-22 03:00,12.7,313.9,7,0,,,,0,0
792,2015-03-22 04:00,10.3,287.4,2.2,0,,,,0,0
792,2015-03-22 05:00,9.3,252,2,0,,,,0,0
792,2015-03-22 06:00,8.3,277.2,1.3,0,,,,0,0
792,2015-03-22 07:00,8.9,326.7,3.4,0,,,,0,0
792,2015-03-22 08:00,11,321,4,0,,,,0,0
792,2015-03-22 09:00,12.8,331.8,4.3,0,,,,0,0
792,2015-03-22 10:00,14.6,332.5,4.3,0,,,,0,0
792,2015-03-22 11:00,15.7,336.1,5.7,0,,,,0,0
792,2015-03-22 12:00,16.7,337.9,5.7,0,,,,0,0
792,2015-03-22 13:00,17,3.6,5.7,0,,,,0,0
792,2015-03-22 14:00,17.3,336.8,6.1,0,,,,0,0
792,2015-03-22 15:00,17,329.2,6.9,0,,,,0,0
792,2015-03-22 16:00,16.1,329.2,6.2,0,,,,0,0
792,2015-03-22 17:00,14.4,321.5,5.8,0,,,,0,0
792,2015-03-22 18:00,12.7,308.7,5.2,0,,,,0,0
792,2015-03-22 19:00,11,302.6,3.4,0,,,,0,0
792,2015-03-22 20:00,10.3,311.4,4.3,0,,,,0,0
792,2015-03-22 21:00,10,302.2,3.7,0,,,,0,0
792,2015-03-22 22:00,9.9,306.6,4.5,0,,,,0,0
792,2015-03-22 23:00,9.9,306,4.8,0,,,,0,0
792,2015-03-23 00:00,8.8,305.8,5.1,0,,,,0,0
792,2015-03-23 01:00,7.7,303.3,4.2,0,,,,0,0
792,2015-03-23 02:00,7.4,311.4,5.5,0,,,,0,0
792,2015-03-23 03:00,6.1,308.5,6.3,0,,,,0,0
792,2015-03-23 04:00,5.4,319.7,7,0,,,,0,0
792,2015-03-23 05:00,5,321.4,6.4,0,,,,0,0
792,2015-03-23 06:00,4.8,316.7,6,0,,,,0,0
792,2015-03-23 07:00,4.9,318.6,5.6,0,,,,0,0
792,2015-03-23 08:00,6.5,337.7,4.8,0,,,,0,0
792,2015-03-23 09:00,8.5,350,4.3,0,,,,0,0
792,2015-03-23 10:00,9.6,356.7,5.1,0,,,,0,0
792,2015-03-23 11:00,10.7,352.3,4.8,0,,,,0,0
792,2015-03-23 12:00,10.9,0,5,0,,,,0,0
792,2015-03-23 13:00,11.7,345,4.9,0,,,,0,0
792,2015-03-23 14:00,11.7,334.6,5.9,0,,,,0,0
792,2015-03-23 15:00,11.1,320.5,6.6,0,,,,0,0
792,2015-03-23 16:00,10.9,313.5,6.4,0,,,,0,0
792,2015-03-23 17:00,9.4,321.5,6.5,0,,,,0,0
792,2015-03-23 18:00,7.8,319.6,6.3,0,,,,0,0
792,2015-03-23 19:00,6.5,318.9,4.5,0,,,,0,0
792,2015-03-23 20:00,6.3,305.8,3.3,0,,,,0,0
792,2015-03-23 21:00,5.7,315.6,4,0,,,,0,0
792,2015-03-23 22:00,5.9,306.5,3.2,0,,,,0,0
792,2015-03-23 23:00,5.6,317.9,3.4,0,,,,0,0
792,2015-03-24 00:00,5.7,322.3,3.5,0,,,,0,0
792,2015-03-24 01:00,5.5,331,3.4,0,,,,0,0
792,2015-03-24 02:00,5.3,326.7,4,0,,,,0,0
792,2015-03-24 03:00,5.1,324.6,3.3,0,,,,0,0
792,2015-03-24 04:00,5.1,330.4,4.1,0,,,,0,0
792,2015-03-24 05:00,4.5,341,3.3,0,,,,0,0
792,2015-03-24 06:00,4.5,339.9,3.6,0,,,,0,0
792,2015-03-24 07:00,4.8,334.2,5.2,0,,,,0,0
792,2015-03-24 08:00,6.2,342.1,4.6,0,,,,0,0
792,2015-03-24 09:00,7.3,337.8,5.9,0,,,,0,0
792,2015-03-24 10:00,8.4,327.5,6.9,0,,,,0,0
792,2015-03-24 11:00,9.5,340.8,6,0,,,,0,0
792,2015-03-24 12:00,9.7,335.7,6.4,0,,,,0,0
792,2015-03-24 13:00,10.1,348.7,6.2,0,,,,0,0
792,2015-03-24 14:00,10.6,335,5.2,0,,,,0,0
792,2015-03-24 15:00,10.2,345.3,4.5,0,,,,0,0
792,2015-03-24 16:00,9.7,352.8,5.2,0,,,,0,0
792,2015-03-24 17:00,9.4,349.5,4.5,0,,,,0,0
792,2015-03-24 18:00,8.1,333.3,4.2,0,,,,0,0
792,2015-03-24 19:00,6.2,322.2,4.6,0,,,,0,0
792,2015-03-24 20:00,5.4,318.4,5,0,,,,0,0
792,2015-03-24 21:00,5,316.9,4.8,0,,,,0,0
792,2015-03-24 22:00,4.8,305.8,3.5,0,,,,0,0
792,2015-03-24 23:00,4.2,321.4,4.6,0,,,,0,0
792,2015-03-25 00:00,5,304,3.4,0,,,,0,0
792,2015-03-25 01:00,4.6,317.8,3.7,0,,,,0,0
792,2015-03-25 02:00,3.6,326.9,3,0,,,,0,0
792,2015-03-25 03:00,.6,330.9,1.8,0,,,,0,0
792,2015-03-25 04:00,.3,308.4,1.3,0,,,,0,0
792,2015-03-25 05:00,-.2,312.8,1,0,,,,0,0
792,2015-03-25 06:00,-.3,339.1,1.7,0,,,,0,0
792,2015-03-25 07:00,1.9,337.4,2,0,,,,0,0
792,2015-03-25 08:00,7.4,327.7,1.4,0,,,,0,0
792,2015-03-25 09:00,10.1,205.7,1.2,0,,,,0,0
792,2015-03-25 10:00,12.3,131.8,1,0,,,,0,0
792,2015-03-25 11:00,12.4,133.5,2.6,0,,,,0,0
792,2015-03-25 12:00,12.2,125.2,3.3,0,,,,0,0
792,2015-03-25 13:00,11.9,133.5,2.7,0,,,,0,0
792,2015-03-25 14:00,12.5,141.6,2.7,0,,,,0,0
792,2015-03-25 15:00,13.3,194.1,3.5,0,,,,0,0
792,2015-03-25 16:00,12.4,211.4,4.1,0,,,,0,0
792,2015-03-25 17:00,12.1,204.7,2.8,0,,,,0,0
792,2015-03-25 18:00,10.6,204.1,2.7,0,,,,0,0
792,2015-03-25 19:00,8.1,229.4,1,0,,,,0,0
792,2015-03-25 20:00,5.9,321.9,1.5,0,,,,0,0
792,2015-03-25 21:00,4.7,341.7,1.7,0,,,,0,0
792,2015-03-25 22:00,3.7,334.1,2.1,0,,,,0,0
792,2015-03-25 23:00,3.2,312.9,1.1,0,,,,0,0
792,2015-03-26 00:00,2.2,322.3,1.6,0,,,,0,0
792,2015-03-26 01:00,1.6,338.7,1.9,0,,,,0,0
792,2015-03-26 02:00,1.6,340.9,2.3,0,,,,0,0
792,2015-03-26 03:00,3.2,334.5,2.6,0,,,,0,0
792,2015-03-26 04:00,2.8,333.6,2.8,0,,,,0,0
792,2015-03-26 05:00,1.8,338.1,2,0,,,,0,0
792,2015-03-26 06:00,1.1,321.1,1.7,0,,,,0,0
792,2015-03-26 07:00,.5,312.1,1.8,0,,,,0,0
792,2015-03-26 08:00,7.3,0,.1,0,,,,0,0
792,2015-03-26 09:00,11.1,264.4,.5,0,,,,0,0
792,2015-03-26 10:00,11.7,100.7,1.9,0,,,,0,0
792,2015-03-26 11:00,12.4,133.2,2.1,0,,,,0,0
792,2015-03-26 12:00,12.6,124.7,2.4,0,,,,0,0
792,2015-03-26 13:00,13.8,106,2.6,0,,,,0,0
792,2015-03-26 14:00,13.2,119.8,3.4,0,,,,0,0
792,2015-03-26 15:00,13.6,198.2,2.9,0,,,,0,0
792,2015-03-26 16:00,12.6,210.5,2.6,0,,,,0,0
792,2015-03-26 17:00,12.6,204.2,2.3,0,,,,0,0
792,2015-03-26 18:00,11.4,197,2.5,0,,,,0,0
792,2015-03-26 19:00,8.4,325.2,.7,0,,,,0,0
792,2015-03-26 20:00,7.1,323.5,2.4,0,,,,0,0
792,2015-03-26 21:00,6.2,339,2.1,0,,,,0,0
792,2015-03-26 22:00,5.8,327.3,2.3,0,,,,0,0
792,2015-03-26 23:00,4.5,327.3,2.1,0,,,,0,0
792,2015-03-27 00:00,2.8,331.4,2,0,,,,0,0
792,2015-03-27 01:00,1.8,339.6,1.4,0,,,,0,0
792,2015-03-27 02:00,1.7,296.3,1,0,,,,0,0
792,2015-03-27 03:00,2,319.2,1,0,,,,0,0
792,2015-03-27 04:00,2.5,322.7,1.6,0,,,,0,0
792,2015-03-27 05:00,2.4,319,1.2,0,,,,0,0
792,2015-03-27 06:00,1.9,280.8,1.1,0,,,,0,0
792,2015-03-27 07:00,3.3,324.9,1.5,0,,,,0,0
792,2015-03-27 08:00,6.1,352.7,1.3,0,,,,0,0
792,2015-03-27 09:00,8.7,349.4,1.7,0,,,,0,0
792,2015-03-27 10:00,11.4,36.1,1.4,0,,,,0,0
792,2015-03-27 11:00,12.9,19.8,1.8,0,,,,0,0
792,2015-03-27 12:00,13.8,147.7,1.3,0,,,,0,0
792,2015-03-27 13:00,12.7,173.8,2.3,0,,,,0,0
792,2015-03-27 14:00,12.6,186.8,1.9,0,,,,0,0
792,2015-03-27 15:00,12,203.7,2.4,0,,,,0,0
792,2015-03-27 16:00,12.1,223.9,1.4,0,,,,0,0
792,2015-03-27 17:00,11.1,244.3,1.5,.5,,,,0,0
792,2015-03-27 18:00,9.4,281.9,1.4,0,,,,0,0
792,2015-03-27 19:00,8.9,301.5,1,0,,,,0,0
792,2015-03-27 20:00,8.8,326.2,2.5,0,,,,0,0
792,2015-03-27 21:00,9,312.9,1.1,0,,,,0,0
792,2015-03-27 22:00,8.8,260.5,.5,0,,,,0,0
792,2015-03-27 23:00,8.8,0,.3,0,,,,0,0
792,2015-03-28 00:00,8.9,0,.4,0,,,,0,0
792,2015-03-28 01:00,9.2,128,.9,0,,,,0,0
792,2015-03-28 02:00,8.8,7,1.4,0,,,,0,0
792,2015-03-28 03:00,9,325.6,1.8,0,,,,0,0
792,2015-03-28 04:00,7.6,320.6,1,0,,,,0,0
792,2015-03-28 05:00,6.4,291.8,.5,0,,,,0,0
792,2015-03-28 06:00,7.2,327.9,1.2,0,,,,0,0
792,2015-03-28 07:00,8.5,307.5,.7,0,,,,0,0
792,2015-03-28 08:00,11.8,7.5,.8,0,,,,0,0
792,2015-03-28 09:00,14.3,88.1,1.9,0,,,,0,0
792,2015-03-28 10:00,14.9,102.5,2.1,0,,,,0,0
792,2015-03-28 11:00,14.8,106.1,3.2,0,,,,0,0
792,2015-03-28 12:00,14.6,141.9,1.3,0,,,,0,0
792,2015-03-28 13:00,15,120.2,2.4,0,,,,0,0
792,2015-03-28 14:00,16.3,118.9,2.7,0,,,,0,0
792,2015-03-28 15:00,16.9,170.1,2.9,0,,,,0,0
792,2015-03-28 16:00,17.2,191.4,2.8,0,,,,0,0
792,2015-03-28 17:00,17,214.6,2.2,0,,,,0,0
792,2015-03-28 18:00,14.8,105.7,1.6,0,,,,0,0
792,2015-03-28 19:00,13.6,0,.4,0,,,,0,0
792,2015-03-28 20:00,12.8,42.2,1.2,0,,,,0,0
792,2015-03-28 21:00,11.2,352,1.1,0,,,,0,0
792,2015-03-28 22:00,9.3,337.6,1.7,0,,,,0,0
792,2015-03-28 23:00,9,322.8,.6,0,,,,0,0
792,2015-03-29 00:00,7.9,325.2,1.3,0,,,,0,0
792,2015-03-29 01:00,7.6,338.2,1.2,0,,,,0,0
792,2015-03-29 02:00,7.9,314.6,1.5,0,,,,0,0
792,2015-03-29 03:00,6,320.5,1.5,0,,,,0,0
792,2015-03-29 04:00,5.7,330.5,1,0,,,,0,0
792,2015-03-29 05:00,9,319.3,3.3,0,,,,0,0
792,2015-03-29 06:00,8.6,321.5,2.3,0,,,,0,0
792,2015-03-29 07:00,10.4,327.6,3.7,0,,,,0,0
792,2015-03-29 08:00,12.7,250.8,1.7,0,,,,0,0
792,2015-03-29 09:00,14.7,252.1,1.6,0,,,,0,0
792,2015-03-29 10:00,17.4,322.8,2.2,0,,,,0,0
792,2015-03-29 11:00,17.1,225.5,2.9,0,,,,0,0
792,2015-03-29 12:00,18.1,203.8,3.2,0,,,,0,0
792,2015-03-29 13:00,17.2,204.5,3.4,0,,,,0,0
792,2015-03-29 14:00,17.7,192.7,3.3,0,,,,0,0
792,2015-03-29 15:00,17.3,206.8,3,0,,,,0,0
792,2015-03-29 16:00,16.2,194.9,2.6,0,,,,0,0
792,2015-03-29 17:00,15,132.8,.7,0,,,,0,0
792,2015-03-29 18:00,14.3,85.1,2.1,0,,,,0,0
792,2015-03-29 19:00,12.8,73.3,1.2,0,,,,0,0
792,2015-03-29 20:00,11.1,328.4,.8,0,,,,0,0
792,2015-03-29 21:00,10.5,286.5,1,0,,,,0,0
792,2015-03-29 22:00,10,289.2,.9,0,,,,0,0
792,2015-03-29 23:00,8.5,0,.3,0,,,,0,0
792,2015-03-30 00:00,7.8,347.9,1.2,0,,,,0,0
792,2015-03-30 01:00,7,274.4,.7,0,,,,0,0
792,2015-03-30 02:00,7.2,340.9,1.6,0,,,,0,0
792,2015-03-30 03:00,6.5,322.7,1.1,0,,,,0,0
792,2015-03-30 04:00,6.6,313.3,.8,0,,,,0,0
792,2015-03-30 05:00,7,308.2,.9,0,,,,0,0
792,2015-03-30 06:00,6.8,354,1.5,0,,,,0,0
792,2015-03-30 07:00,8.8,0,.4,0,,,,0,0
792,2015-03-30 08:00,12,243.9,1.2,0,,,,0,0
792,2015-03-30 09:00,12.7,109.4,1.3,0,,,,0,0
792,2015-03-30 10:00,14,98.3,1.8,0,,,,0,0
792,2015-03-30 11:00,16.5,154.2,1.9,0,,,,0,0
792,2015-03-30 12:00,17.9,202.8,3.2,0,,,,0,0
792,2015-03-30 13:00,18.3,202.2,3.6,0,,,,0,0
792,2015-03-30 14:00,18.3,199,3.1,0,,,,0,0
792,2015-03-30 15:00,17.7,205,3.8,0,,,,0,0
792,2015-03-30 16:00,16.8,207.6,3.4,0,,,,0,0
792,2015-03-30 17:00,16.5,224,3.9,0,,,,0,0
792,2015-03-30 18:00,15.4,197.1,2.9,0,,,,0,0
792,2015-03-30 19:00,14.4,223,1.4,0,,,,0,0
792,2015-03-30 20:00,13.1,239.1,.5,0,,,,0,0
792,2015-03-30 21:00,13.5,219.4,1.5,0,,,,0,0
792,2015-03-30 22:00,12,257.5,1.3,0,,,,0,0
792,2015-03-30 23:00,13.4,221.4,1.6,0,,,,0,0
792,2015-03-31 00:00,14.7,217.8,2.4,0,,,,0,0
792,2015-03-31 01:00,15,217.6,2.6,0,,,,0,0
792,2015-03-31 02:00,15.2,228.1,4.1,0,,,,0,0
792,2015-03-31 03:00,14.1,225.2,4,0,,,,0,0
792,2015-03-31 04:00,13.9,223.9,2.4,0,,,,0,0
792,2015-03-31 05:00,13.6,278.7,.6,0,,,,0,0
792,2015-03-31 06:00,14.5,308.9,1.1,0,,,,0,0
792,2015-03-31 07:00,14.7,212.1,1.6,.5,,,,0,0
792,2015-03-31 08:00,14,193.5,3,.5,,,,0,0
792,2015-03-31 09:00,14.9,199.7,3.6,0,,,,0,0
792,2015-03-31 10:00,16.4,199.2,4,.5,,,,0,0
792,2015-03-31 11:00,16.7,189.6,4.7,2.5,,,,0,0
792,2015-03-31 12:00,17,201.1,3.3,4,,,,0,0
792,2015-03-31 13:00,17.4,195.6,2.8,6,,,,0,0
792,2015-03-31 14:00,17.7,210.9,3.3,11,,,,0,0
792,2015-03-31 15:00,17.6,232.3,3.2,5.5,,,,0,0
792,2015-03-31 16:00,17.4,198,2,2.5,,,,0,0
792,2015-03-31 17:00,17.6,218.3,3.2,1,,,,0,0
792,2015-03-31 18:00,17.2,213.7,2.3,.5,,,,0,0
792,2015-03-31 19:00,17.5,224.7,3.1,2,,,,0,0
792,2015-03-31 20:00,17.3,211.2,4.2,2,,,,0,0
792,2015-03-31 21:00,15.4,204.3,3.3,0,,,,0,0
792,2015-03-31 22:00,15.1,215.4,2.7,0,,,,0,0
792,2015-03-31 23:00,15.3,221.1,3.5,0,,,,0,0
792,2015-04-01 00:00,15.6,227.5,3.8,0,,,,0,0
792,2015-04-01 01:00,15.6,221.3,4.6,0,,,,0,0
792,2015-04-01 02:00,15.6,240.7,4,0,,,,0,0
792,2015-04-01 03:00,15.2,318.4,3.3,0,,,,0,0
792,2015-04-01 04:00,14.9,0,.3,0,,,,0,0
792,2015-04-01 05:00,15,178.7,.8,0,,,,0,0
792,2015-04-01 06:00,14.9,111.5,1.1,0,,,,0,0
792,2015-04-01 07:00,14.6,184.8,.7,0,,,,0,0
792,2015-04-01 08:00,14.7,0,.4,0,,,,0,0
792,2015-04-01 09:00,15.1,87.6,2.3,0,,,,0,0
792,2015-04-01 10:00,15.1,104.5,1.8,0,,,,0,0
792,2015-04-01 11:00,16.5,105.2,1.9,0,,,,0,0
792,2015-04-01 12:00,16.1,139.1,1.3,0,,,,0,0
792,2015-04-01 13:00,16.9,108.7,2.6,0,,,,0,0
792,2015-04-01 14:00,18.3,69.5,3.6,0,,,,0,0
792,2015-04-01 15:00,15.7,91.2,2.3,0,,,,0,0
792,2015-04-01 16:00,14.4,57.4,3.6,0,,,,0,0
792,2015-04-01 17:00,14.1,93.4,5.5,.5,,,,0,0
792,2015-04-01 18:00,13.3,66.8,3.7,.5,,,,0,0
792,2015-04-01 19:00,13,71.7,4,.5,,,,0,0
792,2015-04-01 20:00,13.8,70.3,4,1,,,,0,0
792,2015-04-01 21:00,12.5,74.5,3.8,1,,,,0,0
792,2015-04-01 22:00,12.4,70.8,4,.5,,,,0,0
792,2015-04-01 23:00,12.4,79.1,4.7,.5,,,,0,0
792,2015-04-02 00:00,12.8,83.2,4.3,0,,,,0,0
792,2015-04-02 01:00,12.8,78.4,4.1,0,,,,0,0
792,2015-04-02 02:00,12.8,77.6,4.1,0,,,,0,0
792,2015-04-02 03:00,12.9,87.2,4.5,0,,,,0,0
792,2015-04-02 04:00,12.9,107.9,3.6,0,,,,0,0
792,2015-04-02 05:00,13,100.3,4,0,,,,0,0
792,2015-04-02 06:00,13.1,114.4,3.7,0,,,,0,0
792,2015-04-02 07:00,13.4,103.3,3.5,0,,,,0,0
792,2015-04-02 08:00,13.6,107.8,2.3,0,,,,0,0
792,2015-04-02 09:00,13.9,98.1,3,0,,,,0,0
792,2015-04-02 10:00,13.7,121.3,2,0,,,,0,0
792,2015-04-02 11:00,14,161.8,1.3,0,,,,0,0
792,2015-04-02 12:00,15.5,172.4,2.3,0,,,,0,0
792,2015-04-02 13:00,14.9,189,3.3,.5,,,,0,0
792,2015-04-02 14:00,16.9,201.1,3.6,.5,,,,0,0
792,2015-04-02 15:00,17.8,188.8,3.6,1,,,,0,0
792,2015-04-02 16:00,18.3,168.3,1.8,1.5,,,,0,0
792,2015-04-02 17:00,17,192.4,1.9,0,,,,0,0
792,2015-04-02 18:00,16.6,179.9,2.8,0,,,,0,0
792,2015-04-02 19:00,16.2,109.8,1.7,0,,,,0,0
792,2015-04-02 20:00,16.9,204.4,6.2,0,,,,0,0
792,2015-04-02 21:00,16.8,203.5,6,0,,,,0,0
792,2015-04-02 22:00,16.5,210.4,4.5,0,,,,0,0
792,2015-04-02 23:00,17.4,233.5,3.8,0,,,,0,0
792,2015-04-03 00:00,18,192.5,7.5,2,,,,0,0
792,2015-04-03 01:00,17.3,234.3,5.2,24.5,,,,0,0
792,2015-04-03 02:00,17.3,242.1,5.9,6.5,,,,0,0
792,2015-04-03 03:00,17.1,230.9,5.4,4,,,,0,0
792,2015-04-03 04:00,15.5,224.7,5.5,2,,,,0,0
792,2015-04-03 05:00,14.3,216.9,5.5,.5,,,,0,0
792,2015-04-03 06:00,14.5,315.8,2.6,0,,,,0,0
792,2015-04-03 07:00,13,319.9,1.2,0,,,,0,0
792,2015-04-03 08:00,13.2,325.4,4.9,0,,,,0,0
792,2015-04-03 09:00,13.7,327.2,3.7,0,,,,0,0
792,2015-04-03 10:00,14,332.8,4,0,,,,0,0
792,2015-04-03 11:00,12.5,326.3,3.3,.5,,,,0,0
792,2015-04-03 12:00,16.1,307.9,3,0,,,,0,0
792,2015-04-03 13:00,16.9,159.6,2,0,,,,0,0
792,2015-04-03 14:00,14.5,204.2,2.8,0,,,,0,0
792,2015-04-03 15:00,14.9,122.5,1.3,0,,,,0,0
792,2015-04-03 16:00,14.5,53.4,3.3,0,,,,0,0
792,2015-04-03 17:00,13.1,334.8,4.1,0,,,,0,0
792,2015-04-03 18:00,11.4,343.2,3,0,,,,0,0
792,2015-04-03 19:00,12.4,258.5,2.7,0,,,,0,0
792,2015-04-03 20:00,10.8,318.6,3.9,0,,,,0,0
792,2015-04-03 21:00,9.9,290.4,1,0,,,,0,0
792,2015-04-03 22:00,10.3,269.2,2.3,0,,,,0,0
792,2015-04-03 23:00,9.8,42.8,.9,0,,,,0,0
792,2015-04-04 00:00,9.2,5,4,0,,,,0,0
792,2015-04-04 01:00,9.3,322.5,1.2,0,,,,0,0
792,2015-04-04 02:00,10.6,76,1,0,,,,0,0
792,2015-04-04 03:00,10.4,333.4,1,0,,,,0,0
792,2015-04-04 04:00,11.7,45.3,1.8,0,,,,0,0
