지점,일시,기온,풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
792,2016-03-10 10:00,3.4,331.7,7.1,0,,,,0,0
792,2016-03-10 11:00,3.5,327.8,7,0,,,,0,0
792,2016-03-10 12:00,3.8,317.9,9.7,0,,,,0,0
792,2016-03-10 13:00,5.8,317.4,8.3,0,,,,0,0
792,2016-03-10 14:00,5.5,317.2,9.1,0,,,,0,0
792,2016-03-10 15:00,4.8,326.4,8.1,0,,,,0,0
792,2016-03-10 16:00,4.5,328.4,7.8,0,,,,0,0
792,2016-03-10 17:00,3.8,327.6,9.7,0,,,,0,0
792,2016-03-10 18:00,3,314.7,5.9,0,,,,0,0
792,2016-03-10 19:00,2.1,315,6,0,,,,0,0
792,2016-03-10 20:00,2,314.7,7.9,0,,,,0,0
792,2016-03-10 21:00,1.7,321.1,6.4,0,,,,0,0
792,2016-03-10 22:00,1.4,324.6,6.7,0,,,,0,0
792,2016-03-10 23:00,1.2,313.4,8.8,0,,,,0,0
792,2016-03-11 00:00,1.1,314.5,7.8,0,,,,0,0
792,2016-03-11 01:00,1.1,332.6,7,0,,,,0,0
792,2016-03-11 02:00,1.2,327.7,6.8,0,,,,0,0
792,2016-03-11 03:00,1.1,332.8,5.9,0,,,,0,0
792,2016-03-11 04:00,1.6,324.9,5,0,,,,0,0
792,2016-03-11 05:00,1.7,334.2,4.6,0,,,,0,0
792,2016-03-11 06:00,2,331,3.5,0,,,,0,0
792,2016-03-11 07:00,2.2,343.4,4.1,0,,,,0,0
792,2016-03-11 08:00,3.1,321.6,4.1,0,,,,0,0
792,2016-03-11 09:00,4.2,321,6.2,0,,,,0,0
792,2016-03-11 10:00,5.7,321.8,5,0,,,,0,0
792,2016-03-11 11:00,5.7,317.9,6.4,0,,,,0,0
792,2016-03-11 12:00,6.9,313.5,6,0,,,,0,0
792,2016-03-11 13:00,6.2,319.9,6.7,0,,,,0,0
792,2016-03-11 14:00,6.9,308.4,6.2,0,,,,0,0
792,2016-03-11 15:00,6.6,310.9,7.6,0,,,,0,0
792,2016-03-11 16:00,6.2,314.7,6.9,0,,,,0,0
792,2016-03-11 17:00,5,325.5,7.2,0,,,,0,0
792,2016-03-11 18:00,3.8,308.6,6.5,0,,,,0,0
792,2016-03-11 19:00,2.7,312,4.3,0,,,,0,0
792,2016-03-11 20:00,2.4,314.6,5.4,0,,,,0,0
792,2016-03-11 21:00,2.2,319,5.1,0,,,,0,0
792,2016-03-11 22:00,1.9,327,5.5,0,,,,0,0
792,2016-03-11 23:00,1.8,326.8,5.1,0,,,,0,0
792,2016-03-12 00:00,1.6,321.9,5,0,,,,0,0
792,2016-03-12 01:00,1.3,325.5,3.6,0,,,,0,0
792,2016-03-12 02:00,1.1,322,3.5,0,,,,0,0
792,2016-03-12 03:00,.4,306.7,2.1,0,,,,0,0
792,2016-03-12 04:00,-.6,309.8,2.4,0,,,,0,0
792,2016-03-12 05:00,0,313.2,4.1,0,,,,0,0
792,2016-03-12 06:00,-.6,306.8,2.8,0,,,,0,0
792,2016-03-12 07:00,-.3,308.9,3.2,0,,,,0,0
792,2016-03-12 08:00,1.9,310.5,2.9,0,,,,0,0
792,2016-03-12 09:00,5.1,.1,1.5,0,,,,0,0
792,2016-03-12 10:00,6.3,32.5,2.7,0,,,,0,0
792,2016-03-12 11:00,7.5,51.9,2.9,0,,,,0,0
792,2016-03-12 12:00,8.4,6.1,3.5,0,,,,0,0
792,2016-03-12 13:00,8.8,22,3.5,0,,,,0,0
792,2016-03-12 14:00,9.3,11.2,2.9,0,,,,0,0
792,2016-03-12 15:00,9.5,26.5,3.8,0,,,,0,0
792,2016-03-12 16:00,8,35.7,3,0,,,,0,0
792,2016-03-12 17:00,6.9,38.6,2.6,0,,,,0,0
792,2016-03-12 18:00,6.3,18.6,1.9,0,,,,0,0
792,2016-03-12 19:00,4.6,352.7,1.6,0,,,,0,0
792,2016-03-12 20:00,4.2,296.5,1.2,0,,,,0,0
792,2016-03-12 21:00,3.7,330.5,1.5,0,,,,0,0
792,2016-03-12 22:00,4,335.9,1.9,0,,,,0,0
792,2016-03-12 23:00,3.7,337.6,1.2,0,,,,0,0
792,2016-03-13 00:00,3.3,308.8,1,0,,,,0,0
792,2016-03-13 01:00,3.5,323.4,1.1,0,,,,0,0
792,2016-03-13 02:00,4.3,306.3,.7,0,,,,0,0
792,2016-03-13 03:00,4.9,318.9,1.4,0,,,,0,0
792,2016-03-13 04:00,6.3,322.9,2.9,0,,,,0,0
792,2016-03-13 05:00,5.8,359.3,2.3,0,,,,0,0
792,2016-03-13 06:00,5.8,0,.2,0,,,,0,0
792,2016-03-13 07:00,6.7,289.9,.5,0,,,,0,0
792,2016-03-13 08:00,7.3,353.7,1.9,0,,,,0,0
792,2016-03-13 09:00,7.6,8.5,.7,0,,,,0,0
792,2016-03-13 10:00,9.7,101.6,2.4,0,,,,0,0
792,2016-03-13 11:00,10.7,83.4,.7,0,,,,0,0
792,2016-03-13 12:00,9.7,315.1,1.4,.5,,,,0,0
792,2016-03-13 13:00,9.8,0,0,.5,,,,0,0
792,2016-03-13 14:00,9.6,12.2,.7,1,,,,0,0
792,2016-03-13 15:00,9.2,343.9,1.5,2.5,,,,0,0
792,2016-03-13 16:00,9.1,12.3,1.8,2,,,,0,0
792,2016-03-13 17:00,9,5.4,2,1.5,,,,0,0
792,2016-03-13 18:00,8.5,18.6,2.1,1.5,,,,0,0
792,2016-03-13 19:00,8.2,.5,2,1,,,,0,0
792,2016-03-13 20:00,8,357.5,2.1,1,,,,0,0
792,2016-03-13 21:00,8.2,10,3.7,.5,,,,0,0
792,2016-03-13 22:00,6.8,9.8,3.7,0,,,,0,0
792,2016-03-13 23:00,6.4,7.3,4.2,0,,,,0,0
792,2016-03-14 00:00,6.3,9.1,2.3,0,,,,0,0
792,2016-03-14 01:00,6.3,338,2.7,0,,,,0,0
792,2016-03-14 02:00,6.1,355.9,2.4,0,,,,0,0
792,2016-03-14 03:00,5.7,338.5,3.2,0,,,,0,0
792,2016-03-14 04:00,5.1,347.9,3.4,0,,,,0,0
792,2016-03-14 05:00,5.1,338.6,4,0,,,,0,0
792,2016-03-14 06:00,5,343,3.9,0,,,,0,0
792,2016-03-14 07:00,4.8,4.4,3.6,0,,,,0,0
792,2016-03-14 08:00,5.8,345.8,4.3,0,,,,0,0
792,2016-03-14 09:00,6.9,335.5,5.8,0,,,,0,0
792,2016-03-14 10:00,7.3,324,6.5,0,,,,0,0
792,2016-03-14 11:00,8.6,333.3,6,0,,,,0,0
792,2016-03-14 12:00,9,325.7,6.3,0,,,,0,0
792,2016-03-14 13:00,8.8,335.5,6.9,0,,,,0,0
792,2016-03-14 14:00,9.3,320.9,7.1,0,,,,0,0
792,2016-03-14 15:00,9.6,315.2,7.3,0,,,,0,0
792,2016-03-14 16:00,9,312.6,6.8,0,,,,0,0
792,2016-03-14 17:00,7.9,314.8,8,0,,,,0,0
792,2016-03-14 18:00,6.9,317.7,7.2,0,,,,0,0
792,2016-03-14 19:00,5.7,318.4,5.5,0,,,,0,0
792,2016-03-14 20:00,5.3,327.5,5,0,,,,0,0
792,2016-03-14 21:00,5,345.2,3.7,0,,,,0,0
792,2016-03-14 22:00,4.7,351,3.1,0,,,,0,0
792,2016-03-14 23:00,4.1,340.9,3.4,0,,,,0,0
792,2016-03-15 00:00,4.2,310.5,4.5,0,,,,0,0
792,2016-03-15 01:00,4.1,320.7,4.5,0,,,,0,0
792,2016-03-15 02:00,3.9,315.2,3.9,0,,,,0,0
792,2016-03-15 03:00,3.8,333.5,3.7,0,,,,0,0
792,2016-03-15 04:00,3.7,326.2,3.8,0,,,,0,0
792,2016-03-15 05:00,3.9,328.4,4.5,0,,,,0,0
792,2016-03-15 06:00,4.1,325.7,4.1,0,,,,0,0
792,2016-03-15 07:00,3.8,327.5,3.6,0,,,,0,0
792,2016-03-15 08:00,5.7,336.1,3.3,0,,,,0,0
792,2016-03-15 09:00,8.6,347.3,3.3,0,,,,0,0
792,2016-03-15 10:00,9.8,354.3,3.5,0,,,,0,0
792,2016-03-15 11:00,11.3,33.4,2.9,0,,,,0,0
792,2016-03-15 12:00,12.2,30.7,2.7,0,,,,0,0
792,2016-03-15 13:00,12.3,43.5,3.4,0,,,,0,0
792,2016-03-15 14:00,10.9,91.1,5.6,0,,,,0,0
792,2016-03-15 15:00,10.9,97.9,3.9,0,,,,0,0
792,2016-03-15 16:00,11.1,120.8,2.2,0,,,,0,0
792,2016-03-15 17:00,10.8,124,1.3,0,,,,0,0
792,2016-03-15 18:00,10,118.1,1,0,,,,0,0
792,2016-03-15 19:00,7.1,0,.4,0,,,,0,0
792,2016-03-15 20:00,5.1,304.8,.6,0,,,,0,0
792,2016-03-15 21:00,6,325.1,1.2,0,,,,0,0
792,2016-03-15 22:00,5.5,347.6,1.3,0,,,,0,0
792,2016-03-15 23:00,5.9,306.6,.7,0,,,,0,0
792,2016-03-16 00:00,5.4,324.3,1.1,0,,,,0,0
792,2016-03-16 01:00,5.7,297.2,1,0,,,,0,0
792,2016-03-16 02:00,5.3,0,.4,0,,,,0,0
792,2016-03-16 03:00,4.9,325.7,1,0,,,,0,0
792,2016-03-16 04:00,4.7,274.3,1.2,0,,,,0,0
792,2016-03-16 05:00,4.2,325.8,1.2,0,,,,0,0
792,2016-03-16 06:00,4.6,339.2,1.3,0,,,,0,0
792,2016-03-16 07:00,4.6,279.3,.7,0,,,,0,0
792,2016-03-16 08:00,6.4,306,.6,0,,,,0,0
792,2016-03-16 09:00,11,0,.4,0,,,,0,0
792,2016-03-16 10:00,12.8,126,1.9,0,,,,0,0
792,2016-03-16 11:00,13.7,135.1,1.8,0,,,,0,0
792,2016-03-16 12:00,14.1,124.7,2.4,0,,,,0,0
792,2016-03-16 13:00,14.4,112.3,3.1,0,,,,0,0
792,2016-03-16 14:00,14.5,124.2,3.3,0,,,,0,0
792,2016-03-16 15:00,14.2,115.6,2.7,0,,,,0,0
792,2016-03-16 16:00,13.8,99.8,3,0,,,,0,0
792,2016-03-16 17:00,13.5,114,2.2,0,,,,0,0
792,2016-03-16 18:00,12.7,75.8,2.1,0,,,,0,0
792,2016-03-16 19:00,9.7,0,.4,0,,,,0,0
792,2016-03-16 20:00,7.4,331.7,1.4,0,,,,0,0
792,2016-03-16 21:00,7.6,331.8,1.7,0,,,,0,0
792,2016-03-16 22:00,6.6,292.7,.7,0,,,,0,0
792,2016-03-16 23:00,5.1,282.1,.8,0,,,,0,0
792,2016-03-17 00:00,4.7,343.2,1.4,0,,,,0,0
792,2016-03-17 01:00,4.1,333.8,1.8,0,,,,0,0
792,2016-03-17 02:00,3.8,326.8,1.3,0,,,,0,0
792,2016-03-17 03:00,4,345.7,1.6,0,,,,0,0
792,2016-03-17 04:00,3.4,329,2,0,,,,0,0
792,2016-03-17 05:00,3.1,331.4,1.6,0,,,,0,0
792,2016-03-17 06:00,3.3,332.7,1.6,0,,,,0,0
792,2016-03-17 07:00,4.4,323.5,1.5,0,,,,0,0
792,2016-03-17 08:00,9.4,5.2,.6,0,,,,0,0
792,2016-03-17 09:00,14,62.7,1.7,0,,,,0,0
792,2016-03-17 10:00,14.5,81.9,3,0,,,,0,0
792,2016-03-17 11:00,15.4,100,3.3,0,,,,0,0
792,2016-03-17 12:00,16.5,133.3,3.1,0,,,,0,0
792,2016-03-17 13:00,16.4,140.6,2.9,0,,,,0,0
792,2016-03-17 14:00,16.8,114.2,3.4,0,,,,0,0
792,2016-03-17 15:00,15.7,120.9,2.7,0,,,,0,0
792,2016-03-17 16:00,15.7,105.3,2.4,0,,,,0,0
792,2016-03-17 17:00,15.4,118.1,1.8,0,,,,0,0
792,2016-03-17 18:00,15,92.7,2.3,0,,,,0,0
792,2016-03-17 19:00,14.6,109.5,1.8,0,,,,0,0
792,2016-03-17 20:00,14.4,75.4,1.1,0,,,,0,0
792,2016-03-17 21:00,14.7,74.9,1.5,1.5,,,,0,0
792,2016-03-17 22:00,14.5,0,.3,2.5,,,,0,0
792,2016-03-17 23:00,14.5,358,1.6,2,,,,0,0
792,2016-03-18 00:00,15,347.9,.6,1,,,,0,0
792,2016-03-18 01:00,15.5,0,.4,1.5,,,,0,0
792,2016-03-18 02:00,16.2,173.7,1.8,6,,,,0,0
792,2016-03-18 03:00,15.9,67.1,.9,9,,,,0,0
792,2016-03-18 04:00,15.9,279,1.3,6,,,,0,0
792,2016-03-18 05:00,16.1,240.4,.8,2.5,,,,0,0
792,2016-03-18 06:00,16.5,221.8,3.6,.5,,,,0,0
792,2016-03-18 07:00,14.7,221,2.8,.5,,,,0,0
792,2016-03-18 08:00,14.5,219.4,2.6,0,,,,0,0
792,2016-03-18 09:00,14.5,220.8,2.8,0,,,,0,0
792,2016-03-18 10:00,14.4,219.3,2.6,0,,,,0,0
792,2016-03-18 11:00,14.4,223.5,3.7,0,,,,0,0
792,2016-03-18 12:00,14.5,233.6,3.6,0,,,,0,0
792,2016-03-18 13:00,14.8,238.5,3.1,0,,,,0,0
792,2016-03-18 14:00,15.1,222.3,2.1,0,,,,0,0
792,2016-03-18 15:00,15,226,2.2,0,,,,0,0
792,2016-03-18 16:00,14.8,215.9,1.8,0,,,,0,0
792,2016-03-18 17:00,14.6,237.9,.5,0,,,,0,0
792,2016-03-18 18:00,14.7,31.5,1.1,0,,,,0,0
792,2016-03-18 19:00,14.2,14.2,1,0,,,,0,0
792,2016-03-18 20:00,14,38.8,.6,0,,,,0,0
792,2016-03-18 21:00,13.4,344.2,3,0,0,-99.8,0,0,0
792,2016-03-18 22:00,13,356.4,3.9,,0,-99.8,0,0,0
792,2016-03-18 23:00,12.9,332.5,4.1,,0,-99.8,0,0,0
792,2016-03-19 00:00,13.6,332.2,2.8,,0,-99.8,0,0,0
792,2016-03-19 01:00,13.6,304,2.2,0,,,,0,0
792,2016-03-19 02:00,13.2,292.4,2.4,0,,,,0,0
792,2016-03-19 03:00,12.1,345.8,2.6,0,,,,0,0
792,2016-03-19 04:00,12.5,312.3,6.2,0,,,,0,0
792,2016-03-19 05:00,12.1,305.2,4.4,0,,,,0,0
792,2016-03-19 06:00,11.8,299.6,3.2,0,,,,0,0
792,2016-03-19 07:00,11.5,314.3,5.2,0,,,,0,0
792,2016-03-19 08:00,13,323.3,5.1,0,,,,0,0
792,2016-03-19 09:00,13.4,326.5,5.2,0,,,,0,0
792,2016-03-19 10:00,14.3,336,4.5,0,,,,0,0
792,2016-03-19 11:00,16.6,328.3,4.6,0,,,,0,0
792,2016-03-19 12:00,18.1,316.9,6.3,0,,,,0,0
792,2016-03-19 13:00,19.6,318.6,5.1,0,,,,0,0
792,2016-03-19 14:00,18.6,332.4,5.9,0,,,,0,0
792,2016-03-19 15:00,17.1,333.8,5.9,0,,,,0,0
792,2016-03-19 16:00,16.7,299.7,5.8,0,,,,0,0
792,2016-03-19 17:00,15.8,311,4.9,0,,,,0,0
792,2016-03-19 18:00,13.7,307.1,3.1,0,,,,0,0
792,2016-03-19 19:00,11.1,317.3,5.6,0,,,,0,0
792,2016-03-19 20:00,10.6,321.7,6.8,0,,,,0,0
792,2016-03-19 21:00,10,314.7,5.7,0,,,,0,0
792,2016-03-19 22:00,9.7,314.2,6.5,0,,,,0,0
792,2016-03-19 23:00,9.3,315.6,3.5,0,,,,0,0
792,2016-03-20 00:00,9.1,332.3,4.1,0,,,,0,0
792,2016-03-20 01:00,8.3,342.9,3.9,0,,,,0,0
792,2016-03-20 02:00,8.2,331,4.5,0,,,,0,0
792,2016-03-20 03:00,7.7,326.9,4.3,0,,,,0,0
792,2016-03-20 04:00,7.6,318.9,5.3,0,,,,0,0
792,2016-03-20 05:00,7.2,334.4,4,0,,,,0,0
792,2016-03-20 06:00,7.2,327.3,3.5,0,,,,0,0
792,2016-03-20 07:00,7,337.9,3.1,0,,,,0,0
792,2016-03-20 08:00,9.3,324.3,3.5,0,,,,0,0
792,2016-03-20 09:00,12.7,357.8,3.2,0,,,,0,0
792,2016-03-20 10:00,14.6,8.7,2.8,0,,,,0,0
792,2016-03-20 11:00,15.3,13.1,3.1,0,,,,0,0
792,2016-03-20 12:00,15.2,34,2.5,0,,,,0,0
792,2016-03-20 13:00,15.4,65.4,3.6,0,,,,0,0
792,2016-03-20 14:00,15.4,56.8,3.4,0,,,,0,0
792,2016-03-20 15:00,14.3,92.4,3,0,,,,0,0
792,2016-03-20 16:00,14,76.8,3.3,0,,,,0,0
792,2016-03-20 17:00,13.5,59.7,2.4,0,,,,0,0
792,2016-03-20 18:00,12.9,17.8,2.1,0,,,,0,0
792,2016-03-20 19:00,11.4,341.7,.8,0,,,,0,0
792,2016-03-20 20:00,11.3,26.7,1.4,0,,,,0,0
792,2016-03-20 21:00,9.9,358.1,1.5,0,,,,0,0
792,2016-03-20 22:00,9.8,357.9,1.8,0,,,,0,0
792,2016-03-20 23:00,9,336.5,2,0,,,,0,0
792,2016-03-21 00:00,8.6,329.7,1.7,0,,,,0,0
792,2016-03-21 01:00,8.3,333.9,1.9,0,,,,0,0
792,2016-03-21 02:00,8.2,338.7,1.8,0,,,,0,0
792,2016-03-21 03:00,8.5,359.1,2.2,0,,,,0,0
792,2016-03-21 04:00,8.3,359.6,2.2,0,,,,0,0
792,2016-03-21 05:00,8.2,352,1.8,0,,,,0,0
792,2016-03-21 06:00,7.8,353.5,2.1,0,,,,0,0
792,2016-03-21 07:00,7.6,2.9,2.3,0,,,,0,0
792,2016-03-21 08:00,9.9,7.1,1.7,0,,,,0,0
792,2016-03-21 09:00,12.5,61.7,3.5,0,,,,0,0
792,2016-03-21 10:00,13.5,52.7,4,0,,,,0,0
792,2016-03-21 11:00,14,79.9,4.3,0,,,,0,0
792,2016-03-21 12:00,14.2,68.2,4.4,0,,,,0,0
792,2016-03-21 13:00,14.2,86.2,4.1,0,,,,0,0
792,2016-03-21 14:00,14.2,79.9,4.4,0,,,,0,0
792,2016-03-21 15:00,13.7,84,4.7,0,,,,0,0
792,2016-03-21 16:00,13.5,71.4,4.5,0,,,,0,0
792,2016-03-21 17:00,13.2,70.7,3.6,0,,,,0,0
792,2016-03-21 18:00,12.2,67.4,3,0,,,,0,0
792,2016-03-21 19:00,10.1,12.6,1.4,0,,,,0,0
792,2016-03-21 20:00,8.1,326.9,1.8,0,,,,0,0
792,2016-03-21 21:00,6.8,286.4,.9,0,,,,0,0
792,2016-03-21 22:00,5.9,311.1,.9,0,,,,0,0
792,2016-03-21 23:00,5.7,336.3,2.1,0,,,,0,0
792,2016-03-22 00:00,5.7,332.4,2.3,0,,,,0,0
792,2016-03-22 01:00,5.9,321.9,2.4,0,,,,0,0
792,2016-03-22 02:00,5.1,311.1,1.1,0,,,,0,0
792,2016-03-22 03:00,5.5,309.1,2.2,0,,,,0,0
792,2016-03-22 04:00,4.1,281.9,1.5,0,,,,0,0
792,2016-03-22 05:00,3.9,282.1,1.8,0,,,,0,0
792,2016-03-22 06:00,5.6,304.4,2.4,0,,,,0,0
792,2016-03-22 07:00,6.2,310.3,2.2,0,,,,0,0
792,2016-03-22 08:00,9.6,333.4,1.8,0,,,,0,0
792,2016-03-22 09:00,12.5,337.6,1.5,0,,,,0,0
792,2016-03-22 10:00,14.2,214.2,1.6,0,,,,0,0
792,2016-03-22 11:00,15.1,201.9,3.8,0,,,,0,0
792,2016-03-22 12:00,14.7,198.8,5.4,0,,,,0,0
792,2016-03-22 13:00,16,209.6,3.5,0,,,,0,0
792,2016-03-22 14:00,15.7,224.2,4.4,0,,,,0,0
792,2016-03-22 15:00,14.9,201.7,4.7,0,,,,0,0
792,2016-03-22 16:00,15.6,213.1,2.8,0,,,,0,0
792,2016-03-22 17:00,15.3,349.3,2,0,,,,0,0
792,2016-03-22 18:00,13.4,11.9,1.1,0,,,,0,0
792,2016-03-22 19:00,10.2,316.4,2.5,0,,,,0,0
792,2016-03-22 20:00,8.9,330.6,1.1,0,,,,0,0
792,2016-03-22 21:00,8.6,336.2,2.7,0,,,,0,0
792,2016-03-22 22:00,8.1,332.1,2.1,0,,,,0,0
792,2016-03-22 23:00,7.5,3.2,3.1,0,,,,0,0
792,2016-03-23 00:00,5.8,334.1,1.1,0,,,,0,0
792,2016-03-23 01:00,6.3,320,4.6,0,,,,0,0
792,2016-03-23 02:00,6.4,330.9,3.5,0,,,,0,0
792,2016-03-23 03:00,7.2,327.5,3.5,0,,,,0,0
792,2016-03-23 04:00,7.6,305,3.5,0,,,,0,0
792,2016-03-23 05:00,6.4,324.6,4.2,0,,,,0,0
792,2016-03-23 06:00,6.6,296.7,2.9,0,,,,0,0
792,2016-03-23 07:00,8.8,308.8,5.5,0,,,,0,0
792,2016-03-23 08:00,9.7,311.8,4.3,0,,,,0,0
792,2016-03-23 09:00,13.3,327.9,4.3,0,,,,0,0
792,2016-03-23 10:00,12.8,322.9,5.8,0,,,,0,0
792,2016-03-23 11:00,14.4,313.3,5,0,,,,0,0
792,2016-03-23 12:00,15.3,326.7,6.3,0,,,,0,0
792,2016-03-23 13:00,14.7,326.2,5.9,0,,,,0,0
792,2016-03-23 14:00,15.4,329.9,5.5,0,,,,0,0
792,2016-03-23 15:00,13.5,313.6,8.1,0,,,,0,0
792,2016-03-23 16:00,12.6,328,6.8,0,,,,0,0
792,2016-03-23 17:00,11.2,315.6,6.9,0,,,,0,0
792,2016-03-23 18:00,9.6,318.6,6.2,0,,,,0,0
792,2016-03-23 19:00,8.4,331.3,8,0,,,,0,0
792,2016-03-23 20:00,7.5,314.6,7.6,0,,,,0,0
792,2016-03-23 21:00,6.8,314.5,6.7,0,,,,0,0
792,2016-03-23 22:00,6.2,317.9,10.8,0,,,,0,0
792,2016-03-23 23:00,5.8,322,9.5,0,,,,0,0
792,2016-03-24 00:00,5.9,325.5,9.8,0,,,,0,0
792,2016-03-24 01:00,5.7,328.2,10,0,,,,0,0
792,2016-03-24 02:00,5.7,313.7,8.1,0,,,,0,0
792,2016-03-24 03:00,5.5,316.6,6.4,0,,,,0,0
792,2016-03-24 04:00,5.4,324.5,6.7,0,,,,0,0
792,2016-03-24 05:00,5.5,329.1,7,0,,,,0,0
792,2016-03-24 06:00,5.3,341.6,5.1,0,,,,0,0
792,2016-03-24 07:00,5.1,324.9,6.7,0,,,,0,0
792,2016-03-24 08:00,6.7,335.6,5.9,0,,,,0,0
792,2016-03-24 09:00,8.6,336.7,5.1,0,,,,0,0
792,2016-03-24 10:00,9.6,347.3,5.2,0,,,,0,0
792,2016-03-24 11:00,10.2,352.7,5.8,0,,,,0,0
792,2016-03-24 12:00,10.7,359.5,6,0,,,,0,0
792,2016-03-24 13:00,11.6,4.5,5,0,,,,0,0
792,2016-03-24 14:00,10.9,5.1,4.6,0,,,,0,0
792,2016-03-24 15:00,11,359.7,5.4,0,,,,0,0
792,2016-03-24 16:00,11.6,348.3,4.6,0,,,,0,0
792,2016-03-24 17:00,10.2,17.3,4.8,0,,,,0,0
792,2016-03-24 18:00,9.4,358.2,3.3,0,,,,0,0
792,2016-03-24 19:00,7.5,337.2,2.4,0,,,,0,0
792,2016-03-24 20:00,6.5,319.7,2.8,0,,,,0,0
792,2016-03-24 21:00,6.3,317.1,3.5,0,,,,0,0
792,2016-03-24 22:00,6.6,315.3,4.3,0,,,,0,0
792,2016-03-24 23:00,6.6,313,5.3,0,,,,0,0
792,2016-03-25 00:00,6.2,322.7,4.2,0,,,,0,0
792,2016-03-25 01:00,6,321.7,4,0,,,,0,0
792,2016-03-25 02:00,6,318.1,4.6,0,,,,0,0
792,2016-03-25 03:00,5.5,312.8,4.6,0,,,,0,0
792,2016-03-25 04:00,5.5,324,3.7,0,,,,0,0
792,2016-03-25 05:00,5.5,324.2,3.9,0,,,,0,0
792,2016-03-25 06:00,5.1,317.5,3.9,0,,,,0,0
792,2016-03-25 07:00,5.1,323.6,3.1,0,,,,0,0
792,2016-03-25 08:00,6.5,335.2,3.4,0,,,,0,0
792,2016-03-25 09:00,8.5,334.6,4.3,0,,,,0,0
792,2016-03-25 10:00,11,347.1,3.4,0,,,,0,0
792,2016-03-25 11:00,10.8,8.5,3.6,0,,,,0,0
792,2016-03-25 12:00,11.4,22.5,2.9,0,,,,0,0
792,2016-03-25 13:00,11.6,17.5,3.3,0,,,,0,0
792,2016-03-25 14:00,10.5,7.7,4.2,0,,,,0,0
792,2016-03-25 15:00,10.4,3.9,4.6,0,,,,0,0
792,2016-03-25 16:00,10.6,342.4,4,0,,,,0,0
792,2016-03-25 17:00,10.2,323.7,4.6,0,,,,0,0
792,2016-03-25 18:00,9.1,334.7,3.9,0,,,,0,0
792,2016-03-25 19:00,7.9,325,4.9,0,,,,0,0
792,2016-03-25 20:00,7.2,332.8,3,0,,,,0,0
792,2016-03-25 21:00,6.6,325.2,4,0,,,,0,0
792,2016-03-25 22:00,6.6,322.6,4.3,0,,,,0,0
792,2016-03-25 23:00,6.2,322.2,3.8,0,,,,0,0
792,2016-03-26 00:00,6,321.2,4.3,0,,,,0,0
792,2016-03-26 01:00,5.8,320.5,4.5,0,,,,0,0
792,2016-03-26 02:00,5.6,320.9,4.1,0,,,,0,0
792,2016-03-26 03:00,5.5,327.5,4.9,0,,,,0,0
792,2016-03-26 04:00,5.5,322.1,4.2,0,,,,0,0
792,2016-03-26 05:00,5.6,333.1,5.1,0,,,,0,0
792,2016-03-26 06:00,4.9,325.4,4.3,0,,,,0,0
792,2016-03-26 07:00,4.8,325.6,4.5,0,,,,0,0
792,2016-03-26 08:00,6.6,320,5.6,0,,,,0,0
792,2016-03-26 09:00,7.7,319.6,7,0,,,,0,0
792,2016-03-26 10:00,8.7,326.2,7.4,0,,,,0,0
792,2016-03-26 11:00,9.6,323.2,6.8,0,,,,0,0
792,2016-03-26 12:00,10.3,330.9,6.8,0,,,,0,0
792,2016-03-26 13:00,10.5,331.3,7.1,0,,,,0,0
792,2016-03-26 14:00,10.4,317,7,0,,,,0,0
792,2016-03-26 15:00,10.4,317.9,7.4,0,,,,0,0
792,2016-03-26 16:00,10.2,307.4,6.4,0,,,,0,0
792,2016-03-26 17:00,9.4,320.3,6.8,0,,,,0,0
792,2016-03-26 18:00,8.2,314.5,6.1,0,,,,0,0
792,2016-03-26 19:00,6.9,315.4,5.6,0,,,,0,0
792,2016-03-26 20:00,5.8,311.7,3,0,,,,0,0
792,2016-03-26 21:00,3.5,0,.3,0,,,,0,0
792,2016-03-26 22:00,4.1,297.9,1.6,0,,,,0,0
792,2016-03-26 23:00,2.8,296.3,1,0,,,,0,0
792,2016-03-27 00:00,2,219.7,.6,0,,,,0,0
792,2016-03-27 01:00,2.3,287.7,.5,0,,,,0,0
792,2016-03-27 02:00,4.8,277.5,1.6,0,,,,0,0
792,2016-03-27 03:00,5.5,278.8,2,0,,,,0,0
792,2016-03-27 04:00,3.7,268.1,1.9,0,,,,0,0
792,2016-03-27 05:00,2.6,286.8,1.4,0,,,,0,0
792,2016-03-27 06:00,1,261.6,1.8,0,,,,0,0
792,2016-03-27 07:00,1.1,289.7,1.4,0,,,,0,0
792,2016-03-27 08:00,5.7,264.3,1,0,,,,0,0
792,2016-03-27 09:00,9.6,317.3,2.7,0,,,,0,0
792,2016-03-27 10:00,11.3,296.8,2.9,0,,,,0,0
792,2016-03-27 11:00,12.3,322.3,3.3,0,,,,0,0
792,2016-03-27 12:00,12.7,194.8,3.9,0,,,,0,0
792,2016-03-27 13:00,13.4,200.9,3.9,0,,,,0,0
792,2016-03-27 14:00,13.2,190.9,3.7,0,,,,0,0
792,2016-03-27 15:00,12.2,14.9,2.3,0,,,,0,0
792,2016-03-27 16:00,12,85,1.9,0,,,,0,0
792,2016-03-27 17:00,12.6,304.9,1.6,0,,,,0,0
792,2016-03-27 18:00,10.5,324.4,3.7,0,,,,0,0
