년원일,호기,총량,평균,최대,최소,최대(시간별),최소(시간별),01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2014.01.28,1,44.260,1.844,4.694,0.332,4.694,0.332,1.627,2.027,2.059,1.885,1.379,1.267,1.211,0.553,0.475,0.411,0.332,0.761,1.059,1.132,1.161,2.333,3.246,3.824,4.653,4.694,3.613,2.099,1.379,1.080
2014.01.28,2,100.278,4.178,10.576,0.789,10.576,0.789,3.149,3.874,4.050,3.055,2.192,2.397,2.300,1.230,1.052,1.239,0.789,2.009,2.744,2.943,2.993,5.702,8.371,9.134,10.338,10.576,7.718,5.105,3.834,3.484
2014.01.29,1,23.981,0.999,2.937,0.019,2.937,0.019,0.829,0.218,0.270,0.276,0.274,0.228,0.314,0.376,0.019,0.067,1.333,2.937,2.878,2.461,1.635,1.707,1.130,1.214,0.890,0.842,0.786,0.196,1.539,1.562
2014.01.29,2,52.693,2.196,4.902,0.265,4.902,0.265,2.847,1.529,1.605,1.633,1.560,1.344,1.747,1.884,0.265,0.305,2.338,4.709,4.902,3.855,2.681,2.539,2.027,2.086,2.020,1.554,1.408,0.777,3.276,3.802
2014.01.30,1,65.448,2.727,4.432,1.350,4.432,1.350,2.396,2.670,1.849,1.350,2.834,3.211,3.098,3.851,2.713,2.245,2.388,3.965,2.942,2.654,2.115,2.254,3.763,4.432,3.289,4.029,3.048,1.571,1.352,1.429
2014.01.30,2,128.778,5.366,8.677,2.179,8.677,2.179,6.255,4.429,2.813,2.179,5.669,6.616,6.489,7.388,4.971,4.086,4.481,6.783,4.541,6.325,5.774,4.258,7.824,8.677,6.863,8.447,5.608,2.914,2.658,2.730
2014.01.31,1,30.437,1.268,3.155,0.009,3.155,0.009,1.536,1.502,0.855,0.772,0.700,0.975,0.741,0.399,0.031,0.009,0.369,0.962,1.502,1.097,1.402,1.772,1.034,0.778,1.369,1.754,2.003,2.834,3.155,2.886
2014.01.31,2,67.949,2.831,6.211,0.184,6.211,0.184,3.172,3.176,2.344,2.531,2.781,2.899,2.527,1.726,0.184,0.284,1.047,1.854,2.239,1.966,2.429,2.578,2.344,1.833,3.289,4.127,4.724,6.208,6.211,5.476
2014.02.01,1,55.062,2.294,3.478,0.380,3.478,0.380,2.550,2.666,2.507,2.387,3.478,3.183,3.145,3.426,2.913,2.844,2.299,2.064,2.905,3.091,2.454,1.180,1.984,2.067,2.135,2.253,1.724,0.982,0.380,0.445
2014.02.01,2,108.778,4.532,6.487,0.920,6.487,0.920,4.517,4.322,4.492,3.912,5.682,5.496,5.291,5.461,5.651,5.970,5.523,6.487,6.343,6.207,6.164,3.217,5.061,4.120,4.420,3.932,2.725,1.697,0.920,1.168
2014.02.02,1,23.351,0.973,2.631,0.000,2.631,0.027,0.660,0.108,0.000,0.000,0.000,0.000,0.690,0.819,1.002,1.125,2.027,2.631,2.072,1.515,0.652,1.582,1.505,0.415,0.027,0.616,0.627,1.024,1.742,2.512
2014.02.02,2,46.410,1.934,4.689,0.008,4.689,0.008,1.432,0.503,0.035,0.008,0.102,0.264,2.067,1.925,2.121,2.623,3.509,4.689,3.990,2.987,1.100,3.126,3.099,0.961,0.277,1.448,1.166,1.855,2.861,4.262
2014.02.03,1,133.298,5.554,6.088,2.815,6.088,2.815,4.474,3.425,2.815,4.044,5.026,5.232,5.515,5.732,6.077,6.079,6.085,6.074,6.080,6.072,6.075,6.075,5.875,6.069,6.079,6.077,6.088,6.079,6.070,6.081
2014.02.03,2,314.105,13.088,15.014,5.171,15.014,5.171,8.386,6.401,5.171,7.676,9.923,11.008,11.842,13.937,14.926,14.998,15.001,14.889,15.001,15.014,15.001,15.001,15.006,15.001,15.010,15.001,15.001,14.989,14.929,14.993
2014.02.04,1,141.934,5.914,6.090,4.869,6.090,4.869,6.070,5.859,6.072,6.080,6.082,6.050,6.073,6.024,6.090,6.074,5.042,6.077,6.087,6.070,6.085,5.623,6.078,6.070,6.047,5.689,5.954,6.011,5.758,4.869
2014.02.04,2,352.436,14.685,15.005,12.008,15.005,12.008,14.997,14.998,14.993,15.001,15.000,14.989,14.838,15.001,14.997,15.005,14.996,14.992,14.972,14.934,14.961,14.930,14.679,14.864,14.641,14.062,14.131,14.599,13.848,12.008
2014.02.05,1,52.373,2.182,5.350,0.000,5.350,0.009,5.350,5.086,4.494,3.757,4.217,5.201,4.912,4.628,2.934,2.381,2.654,2.112,1.670,0.779,0.510,0.282,0.000,0.000,0.000,0.000,0.009,0.195,0.390,0.812
2014.02.05,2,129.400,5.392,12.793,0.000,12.793,0.005,12.793,12.214,10.818,9.474,10.657,12.124,11.632,11.413,7.011,5.136,5.829,5.165,3.716,2.468,1.533,1.185,0.046,0.005,0.236,0.000,0.087,1.086,1.863,2.909
2014.02.06,1,67.285,2.804,5.073,0.043,5.073,0.043,0.292,0.417,0.043,0.754,1.057,1.526,3.224,5.073,4.731,4.658,4.761,3.752,4.379,4.104,1.882,2.105,3.983,3.989,2.886,3.366,2.302,3.509,2.255,2.237
2014.02.06,2,156.084,6.504,12.755,0.663,12.755,0.663,1.414,2.137,0.663,2.621,3.706,4.932,7.678,12.755,10.923,10.611,10.581,8.360,10.207,10.203,3.663,3.602,6.876,8.194,5.819,7.117,4.660,8.504,5.452,5.406
