지점,일시,기온,풍향,풍속,강수량,현지기압,해면기압,습도
862,2017-02-06 04:00,5.5,322.6,5.3,0,1008.4,1018.5,63.2
862,2017-02-06 05:00,5.2,323,5.3,0,1008.7,1018.9,61.8
862,2017-02-06 06:00,4.9,328.8,4,0,1008.9,1019.1,64.7
862,2017-02-06 07:00,4.3,327.3,4.8,0,1009.4,1019.6,62.7
862,2017-02-06 08:00,4.1,320.5,4.4,0,1010.1,1020.3,62.6
862,2017-02-06 09:00,5.6,332.2,4.9,0,1010.6,1020.8,61.8
862,2017-02-06 10:00,6,327.9,4.8,0,1011.5,1021.6,57.5
862,2017-02-06 11:00,6.5,323.8,5.5,0,1011.8,1021.9,59.4
862,2017-02-06 12:00,6.8,318.7,5.8,0,1011.7,1021.8,56
862,2017-02-06 13:00,6.2,322.1,5.7,0,1011.5,1021.6,56.4
862,2017-02-06 14:00,6.9,312.3,6.1,0,1011.1,1021.2,54.4
862,2017-02-06 15:00,5.5,330.7,5.6,0,1011.4,1021.6,55.7
862,2017-02-06 16:00,4.8,321.4,5.4,0,1011.3,1021.5,58.2
862,2017-02-06 17:00,4,327.9,3.9,0,1012.6,1022.8,61.8
862,2017-02-06 18:00,3.7,334.9,4.6,0,1012.2,1022.4,64.3
862,2017-02-06 19:00,3.4,324.9,3.9,0,1013,1023.2,63.3
862,2017-02-06 20:00,3.4,325.9,3.7,0,1013.9,1024.2,69.2
862,2017-02-06 21:00,3.2,319,3.2,0,1014.7,1025,68.2
862,2017-02-06 22:00,3.1,322.2,2.7,0,1014.9,1025.2,71.6
862,2017-02-06 23:00,3.2,308.4,3.1,0,1015,1025.3,74.6
862,2017-02-07 00:00,3.1,312.1,3.3,0,1014.6,1024.9,76.7
862,2017-02-07 01:00,3.2,315.2,3.5,0,1013.9,1024.2,76.9
862,2017-02-07 02:00,3.2,318.4,3.5,0,1014.3,1024.6,77.1
862,2017-02-07 03:00,3.7,320.7,4,0,1014.4,1024.7,76
862,2017-02-07 04:00,3.7,311.5,3.1,0,1014.2,1024.4,77.2
862,2017-02-07 05:00,3.7,320,3.1,0,1014,1024.2,75.6
862,2017-02-07 06:00,3.5,311.5,1.9,0,1014.5,1024.8,76.3
862,2017-02-07 07:00,3.2,296.1,1.4,0,1014.3,1024.6,77
862,2017-02-07 08:00,2.1,273,1.6,0,1014.9,1025.2,81.4
862,2017-02-07 09:00,5.2,297.4,1.8,0,1015.2,1025.4,71.3
862,2017-02-07 10:00,7.1,306.2,2.6,0,1015.1,1025.2,62.8
862,2017-02-07 11:00,8.1,313.2,3.1,0,1014.9,1025,55.3
862,2017-02-07 12:00,8.9,312.9,2.9,0,1014.1,1024.1,48.1
862,2017-02-07 13:00,8.6,318,3.7,0,1013.2,1023.2,47.5
862,2017-02-07 14:00,9.2,308.1,2.9,0,1012.7,1022.7,41.8
862,2017-02-07 15:00,9.2,309.4,2.5,0,1012.3,1022.3,44.6
862,2017-02-07 16:00,8.3,316.5,2.6,0,1012.3,1022.3,47.2
862,2017-02-07 17:00,7.1,310.6,2.2,0,1012.2,1022.3,50.6
862,2017-02-07 18:00,4.9,305.5,.9,0,1012,1022.2,64.3
862,2017-02-07 19:00,.8,256,.8,0,1012.4,1022.8,79.5
862,2017-02-07 20:00,-.2,252.6,1.7,0,1012.7,1023.1,85.1
862,2017-02-07 21:00,0,247.3,1.6,0,1012.5,1022.9,84.5
862,2017-02-07 22:00,-.4,246.9,1.9,0,1012.5,1022.9,84.4
862,2017-02-07 23:00,-1.2,230,1.2,0,1012.4,1022.8,88.5
862,2017-02-08 00:00,-1.5,209,.9,0,1011.5,1021.9,90.5
862,2017-02-08 01:00,-1.7,225,1,0,1011.3,1021.7,93.3
862,2017-02-08 02:00,-.8,243.6,1.5,0,1010.9,1021.3,93
862,2017-02-08 03:00,2.9,281.7,2.3,0,1010.6,1020.8,85.5
862,2017-02-08 04:00,3.9,289.5,1.9,0,1010.1,1020.3,83.3
862,2017-02-08 05:00,4.4,306.2,2.1,0,1010,1020.2,79.6
862,2017-02-08 06:00,4.6,313,1.9,0,1009.8,1020,77.1
862,2017-02-08 07:00,4.9,308.2,2.4,0,1009.9,1020.1,74.3
862,2017-02-08 08:00,5,312.5,2,0,1009.8,1020,72.9
862,2017-02-08 09:00,6.2,298.6,3,0,1009.9,1020,66
862,2017-02-08 10:00,6.4,322.4,2.9,0,1010,1020.1,66.7
862,2017-02-08 11:00,6.7,309.6,3.6,0,1009.7,1019.8,64.5
862,2017-02-08 12:00,7,314.6,3.1,0,1009.1,1019.2,62.2
862,2017-02-08 13:00,7.4,312.2,3.8,0,1008.2,1018.2,60.1
862,2017-02-08 14:00,7.2,315.8,3.5,0,1007.9,1018,60.6
862,2017-02-08 15:00,5.3,325.6,4,0,1007.5,1017.6,72.3
862,2017-02-08 16:00,5.2,325.3,3.3,0,1007,1017.1,74.9
862,2017-02-08 17:00,4.4,297,2.9,0,1007.1,1017.2,79.9
862,2017-02-08 18:00,3.7,317.7,3.5,0,1007.2,1017.4,85.7
862,2017-02-08 19:00,4.1,330.3,3.4,0,1007.3,1017.5,75.3
862,2017-02-08 20:00,2.9,324.2,3.5,0,1007.5,1017.7,87.4
862,2017-02-08 21:00,2.6,334.9,3.6,0,1007.4,1017.6,90.6
862,2017-02-08 22:00,3.1,327.9,4.3,0,1007.2,1017.4,83.8
862,2017-02-08 23:00,3.6,332.3,4.2,0,1006.8,1017,79.2
862,2017-02-09 00:00,3.2,331.1,4.6,0,1006.6,1016.8,75.8
862,2017-02-09 01:00,2.9,330.7,4,0,1006.2,1016.4,78.2
862,2017-02-09 02:00,3.7,325.1,4.8,0,1005.9,1016.1,65.3
862,2017-02-09 03:00,3.7,322.8,5.1,0,1005.7,1015.9,68
862,2017-02-09 04:00,3.1,326.8,5.3,0,1005,1015.2,80.7
862,2017-02-09 05:00,3.3,323.9,5.4,0,1004.8,1015,66.3
862,2017-02-09 06:00,3.1,333.9,5,0,1004.7,1014.9,71.4
862,2017-02-09 07:00,2.6,335.4,5.3,0,1005.2,1015.4,69.8
862,2017-02-09 08:00,2.5,333.8,5.2,0,1005.8,1016,66
862,2017-02-09 09:00,2.2,330.7,5.8,0,1006.4,1016.6,58.5
862,2017-02-09 10:00,2,337.1,5.3,0,1007,1017.3,62.2
862,2017-02-09 11:00,2.2,331.6,5.7,0,1006.9,1017.1,63.8
862,2017-02-09 12:00,2.5,318.3,5.6,0,1006.3,1016.5,69.3
862,2017-02-09 13:00,1.3,315.7,6.5,0,1005.8,1016.1,83.8
862,2017-02-09 14:00,.9,310.8,6,0,1005.6,1015.9,88.5
862,2017-02-09 15:00,1.8,325.7,6.9,.5,1005.2,1015.4,74.1
862,2017-02-09 16:00,3.2,320.6,6.2,0,1004.8,1015,65.4
862,2017-02-09 17:00,1.9,328.4,5.2,0,1004.8,1015,75.6
862,2017-02-09 18:00,.2,324.3,5.3,0,1005.6,1015.9,84.5
862,2017-02-09 19:00,1.3,334.7,4.9,0,1006.1,1016.4,68.5
862,2017-02-09 20:00,1.3,328.6,5.1,0,1006.5,1016.8,70.9
862,2017-02-09 21:00,.9,332,5.3,0,1006.9,1017.2,74.8
862,2017-02-09 22:00,.8,328.4,5.8,0,1007.4,1017.7,73.3
862,2017-02-09 23:00,.6,333.3,5.4,0,1007.8,1018.1,78.9
862,2017-02-10 00:00,.7,329.8,4.8,.5,1007.6,1017.9,72.1
862,2017-02-10 01:00,.6,328.3,5.3,0,1007.2,1017.5,80.2
862,2017-02-10 02:00,.6,333.7,5,0,1007.1,1017.4,76.3
862,2017-02-10 03:00,.6,310.8,4.3,0,1006.8,1017.1,73.5
862,2017-02-10 04:00,1.3,331,5,0,1006.6,1016.9,71.1
862,2017-02-10 05:00,-.9,328.8,5.8,0,1006.9,1017.3,90.7
862,2017-02-10 06:00,.4,336.8,5.5,.5,1006.9,1017.2,76.8
862,2017-02-10 07:00,.2,334.1,4.4,0,1007.3,1017.6,70.6
862,2017-02-10 08:00,-.3,335.4,5.5,0,1008.2,1018.6,84.9
862,2017-02-10 09:00,.6,330.8,4.6,0,1008.7,1019,70.7
862,2017-02-10 10:00,-.8,328.4,5.1,.5,1009.3,1019.7,91.8
862,2017-02-10 11:00,1.6,328.3,5.9,0,1009.1,1019.4,71.6
862,2017-02-10 12:00,1.3,313.2,5.1,0,1008.7,1019,81.9
862,2017-02-10 13:00,1.6,321,5.2,0,1008.3,1018.6,75.8
862,2017-02-10 14:00,1.3,319,4.9,0,1007.8,1018.1,81.5
862,2017-02-10 15:00,2.2,323.2,5.7,0,1007.9,1018.2,66.3
862,2017-02-10 16:00,1.4,324,5.2,0,1008.3,1018.6,70.7
862,2017-02-10 17:00,.8,319.7,5.5,0,1008.4,1018.7,68.4
862,2017-02-10 18:00,1.2,320.2,5.5,0,1008.6,1018.9,72.7
862,2017-02-10 19:00,.3,313,6.6,0,1009.2,1019.5,76.8
862,2017-02-10 20:00,0,319.4,5.1,0,1009.7,1020.1,82.2
862,2017-02-10 21:00,1.3,318.1,5,0,1009.9,1020.2,70
862,2017-02-10 22:00,.4,319.8,5.3,0,1010.4,1020.8,75.2
862,2017-02-10 23:00,1.3,318.3,6.5,0,1010.6,1020.9,65.7
862,2017-02-11 00:00,-.3,330.9,5.2,0,1011.5,1021.9,86.9
862,2017-02-11 01:00,-.1,339.6,5.6,.5,1011.8,1022.2,85.8
862,2017-02-11 02:00,-.6,326.2,5,.5,1011.9,1022.3,88.6
862,2017-02-11 03:00,.6,319.7,5.2,0,1011.9,1022.3,73.1
862,2017-02-11 04:00,.1,309.3,5.5,0,1011.7,1022.1,77.4
862,2017-02-11 05:00,1.3,331.7,4.9,0,1011.7,1022,63.8
862,2017-02-11 06:00,1.3,331.2,5.1,.5,1012,1022.3,68.5
862,2017-02-11 07:00,1.3,320.9,4.9,0,1012.7,1023,66.2
862,2017-02-11 08:00,1.6,324,4.5,0,1013.6,1023.9,66.1
862,2017-02-11 09:00,2.2,317.5,5.6,0,1014.1,1024.4,56.7
862,2017-02-11 10:00,2.5,318.8,5.2,0,1014.3,1024.6,62.1
862,2017-02-11 11:00,2.5,334.9,5.5,0,1014.9,1025.2,70.9
862,2017-02-11 12:00,2.5,332.2,4.9,0,1015.1,1025.4,72
862,2017-02-11 13:00,3.2,317,4.4,0,1014.7,1025,67.7
862,2017-02-11 14:00,3.1,329.4,4.6,0,1014.6,1024.9,67.2
862,2017-02-11 15:00,2.8,333.5,4.9,0,1014.5,1024.8,69.9
862,2017-02-11 16:00,3.1,325.9,4.7,0,1014.7,1025,63
862,2017-02-11 17:00,3,326.6,3.7,0,1014.8,1025.1,67.5
862,2017-02-11 18:00,2.7,334.3,5,0,1015.4,1025.7,66.4
862,2017-02-11 19:00,2.6,321.2,4.5,0,1015.7,1026,68.1
862,2017-02-11 20:00,2.8,328.4,4.3,0,1016,1026.3,72.1
862,2017-02-11 21:00,2.8,325.1,3.9,0,1016.3,1026.6,64.8
862,2017-02-11 22:00,2.7,327.9,3.9,0,1016.8,1027.1,65.2
862,2017-02-11 23:00,3.1,332.2,4.2,0,1016.9,1027.2,67.1
862,2017-02-12 00:00,2.9,335.3,3.8,0,1017,1027.3,67.8
862,2017-02-12 01:00,2.8,331.6,3.8,0,1016.9,1027.2,63.7
862,2017-02-12 02:00,2.6,333.1,3.3,0,1017.2,1027.5,65.9
862,2017-02-12 03:00,2.5,329.7,3,0,1017.5,1027.8,66.8
862,2017-02-12 04:00,2.9,335.8,3.1,0,1017.4,1027.7,66.3
862,2017-02-12 05:00,2.6,327.7,3.3,0,1017.3,1027.6,61.9
862,2017-02-12 06:00,2.8,329.1,3.3,0,1017.5,1027.8,60.9
862,2017-02-12 07:00,3.1,324.4,2.9,0,1018,1028.3,64.3
862,2017-02-12 08:00,3.4,332.2,3.1,0,1018.5,1028.8,69.3
862,2017-02-12 09:00,4.3,312.4,2.7,0,1019,1029.3,59.2
862,2017-02-12 10:00,5.4,319.4,3.4,0,1019.2,1029.5,51.5
862,2017-02-12 11:00,6.2,318.6,4.2,0,1019.2,1029.4,50.6
862,2017-02-12 12:00,7.5,311.4,4.3,0,1019.1,1029.2,44.1
862,2017-02-12 13:00,8.8,321.5,3.9,0,1018.6,1028.7,44.6
862,2017-02-12 14:00,7.7,312.8,4.3,0,1018.2,1028.3,45.2
862,2017-02-12 15:00,8,327.9,3.1,0,1018,1028.1,47.5
862,2017-02-12 16:00,6.2,309.7,3.9,0,1018.2,1028.4,54
862,2017-02-12 17:00,5.5,314.3,2.8,0,1018.2,1028.4,58.3
862,2017-02-12 18:00,4.2,324.7,3.3,0,1018.3,1028.6,62.8
862,2017-02-12 19:00,3.7,315,2.9,0,1018.9,1029.2,64.7
862,2017-02-12 20:00,2.7,314.9,1.8,0,1018.9,1029.2,66.9
862,2017-02-12 21:00,2.9,313.4,2.4,0,1019,1029.3,68.5
862,2017-02-12 22:00,2.8,319.1,2.4,0,1019.1,1029.4,71.5
862,2017-02-12 23:00,2.4,319.9,2,0,1019.3,1029.7,68.1
862,2017-02-13 00:00,1.3,319.1,1.5,0,1019.5,1029.9,71.9
862,2017-02-13 01:00,-.9,234.7,.8,0,1019.8,1030.3,80.1
862,2017-02-13 02:00,.1,315.4,1.3,0,1020,1030.5,79.1
862,2017-02-13 03:00,2.1,323.7,2.7,0,1020,1030.4,67.4
862,2017-02-13 04:00,1.2,323,1.3,0,1020.1,1030.5,64.9
862,2017-02-13 05:00,-1.5,303.4,1.1,0,1020.3,1030.8,76.4
862,2017-02-13 06:00,-2.4,243.9,1.2,0,1020.6,1031.2,84
862,2017-02-13 07:00,-3.6,239.1,.9,0,1021.1,1031.7,89.2
862,2017-02-13 08:00,-3,253.4,1.3,0,1021.7,1032.3,92.2
862,2017-02-13 09:00,4.6,270.7,2.2,0,1022.1,1032.4,63.1
862,2017-02-13 10:00,7.4,306.9,2.3,0,1022,1032.2,47.9
862,2017-02-13 11:00,8.6,324.7,2.6,0,1022.1,1032.2,42
862,2017-02-13 12:00,9.8,319.3,2.6,0,1021.8,1031.9,36.8
862,2017-02-13 13:00,10.4,316.5,3.1,0,1021.2,1031.3,34.7
862,2017-02-13 14:00,10.3,309.7,3.2,0,1020.6,1030.7,37.1
862,2017-02-13 15:00,10.5,309,3.4,0,1020.5,1030.6,39.3
862,2017-02-13 16:00,10.2,296.9,2.8,0,1020.4,1030.5,35.6
862,2017-02-13 17:00,9.2,271.3,3.1,0,1020.4,1030.5,47.3
862,2017-02-13 18:00,7.4,286.7,1.7,0,1020.7,1030.9,50
862,2017-02-13 19:00,3.7,223.5,1.5,0,1020.7,1031,67.2
862,2017-02-13 20:00,3.8,225.5,1.7,0,1020.7,1031,69.4
862,2017-02-13 21:00,2.9,234.9,1.6,0,1020.5,1030.8,74.2
862,2017-02-13 22:00,3.7,227.3,1.7,0,1020.5,1030.8,75
862,2017-02-13 23:00,4.5,244.6,2.2,0,1020.5,1030.8,75.3
862,2017-02-14 00:00,5.6,245,2.4,0,1020.5,1030.8,74.9
862,2017-02-14 01:00,7.9,295.8,3.2,0,1020.3,1030.4,60.5
862,2017-02-14 02:00,8.3,303.2,4.4,0,1020.6,1030.7,70.5
862,2017-02-14 03:00,8,305.3,3.9,0,1020.4,1030.5,71.9
862,2017-02-14 04:00,7.5,311.4,4.1,0,1020.3,1030.5,72.5
862,2017-02-14 05:00,6.8,317.1,3.9,0,1020.6,1030.8,75.2
862,2017-02-14 06:00,6.2,320.3,3.4,0,1021,1031.2,72.1
862,2017-02-14 07:00,5.7,326.3,3.1,0,1021.7,1032,74
862,2017-02-14 08:00,5.5,326.4,3.2,0,1022.2,1032.5,69.2
862,2017-02-14 09:00,6.8,330.7,3.8,0,1023,1033.2,59.3
862,2017-02-14 10:00,7.7,322.8,3.4,0,1023.4,1033.6,54.3
862,2017-02-14 11:00,8.3,328.4,3.9,0,1023.6,1033.8,53.2
862,2017-02-14 12:00,9,316.6,3.9,0,1023.3,1033.4,46.7
862,2017-02-14 13:00,9.1,313.3,3.3,0,1022.5,1032.6,43.9
862,2017-02-14 14:00,8.8,311.9,4.2,0,1022.2,1032.3,41.6
862,2017-02-14 15:00,8.6,310.2,3.9,0,1022.1,1032.2,47
862,2017-02-14 16:00,8.1,312.5,3.6,0,1022,1032.2,49
862,2017-02-14 17:00,6.8,316.5,3.8,0,1022.1,1032.3,53.4
862,2017-02-14 18:00,5.6,308.9,3.6,0,1022.3,1032.6,60.5
862,2017-02-14 19:00,4.9,300.4,3.1,0,1022.6,1032.9,67.3
862,2017-02-14 20:00,4.9,303.7,2.9,0,1022.8,1033.1,69
862,2017-02-14 21:00,4.9,312,2.4,0,1022.8,1033.1,69.9
862,2017-02-14 22:00,4.3,301.9,2.7,0,1022.5,1032.8,72.3
862,2017-02-14 23:00,3.4,277.4,2,0,1022.3,1032.6,76.2
862,2017-02-15 00:00,3.4,307.7,2.3,0,1022,1032.3,77.9
862,2017-02-15 01:00,3.1,273.2,1.3,0,1022.2,1032.6,81
862,2017-02-15 02:00,0,242.9,1,0,1022,1032.5,89.8
862,2017-02-15 03:00,-1.6,243.8,1.1,0,1021.6,1032.1,93.7
862,2017-02-15 04:00,-.3,244.1,1.7,0,1021.2,1031.7,95.6
862,2017-02-15 05:00,-.9,215.2,1.4,0,1021.1,1031.6,94.5
862,2017-02-15 06:00,-1.5,227.7,1.2,0,1021.2,1031.7,95.4
862,2017-02-15 07:00,-3,208.2,1,0,1021.2,1031.8,96
862,2017-02-15 08:00,-.3,212.4,1.1,0,1021.4,1031.9,96.9
862,2017-02-15 09:00,6.3,281.2,1.9,0,1021.9,1032.1,78.5
862,2017-02-15 10:00,9,307.7,2.4,0,1021.6,1031.7,62.2
862,2017-02-15 11:00,10.6,312.4,1.9,0,1021.2,1031.3,53
862,2017-02-15 12:00,11.5,328.6,2.6,0,1020.9,1030.9,51.9
862,2017-02-15 13:00,11.6,320.3,2.3,0,1020.4,1030.4,53.7
862,2017-02-15 14:00,11.8,311.7,2,0,1019.6,1029.6,53.7
862,2017-02-15 15:00,11.7,317.3,2.3,0,1019.1,1029.1,51.3
862,2017-02-15 16:00,10.8,322.8,1.8,0,1018.6,1032.1,47.6
862,2017-02-15 17:00,10.1,308.6,1.3,0,1018.1,1031.7,51.5
862,2017-02-15 18:00,6.9,0,.1,0,1018.1,1031.8,66.3
862,2017-02-15 19:00,2.4,195.2,.9,0,1018,1032,84.5
862,2017-02-15 20:00,2.2,211.9,1.1,0,1018,1032,84.2
862,2017-02-15 21:00,1.1,207.2,1.1,0,1017.5,1031.5,87.5
862,2017-02-15 22:00,-.4,213.9,1.2,0,1017.4,1031.5,93.7
862,2017-02-15 23:00,-1.1,218.5,1.5,0,1017.2,1031.3,93.1
862,2017-02-16 00:00,-.8,211.6,1.3,0,1016.7,1030.8,87.2
862,2017-02-16 01:00,-2.1,197.3,1.3,0,1016.1,1030.3,92.7
862,2017-02-16 02:00,-2.4,187.4,1.4,0,1015.4,1029.6,95.1
862,2017-02-16 03:00,-2.1,158.3,1.6,0,1014.4,1028.6,95.8
862,2017-02-16 04:00,6.5,188.7,3.1,0,1013.6,1027.3,66.5
862,2017-02-16 05:00,4.2,196,2.1,0,1013.1,1026.9,65.1
862,2017-02-16 06:00,2.5,238.3,2.5,0,1013.5,1027.4,79.5
862,2017-02-16 07:00,-.1,207.2,1.5,0,1013.6,1027.7,84.1
862,2017-02-16 08:00,7.4,232,2.3,0,1013.7,1027.3,70.4
862,2017-02-16 09:00,10.6,354.6,.6,0,1013.9,1027.4,67.8
862,2017-02-16 10:00,14.2,303,1.9,0,1013.1,1026.3,58.7
862,2017-02-16 11:00,14.5,325.7,2.4,0,1012.8,1026,57.6
862,2017-02-16 12:00,15.1,2.3,1.6,0,1011.8,1025,53.6
862,2017-02-16 13:00,17.4,189.6,1.1,0,1010.6,1023.6,53.9
862,2017-02-16 14:00,17.6,208.3,5.1,0,1009.7,1022.7,60.8
862,2017-02-16 15:00,17.8,198.1,5.1,0,1009.4,1022.4,61.6
862,2017-02-16 16:00,16.6,195,4.7,0,1009.2,1022.3,66.6
862,2017-02-16 17:00,16.4,207.2,4.6,0,1009.1,1022.2,67.1
862,2017-02-16 18:00,16.1,190,4.4,0,1009.1,1022.2,69.2
862,2017-02-16 19:00,15.9,196,5,0,1008.9,1022,74.2
862,2017-02-16 20:00,16,203.2,4.8,0,1008.7,1021.8,74.8
862,2017-02-16 21:00,16,228.9,3.5,0,1008.7,1021.8,74
862,2017-02-16 22:00,16.1,232.3,3.2,0,1008.6,1021.7,74.5
862,2017-02-16 23:00,16.2,223.9,4.5,0,1008,1021.1,75.1
862,2017-02-17 00:00,16.9,232.4,3.5,0,1008,1021,72
862,2017-02-17 01:00,17.6,247.4,4.1,0,1007.6,1020.6,67.9
862,2017-02-17 02:00,17.8,251.6,3.5,0,1006.9,1019.9,68.1
862,2017-02-17 03:00,17.2,253.4,1.8,0,1007,1020,70.6
862,2017-02-17 04:00,16.6,278.5,2.3,0,1006.7,1019.8,78.4
862,2017-02-17 05:00,16.1,286.1,4.3,0,1006.9,1020,81.3
862,2017-02-17 06:00,15,287.3,3.6,0,1007.7,1020.9,86.5
862,2017-02-17 07:00,13.2,291.6,3.1,0,1008,1021.2,94.4
862,2017-02-17 08:00,12,301.5,3.5,0,1009.2,1022.5,96.2
862,2017-02-17 09:00,10.5,316.6,4.1,0,1010.4,1023.8,90.5
862,2017-02-17 10:00,8.7,317.4,4,0,1011.4,1024.9,88.3
862,2017-02-17 11:00,9.3,320.7,4.1,0,1012.1,1025.6,75.4
862,2017-02-17 12:00,10.5,305.8,4.6,0,1011.9,1025.4,61
862,2017-02-17 13:00,10.4,303.9,4.6,0,1011.6,1025.1,56
862,2017-02-17 14:00,9.4,306.5,5.7,0,1011.4,1024.9,52.7
862,2017-02-17 15:00,8.9,308.4,5.5,0,1011.4,1024.9,50
862,2017-02-17 16:00,8.3,311.6,4.5,0,1011.6,1025.1,48.8
862,2017-02-17 17:00,7.1,311.4,4.6,0,1012.1,1025.7,52.3
862,2017-02-17 18:00,5.5,316.6,4.3,0,1012.6,1026.3,55.5
862,2017-02-17 19:00,4.9,326.5,3.6,0,1013.2,1027,50.2
862,2017-02-17 20:00,4.3,315.7,4.2,0,1013.9,1027.7,53.3
862,2017-02-17 21:00,4.1,316.4,3.7,0,1014.1,1027.9,51.9
862,2017-02-17 22:00,4.1,312.6,4.5,0,1014.2,1028,59.5
862,2017-02-17 23:00,3.8,307.1,4.3,0,1014.4,1028.2,64.4
862,2017-02-18 00:00,3.4,310.6,4.2,0,1014.7,1028.6,65.2
862,2017-02-18 01:00,3.2,310.7,4.2,0,1014.8,1028.7,68.9
862,2017-02-18 02:00,3.1,309.5,4.8,0,1014.7,1028.6,69.4
862,2017-02-18 03:00,3.2,309,4.7,0,1014.9,1028.8,70.5
862,2017-02-18 04:00,3.1,313,5.4,0,1014.5,1028.4,69.3
862,2017-02-18 05:00,3.1,312,5,0,1014.3,1028.2,70.6
862,2017-02-18 06:00,3.1,312.3,4.4,0,1014.3,1028.2,69.4
862,2017-02-18 07:00,3.1,318.4,3.8,0,1014.5,1028.4,69.5
862,2017-02-18 08:00,3.1,321.2,4.3,0,1014.8,1028.7,65.9
862,2017-02-18 09:00,4.3,320.8,4.6,0,1015.6,1029.4,61.7
862,2017-02-18 10:00,4.5,324.8,3.6,0,1015.3,1029.1,62.1
862,2017-02-18 11:00,6.2,320.6,4.4,0,1015.4,1029.1,56.4
862,2017-02-18 12:00,7.3,309,4.3,0,1015,1028.7,51.7
862,2017-02-18 13:00,7.4,315.3,4.6,0,1014.3,1027.9,49.3
862,2017-02-18 14:00,7,313.4,5.5,0,1014.4,1028.1,48.9
862,2017-02-18 15:00,6.2,313.3,5.2,0,1014.5,1028.2,57.8
862,2017-02-18 16:00,5.9,313.6,5.4,0,1014.9,1028.6,51.2
862,2017-02-18 17:00,4.9,312.5,4.4,0,1015.4,1029.2,44.1
862,2017-02-18 18:00,3.7,320.2,3.7,0,1016.4,1030.3,50.5
862,2017-02-18 19:00,3.2,323.4,3,0,1016.7,1030.6,50.5
862,2017-02-18 20:00,2.8,326.4,2.4,0,1017,1030.9,50.7
862,2017-02-18 21:00,2.8,330.3,2.7,0,1016.5,1030.4,47.3
862,2017-02-18 22:00,2.3,335.4,1.8,0,1016.6,1030.5,51
862,2017-02-18 23:00,1.9,353.8,1.1,0,1016.9,1030.9,54.6
862,2017-02-19 00:00,-.5,244.7,1.6,0,1017.1,1031.2,64.6
862,2017-02-19 01:00,-1.4,180.2,1.7,0,1017.3,1031.5,71.7
862,2017-02-19 02:00,-1.9,201.6,1.3,0,1015.7,1029.9,72.3
862,2017-02-19 03:00,-3,224.9,.9,0,1014.6,1028.8,76.6
862,2017-02-19 04:00,-3.4,195.1,1.1,0,1013.9,1028.1,77.5
862,2017-02-19 05:00,-3.3,189.5,1.3,0,1013.5,1027.7,76.7
862,2017-02-19 06:00,-3.3,206.8,1.6,0,1013.2,1027.4,78.9
862,2017-02-19 07:00,-3.2,190.4,1.5,0,1012.3,1026.5,80.4
862,2017-02-19 08:00,.6,162.6,2.6,0,1012.7,1026.7,72.2
862,2017-02-19 09:00,6.7,193.2,1.7,0,1012.9,1026.6,48.6
862,2017-02-19 10:00,9.9,181.1,3.2,0,1011.6,1025.1,50.2
862,2017-02-19 11:00,11.5,194.7,5.2,0,1011.2,1024.6,50.5
862,2017-02-19 12:00,13.5,294.9,2.2,0,1010.1,1023.3,42.5
862,2017-02-19 13:00,13.5,207.7,5.4,0,1008.5,1021.7,46.3
862,2017-02-19 14:00,14.3,228.4,4.6,0,1007,1020.2,44.8
862,2017-02-19 15:00,13.6,202.8,6.9,0,1005,1018.2,43.8
862,2017-02-19 16:00,14.1,198.2,5.5,0,1003.8,1016.9,38.8
862,2017-02-19 17:00,13.2,205.9,5.1,0,1002.3,1015.5,41.8
862,2017-02-19 18:00,12.3,201.2,5.8,0,1002.1,1015.3,53.5
862,2017-02-19 19:00,12.3,198.3,6.5,0,1002,1015.2,55.8
862,2017-02-19 20:00,12.4,198.6,6.9,0,1001.5,1014.7,66.1
862,2017-02-19 21:00,13,191.8,6.7,0,1000.8,1014,70.6
862,2017-02-19 22:00,13.7,219.5,5.3,0,1000.2,1013.3,72.1
862,2017-02-19 23:00,14.1,196.6,7.8,0,999.8,1012.9,73.6
862,2017-02-20 00:00,14.8,194.7,7.7,0,999.5,1012.6,74.7
862,2017-02-20 01:00,15.4,205.4,6.7,0,999.1,1012.1,75.3
862,2017-02-20 02:00,16.5,215.7,7,0,998.5,1011.5,74.2
862,2017-02-20 03:00,16.9,229,6.3,0,998.5,1011.4,75.5
862,2017-02-20 04:00,17.8,245.6,4.1,0,998,1010.8,72.3
862,2017-02-20 05:00,17.8,263.5,5.3,0,998.3,1011.2,74.1
862,2017-02-20 06:00,15.2,274,4.3,.5,998.5,1011.6,92.4
862,2017-02-20 07:00,13.6,292.4,4.6,0,999.1,1012.2,91.2
862,2017-02-20 08:00,11.1,300.3,2.7,0,1000.5,1013.8,96.2
862,2017-02-20 09:00,8.6,322,3.9,1.5,1002.3,1015.7,96.4
862,2017-02-20 10:00,6.2,325.2,4.7,.5,1004.4,1018,94.1
862,2017-02-20 11:00,5.5,315.9,5,0,1005.2,1018.8,78.7
862,2017-02-20 12:00,7.7,317.7,5.5,0,1005.6,1019.1,59.9
862,2017-02-20 13:00,7.5,319.4,5.3,0,1005.8,1019.3,55.7
862,2017-02-20 14:00,7.1,319.3,5.3,0,1006,1019.5,56.7
862,2017-02-20 15:00,5.6,313.7,5.8,0,1006.4,1020,63.8
862,2017-02-20 16:00,4.5,313.4,5.7,0,1007.9,1021.6,64.3
