date,price_sk,price_ss,transaction_sk,transaction_ss,oil,snp,shanghai,kospi,hold_sk,hold_ss,exchange,export
2016-11-11,39850.0,1598000.0,2962651.0,256736.0,43.0,2164.45,3196.0,252.0,51.37,50.73,1167.0,157874.0909090909
2016-11-14,39700.0,1553000.0,1589911.0,302666.0,43.0,2164.2,3210.0,250.0,51.34,50.64,1174.0,157874.0909090909
2016-11-15,39700.0,1539000.0,2030086.0,273314.0,46.0,2180.39,3207.0,249.0,51.36,50.6,1168.0,157874.0909090909
2016-11-16,40850.0,1558000.0,2101878.0,266164.0,46.0,2176.94,3205.0,250.0,51.42,50.6,1174.0,157874.0909090909
2016-11-17,41900.0,1568000.0,2383464.0,157411.0,45.0,2187.12,3208.0,250.0,51.55,50.62,1176.0,157874.0909090909
2016-11-18,42000.0,1586000.0,3331134.0,189215.0,46.0,2181.9,3193.0,250.0,51.52,50.64,1177.0,157874.0909090909
2016-11-21,42350.0,1593000.0,3318660.0,163604.0,47.0,2198.18,3218.0,250.0,51.46,50.65,1179.0,157874.0909090909
2016-11-22,42700.0,1640000.0,3306186.0,195022.0,48.0,2202.94,3248.0,252.0,51.5,50.68,1177.0,157874.0909090909
2016-11-23,43050.0,1649000.0,4047443.0,253372.0,48.0,2204.72,3241.0,254.0,51.62,50.71,1177.0,157874.0909090909
2016-11-24,42650.0,1650000.0,1789745.0,155143.0,47.0,2209.035,3242.0,252.0,51.56,50.69,1181.0,157874.0909090909
2016-11-25,42600.0,1650000.0,1328958.0,125538.0,46.0,2213.35,3262.0,252.0,51.51,50.69,1178.0,157874.0909090909
2016-11-28,42600.0,1677000.0,1513215.0,265881.0,47.0,2201.72,3277.0,253.0,51.51,50.72,1176.0,157874.0909090909
2016-11-29,42400.0,1677000.0,1777480.0,361626.0,45.0,2204.66,3283.0,253.0,51.48,50.81,1174.0,157874.0909090909
2016-11-30,42900.0,1746000.0,4325524.0,570704.0,49.0,2198.81,3250.0,254.0,51.44,50.89,1173.0,157874.0909090909
2016-12-01,44200.0,1749000.0,3491185.0,310707.0,51.0,2191.08,3273.0,254.0,51.5,50.91,1171.0,166982.72727272726
2016-12-02,44400.0,1727000.0,4244113.0,307059.0,52.0,2191.95,3244.0,253.0,51.49,50.89,1173.0,166982.72727272726
2016-12-05,44800.0,1718000.0,3671589.0,169692.0,52.0,2204.71,3205.0,252.0,51.48,50.89,1174.0,166982.72727272726
2016-12-06,45200.0,1748000.0,3099065.0,280036.0,51.0,2212.23,3200.0,256.0,51.49,50.85,1171.0,166982.72727272726
2016-12-07,45250.0,1772000.0,1984369.0,192073.0,50.0,2241.35,3222.0,256.0,51.49,50.88,1163.0,166982.72727272726
2016-12-08,46250.0,1790000.0,3313157.0,329251.0,51.0,2246.19,3215.0,262.0,51.53,50.82,1162.0,166982.72727272726
2016-12-09,45500.0,1780000.0,3003326.0,213049.0,52.0,2259.53,3233.0,261.0,51.42,50.81,1173.0,166982.72727272726
2016-12-12,45300.0,1752000.0,1440589.0,228289.0,53.0,2256.96,3153.0,261.0,51.44,50.81,1170.0,166982.72727272726
2016-12-13,44950.0,1766000.0,1822952.0,233689.0,53.0,2271.72,3155.0,262.0,51.44,50.81,1167.0,166982.72727272726
2016-12-14,45850.0,1777000.0,2010708.0,149102.0,51.0,2253.28,3141.0,262.0,51.49,50.83,1168.0,166982.72727272726
2016-12-15,45600.0,1759000.0,1828843.0,115471.0,51.0,2262.03,3118.0,261.0,51.41,50.79,1185.0,166982.72727272726
2016-12-16,46400.0,1793000.0,2100809.0,234954.0,52.0,2258.07,3123.0,263.0,51.45,50.76,1187.0,166982.72727272726
2016-12-19,45775.0,1795000.0,1605781.0,108716.0,52.0,2262.53,3118.0,262.0,51.38,50.75,1189.0,166982.72727272726
2016-12-20,45150.0,1812000.0,1110753.0,152304.0,52.0,2270.76,3103.0,263.0,51.38,50.75,1196.0,166982.72727272726
2016-12-21,45000.0,1805000.0,1662010.0,131042.0,52.0,2265.18,3137.0,262.0,51.35,50.75,1196.0,166982.72727272726
2016-12-22,45500.0,1809000.0,4045912.0,127092.0,53.0,2260.96,3140.0,262.0,51.36,50.74,1205.0,166982.72727272726
2016-12-23,46300.0,1782000.0,2982024.0,166697.0,53.0,2263.79,3110.0,262.0,51.43,50.71,1205.0,166982.72727272726
2016-12-26,45650.0,1798000.0,1603230.0,96472.0,53.5,2266.335,3123.0,262.0,51.37,50.73,1202.0,166982.72727272726
2016-12-27,45650.0,1799000.0,1175619.0,93069.0,54.0,2268.88,3115.0,262.0,51.36,50.72,1207.0,166982.72727272726
2016-12-28,45350.0,1788000.0,1296254.0,133258.0,54.0,2249.92,3102.0,260.0,51.38,50.76,1213.0,166982.72727272726
2016-12-29,44700.0,1802000.0,1808856.0,150329.0,54.0,2249.26,3096.0,260.0,51.32,50.76,1210.0,166982.72727272726
2016-12-30,45066.66666666666,1803000.0,1721797.666666667,131223.33333333337,54.0,2238.83,3104.0,260.0,51.32333333333333,50.76333333333334,1205.0,166982.72727272726
2017-01-01,45433.33333333334,1804000.0,1634739.333333333,112117.66666666666,53.33333333333334,2245.163333333333,3114.666666666666,260.0,51.32666666666667,50.76666666666666,1207.5,140167.39130434784
2017-01-02,45800.0,1805000.0,1547681.0,93012.0,52.66666666666666,2251.4966666666664,3125.333333333333,260.0,51.33,50.77,1210.0,140167.39130434784
2017-01-03,46150.0,1824000.0,2135140.0,147153.0,52.0,2257.83,3136.0,263.0,51.39,50.79,1207.0,140167.39130434784
2017-01-04,46500.0,1808000.0,2722599.0,159435.0,53.0,2270.75,3159.0,263.0,51.3,50.82,1203.0,140167.39130434784
2017-01-05,46950.0,1778000.0,2377163.0,219349.0,54.0,2269.0,3165.0,262.0,51.36,50.78,1190.0,140167.39130434784
2017-01-06,48000.0,1810000.0,3166843.0,177619.0,54.0,2276.98,3154.0,263.0,51.32,50.81,1197.0,140167.39130434784
2017-01-09,49550.0,1861000.0,3871999.0,263898.0,52.0,2268.9,3171.0,264.0,51.32,50.87,1205.0,140167.39130434784
2017-01-10,49750.0,1862000.0,2561968.0,181996.0,51.0,2268.9,3162.0,264.0,51.28,50.87,1201.0,140167.39130434784
2017-01-11,51600.0,1914000.0,4360058.0,240363.0,52.0,2275.32,3137.0,268.0,51.33,50.89,1199.0,140167.39130434784
2017-01-12,50600.0,1940000.0,5060622.0,233383.0,53.0,2270.44,3119.0,270.0,51.04,50.87,1180.0,140167.39130434784
2017-01-13,50300.0,1873000.0,4219771.0,319089.0,52.0,2274.64,3113.0,268.0,50.94,50.8,1176.0,140167.39130434784
2017-01-16,49300.0,1833000.0,4974924.0,332230.0,52.0,2271.265,3103.0,266.0,50.84,50.73,1184.0,140167.39130434784
2017-01-17,49075.0,1848000.0,3974507.5,163014.0,52.0,2267.89,3109.0,267.0,50.8,50.72,1170.0,140167.39130434784
2017-01-18,48850.0,1847000.0,2974091.0,177508.0,51.0,2271.89,3113.0,267.0,50.76,50.72,1172.0,140167.39130434784
2017-01-19,49600.0,1874000.0,2332268.0,188378.0,51.0,2263.69,3101.0,268.0,50.78,50.73,1178.0,140167.39130434784
2017-01-20,49150.0,1860000.0,1943195.0,183700.0,52.0,2271.31,3123.0,267.0,50.75,50.71,1176.0,140167.39130434784
2017-01-23,50800.0,1903000.0,4148659.0,176208.0,53.0,2265.2,3137.0,267.0,50.76,50.69,1169.0,140167.39130434784
2017-01-24,51600.0,1908000.0,3449130.0,220975.0,53.0,2280.07,3143.0,267.0,50.75,50.69,1167.0,140167.39130434784
2017-01-25,51700.0,1970000.0,2715809.0,268677.0,53.0,2298.37,3150.0,268.0,50.77,50.69,1166.0,140167.39130434784
2017-01-26,53300.0,1995000.0,4517114.0,304290.0,54.0,2296.68,3159.0,270.0,50.9,50.71,1167.0,140167.39130434784
2017-01-27,53433.33333333334,1987666.666666667,4384339.333333333,322808.0,53.0,2294.69,3155.833333333333,269.3333333333333,50.88666666666666,50.70333333333333,1165.3333333333333,140167.39130434784
2017-01-30,53566.66666666666,1980333.333333333,4251564.666666667,341326.0,53.0,2280.9,3152.666666666666,268.6666666666667,50.87333333333334,50.69666666666666,1163.6666666666667,140167.39130434784
2017-01-31,53700.0,1973000.0,4118790.0,359844.0,53.0,2278.87,3149.5,268.0,50.86,50.69,1162.0,140167.39130434784
2017-02-01,54000.0,1956000.0,2813046.0,283008.0,54.0,2279.55,3146.333333333333,270.0,50.83,50.67,1158.0,165750.5
2017-02-02,53850.0,1968000.0,3265832.5,300586.0,54.0,2280.85,3143.166666666666,268.0,50.81,50.72,1144.0,165750.5
2017-02-03,53700.0,1973000.0,3718619.0,207727.0,54.0,2297.42,3140.0,269.0,50.78,50.7,1148.0,165750.5
2017-02-06,53700.0,1978000.0,1897002.0,177214.0,53.0,2292.56,3157.0,269.0,50.79,50.69,1138.0,165750.5
2017-02-07,53300.0,1941000.0,2405891.0,280836.0,52.0,2293.08,3153.0,269.0,50.76,50.65,1148.0,165750.5
2017-02-08,54600.0,1920000.0,3552260.0,341859.0,52.0,2294.67,3167.0,268.0,50.77,50.61,1146.0,165750.5
2017-02-09,52700.0,1920000.0,6547266.0,273883.0,53.0,2307.87,3183.0,268.0,50.51,50.62,1144.0,165750.5
2017-02-10,50000.0,1918000.0,9120878.0,220415.0,54.0,2316.1,3197.0,269.0,50.23,50.59,1150.0,165750.5
2017-02-13,50700.0,1898000.0,4124290.0,222041.0,53.0,2328.25,3217.0,269.0,50.26,50.57,1151.0,165750.5
2017-02-14,48450.0,1879000.0,8593878.0,262483.0,53.0,2337.58,3218.0,268.0,50.33,50.53,1138.0,165750.5
2017-02-15,47900.0,1886000.0,8725221.0,283831.0,53.0,2349.25,3213.0,269.0,50.02,50.52,1141.0,165750.5
2017-02-16,49150.0,1901000.0,6826579.0,204527.0,53.0,2347.22,3230.0,269.0,50.1,50.54,1141.0,165750.5
2017-02-17,50400.0,1893000.0,4927937.0,307549.0,53.0,2349.560833333333,3202.0,269.0,50.13,50.53,1150.0,165750.5
2017-02-20,49900.0,1933000.0,2265276.0,149716.0,53.5,2351.9016666666666,3240.0,270.0,50.14,50.55,1148.0,165750.5
2017-02-21,50900.0,1947000.0,2227708.0,211252.0,54.0,2354.2425,3253.0,272.0,50.07,50.54,1147.0,165750.5
2017-02-22,50600.0,1965000.0,2678429.0,170789.0,54.0,2356.583333333333,3261.0,273.0,50.09,50.55,1145.0,165750.5
2017-02-23,50200.0,1959000.0,3374139.0,204346.0,54.0,2358.9241666666667,3251.0,273.0,50.05,50.54,1137.0,165750.5
2017-02-24,47500.0,1911000.0,7707747.0,185937.0,54.0,2361.265,3253.0,270.0,49.89,50.51,1131.0,165750.5
2017-02-27,46000.0,1903000.0,7604699.0,180674.0,54.0,2363.605833333333,3229.0,269.0,49.38,50.48,1135.0,165750.5
2017-02-28,46700.0,1922000.0,5588155.0,301774.0,54.0,2365.9466666666667,3242.0,270.0,49.42,50.47,1130.0,165750.5
2017-03-01,47200.0,1954000.0,6340613.0,363385.0,54.0,2368.2875,3247.0,271.5,49.39,50.53,1137.5,172135.65217391305
2017-03-02,47700.0,1986000.0,7093071.0,424996.0,53.0,2370.628333333333,3230.0,273.0,49.36,50.59,1145.0,172135.65217391305
2017-03-03,48525.0,1981000.0,6069520.5,254174.0,53.0,2372.9691666666668,3218.0,270.0,49.27,50.59,1157.0,172135.65217391305
2017-03-06,49350.0,2004000.0,5045970.0,244697.0,53.0,2375.31,3234.0,270.0,49.47,50.64,1155.0,172135.65217391305
2017-03-07,48800.0,2010000.0,3439908.0,211065.0,53.0,2368.39,3242.0,272.0,49.4,50.63,1150.0,172135.65217391305
2017-03-08,48000.0,2010000.0,3728263.0,242819.0,50.0,2362.98,3241.0,272.0,49.36,50.66,1153.0,172135.65217391305
2017-03-09,48000.0,2010000.0,2957372.0,287445.0,49.0,2364.87,3217.0,272.0,49.47,50.69,1160.0,172135.65217391305
2017-03-10,49200.0,2009000.0,3849912.0,204556.0,48.0,2372.6,3213.0,272.0,49.58,50.7,1156.0,172135.65217391305
2017-03-13,51000.0,2030000.0,4948062.0,148482.0,48.0,2373.47,3237.0,275.0,49.77,50.7,1148.0,172135.65217391305
2017-03-14,50300.0,2068000.0,4024138.0,226501.0,48.0,2365.45,3239.0,278.0,49.79,50.72,1151.0,172135.65217391305
2017-03-15,48800.0,2070000.0,4688787.0,191757.0,49.0,2385.26,3242.0,278.0,49.76,50.69,1147.0,172135.65217391305
2017-03-16,49150.0,2092000.0,3458839.0,198663.0,49.0,2381.38,3269.0,280.0,49.75,50.67,1130.0,172135.65217391305
2017-03-17,48375.0,2120000.0,3694122.0,252046.0,49.0,2378.25,3237.0,282.0,49.66,50.65,1131.0,172135.65217391305
2017-03-20,47600.0,2095000.0,3929405.0,205001.0,48.0,2373.47,3251.0,281.0,49.7,50.64,1118.0,172135.65217391305
2017-03-21,47550.0,2128000.0,3720816.0,284403.0,47.0,2344.02,3262.0,284.0,49.73,50.63,1120.0,172135.65217391305
2017-03-22,48650.0,2123000.0,4157526.0,328545.0,48.0,2348.45,3245.0,283.0,49.79,50.58,1121.0,172135.65217391305
2017-03-23,48450.0,2090000.0,2473925.0,307942.0,48.0,2345.96,3249.0,283.0,49.79,50.56,1122.0,172135.65217391305
2017-03-24,49500.0,2075000.0,5174622.0,256163.0,48.0,2343.98,3269.0,282.0,49.9,50.52,1123.0,172135.65217391305
2017-03-27,50700.0,2060000.0,5607032.0,243553.0,48.0,2341.59,3267.0,280.0,50.19,50.53,1109.0,172135.65217391305
2017-03-28,50800.0,2074000.0,2862493.0,164325.0,48.0,2358.57,3253.0,281.0,50.36,50.46,1114.0,172135.65217391305
2017-03-29,51300.0,2089000.0,4154277.0,201865.0,50.0,2361.13,3241.0,282.0,50.49,50.44,1114.0,172135.65217391305
2017-03-30,50900.0,2099000.0,2204243.0,164080.0,50.0,2368.06,3210.0,282.0,50.67,50.38,1118.0,172135.65217391305
2017-03-31,51200.0,2060000.0,2256792.666666666,210006.0,51.0,2362.72,3223.0,281.0,50.7,50.33,1119.0,172135.65217391305
2017-04-01,51500.0,2066000.0,2309342.333333333,200797.0,50.5,2360.78,3234.75,281.5,50.73,50.315,1118.5,183404.2857142857
2017-04-03,51800.0,2072000.0,2361892.0,191588.0,50.0,2358.84,3246.5,282.0,50.76,50.3,1118.0,183404.2857142857
2017-04-04,51000.0,2104000.0,2192884.0,245110.0,51.0,2360.16,3258.25,281.0,50.8,50.33,1125.0,183404.2857142857
2017-04-05,50300.0,2107000.0,2758658.0,213994.0,51.0,2352.95,3270.0,281.0,50.71,50.33,1128.0,183404.2857142857
2017-04-06,49400.0,2092000.0,2991825.0,193668.0,52.0,2357.49,3281.0,279.0,50.57,50.32,1131.0,183404.2857142857
2017-04-07,49800.0,2080000.0,2645476.0,200420.0,52.0,2355.54,3287.0,279.0,50.51,50.31,1136.0,183404.2857142857
2017-04-10,49000.0,2097000.0,1824895.0,142827.0,53.0,2357.16,3269.0,277.0,50.46,50.3,1143.0,183404.2857142857
2017-04-11,48850.0,2080000.0,2384127.0,143458.0,53.0,2353.78,3289.0,275.0,50.43,50.29,1146.0,183404.2857142857
2017-04-12,49000.0,2095000.0,1694663.0,165498.0,53.0,2344.93,3274.0,276.0,50.41,50.31,1140.0,183404.2857142857
2017-04-13,49750.0,2121000.0,2367158.0,180816.0,53.0,2328.95,3276.0,279.0,50.42,50.3,1132.0,183404.2857142857
2017-04-14,49475.0,2101000.0,2184629.0,109257.0,53.0,2338.98,3246.0,277.0,50.47,50.29,1142.0,183404.2857142857
2017-04-17,49200.0,2078000.0,2002100.0,104495.0,53.0,2349.01,3222.0,278.0,50.39,50.26,1138.0,183404.2857142857
2017-04-18,50200.0,2075000.0,1899560.0,137213.0,52.0,2342.19,3197.0,278.0,50.42,50.26,1143.0,183404.2857142857
2017-04-19,49850.0,2045000.0,1587172.0,235258.0,50.0,2338.17,3171.0,276.0,50.44,50.24,1141.0,183404.2857142857
2017-04-20,51400.0,2014000.0,3573280.0,422977.0,50.0,2355.84,3172.0,278.0,50.58,50.53,1138.0,183404.2857142857
2017-04-21,52000.0,2038000.0,3834454.0,302610.0,50.0,2348.69,3173.0,280.0,50.76,50.53,1136.0,183404.2857142857
2017-04-24,52400.0,2062000.0,3158545.0,179803.0,49.0,2374.15,3130.0,282.0,50.81,50.54,1130.0,183404.2857142857
2017-04-25,52400.0,2135000.0,5312931.0,385992.0,50.0,2388.61,3135.0,285.0,50.91,50.64,1131.0,183404.2857142857
2017-04-26,53700.0,2140000.0,5609007.0,295896.0,50.0,2387.45,3141.0,287.0,51.1,50.62,1132.0,183404.2857142857
2017-04-27,53600.0,2192000.0,2743963.0,460645.0,49.0,2388.77,3152.0,287.0,51.11,50.65,1134.0,183404.2857142857
2017-04-28,54200.0,2231000.0,3278557.0,453714.0,49.0,2384.2,3155.0,287.0,51.14,50.67,1141.0,183404.2857142857
2017-05-01,54800.0,2238000.0,3813151.0,367540.0,49.0,2388.33,3149.5,288.5,51.195,50.665,1136.0,177851.30434782608
2017-05-02,55400.0,2245000.0,4347745.0,281366.0,48.0,2391.17,3144.0,290.0,51.25,50.66,1131.0,177851.30434782608
2017-05-03,55650.0,2260500.0,3564091.5,277584.0,48.0,2388.13,3135.0,291.0,51.285,50.67,1134.0,177851.30434782608
2017-05-04,55900.0,2276000.0,2780438.0,273802.0,46.0,2389.52,3127.0,292.0,51.32,50.68,1137.0,177851.30434782608
2017-05-05,56400.0,2313500.0,3299604.5,332726.5,46.0,2399.29,3103.0,296.0,51.34,50.69,1135.0,177851.30434782608
2017-05-08,56900.0,2351000.0,3818771.0,391651.0,46.0,2399.38,3079.0,300.0,51.36,50.7,1133.0,177851.30434782608
2017-05-09,56250.0,2315500.0,4292820.5,429935.0,46.0,2396.92,3081.0,298.0,51.345,50.66,1134.5,177851.30434782608
2017-05-10,55600.0,2280000.0,4766870.0,468219.0,47.0,2399.63,3053.0,296.0,51.33,50.62,1136.0,177851.30434782608
2017-05-11,56400.0,2275000.0,3509393.0,425557.0,48.0,2394.44,3062.0,300.0,51.31,50.55,1131.0,177851.30434782608
2017-05-12,55300.0,2291000.0,2303244.0,188458.0,48.0,2390.9,3084.0,298.0,51.27,50.55,1129.0,177851.30434782608
2017-05-15,55600.0,2305000.0,1542366.0,160028.0,49.0,2402.32,3090.0,299.0,51.29,50.55,1122.0,177851.30434782608
2017-05-16,55300.0,2319000.0,2546047.0,176075.0,49.0,2400.67,3113.0,300.0,51.25,50.54,1116.0,177851.30434782608
2017-05-17,54700.0,2317000.0,2485465.0,148489.0,49.0,2357.03,3104.0,299.0,51.25,50.54,1121.0,177851.30434782608
2017-05-18,54450.0,2297000.0,2672812.5,223207.0,49.0,2365.72,3090.0,298.0,51.28,50.55,1132.0,177851.30434782608
2017-05-19,54200.0,2236000.0,2860160.0,315247.0,50.0,2381.73,3091.0,298.0,51.2,50.49,1123.0,177851.30434782608
2017-05-22,56000.0,2255000.0,2544180.0,352871.0,51.0,2394.02,3076.0,301.0,51.27,54.01,1119.0,177851.30434782608
2017-05-23,55100.0,2246000.0,2410542.0,252141.0,51.0,2398.42,3062.0,301.0,51.17,53.98,1124.0,177851.30434782608
2017-05-24,55800.0,2244000.0,2324952.0,173508.0,51.0,2404.39,3064.0,302.0,51.27,53.97,1123.0,177851.30434782608
2017-05-25,55800.0,2284000.0,1996135.0,260896.0,49.0,2415.07,3108.0,305.0,51.28,53.99,1121.0,177851.30434782608
2017-05-26,57100.0,2304000.0,3145737.0,272273.0,50.0,2415.82,3110.0,307.0,51.37,53.99,1119.0,177851.30434782608
2017-05-29,57900.0,2281000.0,3294700.0,174791.0,50.0,2414.365,3112.333333333333,307.0,51.36,53.98,1123.0,177851.30434782608
2017-05-30,57400.0,2232000.0,2368225.0,248672.0,50.0,2412.91,3114.666666666666,305.0,51.3,53.97,1125.0,177851.30434782608
2017-05-31,57000.0,2235000.0,3314659.0,373382.0,48.0,2411.8,3117.0,305.0,51.24,53.91,1119.0,177851.30434782608
2017-06-01,57050.0,2234000.0,2897937.0,195070.0,48.0,2430.06,3103.0,304.0,51.24,53.9,1122.0,213328.18181818182
2017-06-02,57100.0,2298000.0,2481215.0,249775.0,48.0,2439.07,3106.0,308.0,51.29,53.98,1123.0,213328.18181818182
2017-06-05,56100.0,2297000.0,2525078.0,151988.0,47.0,2436.1,3092.0,307.0,51.26,54.01,1120.0,213328.18181818182
2017-06-06,56300.0,2281000.0,2782554.0,213288.0,48.0,2429.33,3102.0,306.5,51.275,54.005,1122.5,213328.18181818182
2017-06-07,56500.0,2265000.0,3040030.0,274588.0,46.0,2433.14,3140.0,306.0,51.29,54.0,1125.0,213328.18181818182
2017-06-08,56700.0,2258000.0,3943311.0,279575.0,46.0,2433.79,3150.0,306.0,51.3,53.99,1123.0,213328.18181818182
2017-06-09,58300.0,2305000.0,4799560.0,234657.0,46.0,2431.77,3158.0,309.0,51.32,54.02,1125.0,213328.18181818182
2017-06-12,57500.0,2269000.0,2650404.0,219086.0,46.0,2429.39,3140.0,306.0,51.25,54.01,1132.0,213328.18181818182
2017-06-13,58800.0,2270000.0,3431811.0,172498.0,46.0,2440.35,3154.0,308.0,51.26,53.97,1129.0,213328.18181818182
2017-06-14,59300.0,2268000.0,4441904.0,203334.0,45.0,2437.92,3131.0,308.0,51.21,53.97,1124.0,213328.18181818182
2017-06-15,60600.0,2284000.0,4549233.0,193140.0,44.0,2432.46,3132.0,307.0,51.23,54.01,1129.0,213328.18181818182
2017-06-16,61700.0,2279000.0,4932388.0,348069.0,45.0,2433.15,3123.0,307.0,51.1,53.97,1134.0,213328.18181818182
2017-06-19,62800.0,2328000.0,5315543.0,226078.0,44.0,2453.46,3144.0,309.0,51.05,54.01,1135.0,213328.18181818182
2017-06-20,64000.0,2407000.0,6519471.0,300900.0,43.0,2437.03,3140.0,309.0,50.93,54.11,1140.0,213328.18181818182
2017-06-21,64800.0,2374000.0,5650669.0,199473.0,43.0,2435.61,3156.0,308.0,50.78,54.1,1142.0,213328.18181818182
2017-06-22,65000.0,2398000.0,4977159.0,229116.0,43.0,2434.5,3147.0,309.0,50.78,54.09,1143.0,213328.18181818182
2017-06-23,65000.0,2381000.0,3189590.0,190302.0,43.0,2438.3,3158.0,310.0,50.75,54.04,1139.0,213328.18181818182
2017-06-26,67500.0,2414000.0,3516630.0,171056.0,43.0,2439.07,3185.0,312.0,50.77,54.04,1134.0,213328.18181818182
2017-06-27,69200.0,2415000.0,4951341.0,192335.0,44.0,2419.38,3191.0,312.0,50.67,54.01,1139.0,213328.18181818182
2017-06-28,67200.0,2385000.0,5520578.0,191450.0,45.0,2440.69,3173.0,311.0,50.49,53.98,1144.0,213328.18181818182
2017-06-29,68500.0,2397000.0,3702501.0,166131.0,45.0,2419.7,3188.0,313.0,50.61,53.95,1144.0,213328.18181818182
2017-06-30,67766.66666666669,2377000.0,3722825.0,237551.0,46.0,2423.41,3192.0,312.0,50.52,53.94,1145.0,213328.18181818182
2017-07-01,67033.33333333331,2369000.0,3743149.0,186831.0,46.5,2426.21,3194.0,312.0,50.505,53.935,1147.5,208401.36363636365
2017-07-03,66300.0,2361000.0,3763473.0,136111.0,47.0,2429.01,3196.0,312.0,50.49,53.93,1150.0,208401.36363636365
2017-07-04,65800.0,2350000.0,2895782.0,159220.0,46.0,2430.775,3183.0,310.0,50.39,53.89,1151.0,208401.36363636365
2017-07-05,68000.0,2379000.0,4557456.0,212805.0,45.0,2432.54,3207.0,312.0,50.41,53.88,1155.0,208401.36363636365
2017-07-06,68100.0,2403000.0,4048922.0,218461.0,46.0,2409.75,3212.0,312.0,50.38,53.92,1158.0,208401.36363636365
2017-07-07,66600.0,2393000.0,3242213.0,162638.0,44.0,2425.18,3218.0,311.0,50.25,53.89,1155.0,208401.36363636365
2017-07-10,67300.0,2433000.0,2667048.0,215855.0,44.0,2427.43,3213.0,311.0,50.25,53.9,1151.0,208401.36363636365
2017-07-11,69000.0,2450000.0,3187332.0,194356.0,45.0,2425.53,3203.0,314.0,50.29,53.9,1152.0,208401.36363636365
2017-07-12,68900.0,2494000.0,3462150.0,189723.0,45.0,2443.25,3198.0,314.0,50.23,53.93,1143.0,208401.36363636365
2017-07-13,70600.0,2528000.0,5432312.0,320683.0,46.0,2446.174545454545,3218.0,316.0,50.27,53.93,1138.0,208401.36363636365
2017-07-14,70900.0,2524000.0,4118455.0,164780.0,47.0,2449.099090909091,3222.0,317.0,50.18,53.91,1134.0,208401.36363636365
2017-07-17,71200.0,2532000.0,2804598.0,179522.0,46.0,2452.0236363636363,3176.0,319.0,50.08,53.9,1128.0,208401.36363636365
2017-07-18,70800.0,2542000.0,2066194.0,141689.0,46.0,2454.9481818181816,3188.0,319.0,50.04,53.89,1125.0,208401.36363636365
2017-07-19,71000.0,2537000.0,2009799.0,223150.0,47.0,2457.8727272727274,3231.0,319.0,50.02,53.87,1123.0,208401.36363636365
2017-07-20,71300.0,2560000.0,1647153.0,167352.0,47.0,2460.797272727273,3245.0,321.0,50.02,53.87,1125.0,208401.36363636365
2017-07-21,71200.0,2554000.0,1599111.0,168981.0,46.0,2463.7218181818184,3238.0,322.0,50.01,53.85,1119.0,208401.36363636365
2017-07-24,73000.0,2543000.0,3598173.0,141995.0,46.0,2466.646363636364,3251.0,322.0,50.02,53.82,1115.0,208401.36363636365
2017-07-25,70400.0,2500000.0,6028435.0,216212.0,48.0,2469.570909090909,3244.0,320.0,49.77,53.78,1117.0,208401.36363636365
2017-07-26,66800.0,2492000.0,9659618.0,224496.0,49.0,2472.4954545454552,3248.0,319.0,49.44,53.74,1120.0,208401.36363636365
2017-07-27,68400.0,2490000.0,6177375.0,228990.0,49.0,2475.42,3250.0,321.0,49.47,53.69,1115.0,208401.36363636365
2017-07-28,67200.0,2388000.0,5473549.5,523366.0,50.0,2472.1,3253.0,314.0,49.29,53.59,1123.0,208401.36363636365
2017-07-31,66000.0,2410000.0,4769724.0,254028.0,50.0,2470.3,3273.0,315.0,49.32,53.55,1121.0,208401.36363636365
2017-08-01,65500.0,2430000.0,3744523.0,227390.0,49.0,2476.35,3293.0,317.0,49.33,53.92,1123.0,225342.60869565216
2017-08-02,68000.0,2450000.0,4161592.0,155549.0,50.0,2477.57,3285.0,318.0,49.41,53.93,1125.0,225342.60869565216
2017-08-03,65500.0,2389000.0,4992104.0,310816.0,49.0,2472.16,3273.0,312.0,49.35,53.92,1129.0,225342.60869565216
2017-08-04,64000.0,2385000.0,5938549.0,167184.0,50.0,2476.83,3262.0,313.0,49.09,53.91,1126.0,225342.60869565216
2017-08-07,64100.0,2379000.0,3518575.0,144365.0,49.0,2480.91,3279.0,314.0,49.03,53.92,1130.0,225342.60869565216
2017-08-08,66300.0,2386000.0,4372768.0,159592.0,49.0,2474.92,3282.0,313.0,49.16,53.91,1127.0,225342.60869565216
2017-08-09,64200.0,2314000.0,4037319.0,291108.0,50.0,2474.02,3276.0,310.0,49.02,53.84,1140.0,225342.60869565216
2017-08-10,64400.0,2295000.0,4474120.0,459723.0,49.0,2438.21,3262.0,308.0,48.85,53.76,1142.0,225342.60869565216
2017-08-11,64750.0,2231000.0,4856683.0,508146.0,49.0,2441.32,3209.0,303.0,48.55,53.64,1146.0,225342.60869565216
2017-08-14,65100.0,2250000.0,5239246.0,383712.0,48.0,2465.84,3237.0,305.0,48.68,53.54,1142.0,225342.60869565216
2017-08-15,65600.0,2280000.0,4977072.5,410992.5,48.0,2464.61,3251.0,306.0,48.69,53.52,1141.0,225342.60869565216
2017-08-16,66100.0,2310000.0,4714899.0,438273.0,47.0,2468.11,3246.0,307.0,48.7,53.5,1140.0,225342.60869565216
2017-08-17,66400.0,2352000.0,3709768.0,248317.0,47.0,2430.01,3268.0,309.0,48.64,53.52,1140.0,225342.60869565216
